lumen_inlet lumen_outlet lumen_wall 
7.333778E4 7.689613E4 7.523290E4 
7.322077E4 7.670165E4 7.540135E4 
7.403907E4 7.602109E4 7.559281E4 
7.548843E4 7.522393E4 7.581137E4 
7.691669E4 7.470434E4 7.604480E4 
7.780114E4 7.447936E4 7.627355E4 
7.811087E4 7.439332E4 7.649285E4 
7.830139E4 7.451457E4 7.672114E4 
7.883065E4 7.505567E4 7.697748E4 
7.963483E4 7.595126E4 7.725344E4 
8.020824E4 7.677221E4 7.751750E4 
8.021170E4 7.711986E4 7.774767E4 
7.984106E4 7.696025E4 7.795165E4 
7.954023E4 7.656861E4 7.815399E4 
7.947631E4 7.633329E4 7.837208E4 
7.940382E4 7.663511E4 7.860725E4 
7.901841E4 7.766585E4 7.885162E4 
7.835554E4 7.918808E4 7.909673E4 
7.778190E4 8.059551E4 7.933755E4 
7.761912E4 8.139481E4 7.957417E4 
7.787110E4 8.162752E4 7.981218E4 
7.834783E4 8.175161E4 8.005965E4 
7.892752E4 8.214018E4 8.032011E4 
7.956644E4 8.273899E4 8.058581E4 
8.012113E4 8.317494E4 8.083914E4 
8.035701E4 8.314906E4 8.106540E4 
8.020593E4 8.272472E4 8.126711E4 
7.992589E4 8.224569E4 8.146404E4 
7.993320E4 8.197551E4 8.167681E4 
8.049500E4 8.185049E4 8.191147E4 
8.157751E4 8.162701E4 8.216033E4 
8.290015E4 8.123548E4 8.241367E4 
8.408252E4 8.090596E4 8.266620E4 
8.482559E4 8.093482E4 8.291481E4 
8.508904E4 8.139056E4 8.315684E4 
8.512326E4 8.207625E4 8.339251E4 
8.524918E4 8.272865E4 8.362444E4 
8.555041E4 8.319419E4 8.385138E4 
8.580297E4 8.343052E4 8.406474E4 
8.573239E4 8.344067E4 8.425582E4 
8.531093E4 8.330026E4 8.442713E4 
8.477280E4 8.323311E4 8.459419E4 
8.436651E4 8.354711E4 8.477378E4 
8.414033E4 8.440111E4 8.496987E4 
8.397101E4 8.562912E4 8.517124E4 
8.376302E4 8.683191E4 8.536257E4 
8.359034E4 8.765860E4 8.553771E4 
8.363834E4 8.801375E4 8.570246E4 
8.400936E4 8.804544E4 8.586578E4 
8.459136E4 8.798886E4 8.603005E4 
8.512868E4 8.800279E4 8.618937E4 
8.542188E4 8.807870E4 8.633501E4 
8.545206E4 8.806440E4 8.646142E4 
8.533897E4 8.780477E4 8.656931E4 
8.524334E4 8.730188E4 8.666641E4 
8.533188E4 8.673788E4 8.676539E4 
8.576262E4 8.632075E4 8.687761E4 
8.659482E4 8.610998E4 8.700546E4 
8.767422E4 8.601115E4 8.713992E4 
8.865908E4 8.593357E4 8.726670E4 
8.923243E4 8.591536E4 8.737602E4 
8.932277E4 8.607116E4 8.746767E4 
8.912189E4 8.643421E4 8.754723E4 
8.889284E4 8.687654E4 8.761846E4 
8.876069E4 8.719125E4 8.767955E4 
8.866134E4 8.725255E4 8.772593E4 
8.844997E4 8.710800E4 8.775575E4 
8.804362E4 8.693763E4 8.777243E4 
8.748804E4 8.693670E4 8.778319E4 
8.692464E4 8.722497E4 8.779570E4 
8.649582E4 8.782201E4 8.781447E4 
8.625458E4 8.864579E4 8.783791E4 
8.614792E4 8.950431E4 8.785778E4 
8.609428E4 9.013238E4 8.786366E4 
8.608031E4 9.032357E4 8.785040E4 
8.616519E4 9.007890E4 8.782185E4 
8.637843E4 8.961548E4 8.778620E4 
8.663177E4 8.919471E4 8.774731E4 
8.676271E4 8.892047E4 8.770115E4 
8.667825E4 8.869274E4 8.764092E4 
8.645221E4 8.834207E4 8.756515E4 
8.628178E4 8.780110E4 8.748067E4 
8.635261E4 8.716089E4 8.739823E4 
8.673025E4 8.658992E4 8.732545E4 
8.734193E4 8.620943E4 8.726254E4 
8.802429E4 8.602783E4 8.720277E4 
8.858443E4 8.596628E4 8.713608E4 
8.885493E4 8.593770E4 8.705360E4 
8.875164E4 8.591219E4 8.695139E4 
8.832230E4 8.591718E4 8.683165E4 
8.773727E4 8.597331E4 8.670041E4 
8.719290E4 8.603195E4 8.656273E4 
8.678148E4 8.599336E4 8.641951E4 
8.643868E4 8.580722E4 8.626868E4 
8.602497E4 8.555759E4 8.610963E4 
8.546908E4 8.543262E4 8.594609E4 
8.483989E4 8.559059E4 8.578436E4 
8.428817E4 8.603761E4 8.562834E4 
8.392578E4 8.661694E4 8.547621E4 
8.375393E4 8.710351E4 8.532130E4 
8.368808E4 8.731781E4 8.515616E4 
8.363724E4 8.718762E4 8.497659E4 
8.356357E4 8.674986E4 8.478333E4 
8.348172E4 8.612024E4 8.458096E4 
8.341269E4 8.544699E4 8.437488E4 
8.334239E4 8.485092E4 8.416813E4 
8.322921E4 8.436898E4 8.396033E4 
8.306003E4 8.394185E4 8.374965E4 
8.290137E4 8.347090E4 8.353650E4 
8.288280E4 8.291107E4 8.332536E4 
8.310435E4 8.232162E4 8.312230E4 
8.353692E4 8.182614E4 8.292968E4 
8.400685E4 8.151526E4 8.274291E4 
8.428880E4 8.137895E4 8.255229E4 
8.423536E4 8.132405E4 8.234891E4 
8.384455E4 8.125204E4 8.212962E4 
8.323077E4 8.112281E4 8.189768E4 
8.254457E4 8.095653E4 8.165958E4 
8.190424E4 8.078961E4 8.142121E4 
8.136430E4 8.063695E4 8.118566E4 
8.091357E4 8.049469E4 8.095343E4 
8.049540E4 8.037377E4 8.072391E4 
8.004962E4 8.032430E4 8.049719E4 
7.956094E4 8.041633E4 8.027470E4 
7.907950E4 8.067853E4 8.005808E4 
7.869023E4 8.103954E4 7.984686E4 
7.844971E4 8.133041E4 7.963720E4 
7.834172E4 8.136663E4 7.942336E4 
7.828982E4 8.105733E4 7.920123E4 
7.821517E4 8.045727E4 7.897113E4 
7.808845E4 7.972366E4 7.873768E4 
7.793456E4 7.901920E4 7.850702E4 
7.779656E4 7.843560E4 7.828360E4 
7.770115E4 7.797744E4 7.806895E4 
7.765673E4 7.759324E4 7.786258E4 
7.767519E4 7.722037E4 7.766386E4 
7.778261E4 7.682203E4 7.747315E4 
7.799791E4 7.640792E4 7.729142E4 
7.829293E4 7.603044E4 7.711854E4 
7.857093E4 7.575254E4 7.695167E4 
7.869276E4 7.560232E4 7.678522E4 
7.854551E4 7.554770E4 7.661309E4 
7.811090E4 7.551553E4 7.643219E4 
7.748287E4 7.544327E4 7.624472E4 
7.681775E4 7.532130E4 7.605734E4 
7.625122E4 7.519197E4 7.587771E4 
7.583823E4 7.511152E4 7.571086E4 
7.554927E4 7.511269E4 7.555776E4 
7.531209E4 7.519814E4 7.541655E4 
7.506322E4 7.535917E4 7.528471E4 
7.477955E4 7.558854E4 7.516043E4 
7.448243E4 7.586676E4 7.504235E4 
7.422058E4 7.613590E4 7.492858E4 
7.404156E4 7.629598E4 7.481635E4 
7.396326E4 7.624316E4 7.470274E4 
7.396173E4 7.593007E4 7.458629E4 
7.398738E4 7.540406E4 7.446844E4 
7.400219E4 7.479234E4 7.435385E4 
7.400963E4 7.424109E4 7.424916E4 
7.405133E4 7.384672E4 7.416058E4 
7.417306E4 7.362003E4 7.409157E4 
7.438928E4 7.350017E4 7.404178E4 
7.467445E4 7.340348E4 7.400783E4 
7.498084E4 7.327323E4 7.398484E4 
7.525863E4 7.310224E4 7.396748E4 
7.545811E4 7.292324E4 7.394980E4 
7.551967E4 7.278192E4 7.392472E4 
7.537708E4 7.271111E4 7.388434E4 
7.498786E4 7.271628E4 7.382175E4 
7.437461E4 7.277656E4 7.373356E4 
7.364113E4 7.286131E4 7.362169E4 
7.294252E4 7.295498E4 7.349344E4 
7.242239E4 7.307368E4 7.335946E4 
7.215507E4 7.325692E4 7.323084E4 
7.212583E4 7.353598E4 7.311652E4 
7.225603E4 7.390124E4 7.302231E4 
7.245318E4 7.429450E4 7.295149E4 
7.265447E4 7.463078E4 7.290614E4 
7.284187E4 7.483010E4 7.288781E4 
7.302813E4 7.483537E4 7.289702E4 
7.323106E4 7.461336E4 7.293237E4 
7.345523E4 7.415498E4 7.299034E4 
7.368965E4 7.348833E4 7.306638E4 
7.391765E4 7.269595E4 7.315653E4 
7.413069E4 7.191356E4 7.325857E4 
7.433890E4 7.129694E4 7.337199E4 
7.457242E4 7.096877E4 7.349709E4 
7.486898E4 7.097408E4 7.363374E4 
7.524989E4 7.127019E4 7.378059E4 
7.569695E4 7.175668E4 7.393506E4 
7.614680E4 7.232635E4 7.409410E4 
7.650990E4 7.290656E4 7.425521E4 
7.670304E4 7.346922E4 7.441695E4 
7.667508E4 7.401152E4 7.457869E4 
7.641517E4 7.452912E4 7.473999E4 
7.594937E4 7.500403E4 7.490040E4 
7.533806E4 7.541323E4 7.505992E4 
7.467613E4 7.574719E4 7.522001E4 
7.408564E4 7.602240E4 7.538394E4 
7.369125E4 7.627939E4 7.555605E4 
7.358271E4 7.656757E4 7.574019E4 
7.378282E4 7.692368E4 7.593804E4 
7.424059E4 7.735166E4 7.614826E4 
7.485634E4 7.781260E4 7.636707E4 
7.552578E4 7.823145E4 7.658982E4 
7.617764E4 7.852130E4 7.681278E4 
7.678430E4 7.861465E4 7.703418E4 
7.734503E4 7.848620E4 7.725393E4 
7.786039E4 7.815750E4 7.747272E4 
7.831969E4 7.768781E4 7.769130E4 
7.870907E4 7.716181E4 7.791058E4 
7.902958E4 7.667990E4 7.813223E4 
7.930783E4 7.634648E4 7.835886E4 
7.958934E4 7.624975E4 7.859336E4 
7.991816E4 7.643569E4 7.883760E4 
8.031415E4 7.688912E4 7.909122E4 
8.075904E4 7.753677E4 7.935138E4 
8.119700E4 7.827541E4 7.961356E4 
8.154995E4 7.901139E4 7.987302E4 
8.174296E4 7.968925E4 8.012615E4 
8.172991E4 8.029429E4 8.037108E4 
8.150911E4 8.083298E4 8.060754E4 
8.112329E4 8.131040E4 8.083636E4 
8.064734E4 8.172269E4 8.105913E4 
8.017259E4 8.206748E4 8.127819E4 
7.979331E4 8.235960E4 8.149682E4 
7.959466E4 8.263547E4 8.171882E4 
7.963784E4 8.293976E4 8.194756E4 
7.994275E4 8.330170E4 8.218461E4 
8.047673E4 8.371529E4 8.242882E4 
8.116032E4 8.413460E4 8.267641E4 
8.189310E4 8.448678E4 8.292222E4 
8.258847E4 8.469697E4 8.316158E4 
8.319824E4 8.471482E4 8.339177E4 
8.371405E4 8.453211E4 8.361242E4 
8.414929E4 8.418555E4 8.382487E4 
8.451847E4 8.374599E4 8.403116E4 
8.482948E4 8.330094E4 8.423333E4 
8.509079E4 8.293832E4 8.443336E4 
8.532253E4 8.273482E4 8.463341E4 
8.555765E4 8.274666E4 8.483557E4 
8.582858E4 8.299899E4 8.504118E4 
8.614677E4 8.347544E4 8.524978E4 
8.648860E4 8.411531E4 8.545860E4 
8.679726E4 8.482654E4 8.566297E4 
8.700096E4 8.551386E4 8.585782E4 
8.703891E4 8.610937E4 8.603926E4 
8.688373E4 8.658835E4 8.620564E4 
8.655144E4 8.696233E4 8.635755E4 
8.609720E4 8.725757E4 8.649715E4 
8.560083E4 8.749643E4 8.662728E4 
8.514927E4 8.769331E4 8.675100E4 
8.482158E4 8.786295E4 8.687141E4 
8.467841E4 8.802803E4 8.699146E4 
8.475428E4 8.821516E4 8.711341E4 
8.505064E4 8.843933E4 8.723801E4 
8.553120E4 8.868755E4 8.736384E4 
8.612456E4 8.891419E4 8.748727E4 
8.673962E4 8.905354E4 8.760346E4 
8.729137E4 8.904419E4 8.770792E4 
8.772646E4 8.885329E4 8.779802E4 
8.803428E4 8.848961E4 8.787369E4 
8.823816E4 8.800166E4 8.793699E4 
8.837399E4 8.746432E4 8.799096E4 
8.847182E4 8.696134E4 8.803864E4 
8.855074E4 8.656976E4 8.808249E4 
8.862498E4 8.634880E4 8.812435E4 
8.870989E4 8.633254E4 8.816550E4 
8.881832E4 8.652496E4 8.820630E4 
8.894831E4 8.689691E4 8.824568E4 
8.907205E4 8.738763E4 8.828082E4 
8.913728E4 8.791451E4 8.830742E4 
8.908392E4 8.839227E4 8.832094E4 
8.886816E4 8.875672E4 8.831806E4 
8.848172E4 8.898215E4 8.829780E4 
8.795707E4 8.908308E4 8.826164E4 
8.735852E4 8.909936E4 8.821285E4 
8.676555E4 8.907428E4 8.815529E4 
8.625615E4 8.903889E4 8.809258E4 
8.589423E4 8.900932E4 8.802764E4 
8.572134E4 8.899301E4 8.796263E4 
8.575113E4 8.899380E4 8.789871E4 
8.596590E4 8.900861E4 8.783566E4 
8.631708E4 8.901852E4 8.777158E4 
8.673197E4 8.898396E4 8.770298E4 
8.712841E4 8.885240E4 8.762555E4 
8.743491E4 8.857804E4 8.753560E4 
8.760958E4 8.814316E4 8.743124E4 
8.764942E4 8.756954E4 8.731308E4 
8.758521E4 8.691423E4 8.718381E4 
8.746431E4 8.625382E4 8.704724E4 
8.733074E4 8.566578E4 8.690705E4 
8.721228E4 8.521414E4 8.676606E4 
8.711871E4 8.494113E4 8.662590E4 
8.704724E4 8.486281E4 8.648701E4 
8.698752E4 8.496663E4 8.634873E4 
8.692111E4 8.521106E4 8.620921E4 
8.681803E4 8.553011E4 8.606540E4 
8.663757E4 8.584493E4 8.591350E4 
8.633840E4 8.608191E4 8.574991E4 
8.589575E4 8.619160E4 8.557237E4 
8.531659E4 8.616112E4 8.538084E4 
8.464353E4 8.601387E4 8.517766E4 
8.394538E4 8.579674E4 8.496677E4 
8.329945E4 8.556073E4 8.475263E4 
8.277402E4 8.534390E4 8.453917E4 
8.241656E4 8.516322E4 8.432910E4 
8.224819E4 8.501622E4 8.412380E4 
8.226201E4 8.488754E4 8.392327E4 
8.242368E4 8.475444E4 8.372623E4 
8.267512E4 8.458844E4 8.353013E4 
8.294336E4 8.435579E4 8.333154E4 
8.315534E4 8.402194E4 8.312681E4 
8.325576E4 8.356241E4 8.291320E4 
8.322124E4 8.297613E4 8.268982E4 
8.306488E4 8.229359E4 8.245808E4 
8.282822E4 8.157384E4 8.222133E4 
8.256440E4 8.089086E4 8.198384E4 
8.231939E4 8.031571E4 8.174960E4 
8.211908E4 7.990133E4 8.152144E4 
8.196556E4 7.967393E4 8.130057E4 
8.184176E4 7.963050E4 8.108658E4 
8.171939E4 7.974017E4 8.087769E4 
8.156594E4 7.994865E4 8.067111E4 
8.134883E4 8.018629E4 8.046341E4 
8.103899E4 8.038084E4 8.025115E4 
8.061652E4 8.047359E4 8.003166E4 
8.007912E4 8.043400E4 7.980387E4 
7.944950E4 8.026696E4 7.956882E4 
7.877640E4 8.000880E4 7.932961E4 
7.812667E4 7.971317E4 7.909067E4 
7.757025E4 7.943250E4 7.885672E4 
7.716408E4 7.920205E4 7.863163E4 
7.694018E4 7.903175E4 7.841773E4 
7.690046E4 7.890731E4 7.821552E4 
7.701760E4 7.879785E4 7.802377E4 
7.724029E4 7.866586E4 7.783989E4 
7.750188E4 7.847539E4 7.766038E4 
7.773249E4 7.819757E4 7.748153E4 
7.787339E4 7.781475E4 7.730015E4 
7.789081E4 7.732504E4 7.711445E4 
7.778420E4 7.674707E4 7.692465E4 
7.758485E4 7.612205E4 7.673314E4 
7.734464E4 7.550990E4 7.654398E4 
7.711867E4 7.497846E4 7.636193E4 
7.694799E4 7.458847E4 7.619118E4 
7.684836E4 7.437929E4 7.603441E4 
7.680785E4 7.435982E4 7.589218E4 
7.679278E4 7.450657E4 7.576290E4 
7.675872E4 7.476867E4 7.564326E4 
7.666230E4 7.507792E4 7.552895E4 
7.647075E4 7.536213E4 7.541553E4 
7.616775E4 7.555987E4 7.529930E4 
7.575645E4 7.563384E4 7.517815E4 
7.526050E4 7.557937E4 7.505213E4 
7.472319E4 7.542459E4 7.492367E4 
7.420336E4 7.522126E4 7.479725E4 
7.376678E4 7.502859E4 7.467859E4 
7.347347E4 7.489534E4 7.457346E4 
7.336363E4 7.484578E4 7.448638E4 
7.344636E4 7.487380E4 7.441960E4 
7.369491E4 7.494626E4 7.437245E4 
7.405010E4 7.501364E4 7.434136E4 
7.443154E4 7.502401E4 7.432028E4 
7.475401E4 7.493604E4 7.430159E4 
7.494541E4 7.472786E4 7.427727E4 
7.496248E4 7.440093E4 7.424008E4 
7.480064E4 7.397993E4 7.418472E4 
7.449536E4 7.350976E4 7.410873E4 
7.411418E4 7.305035E4 7.401292E4 
7.374076E4 7.266874E4 7.390124E4 
7.345486E4 7.242799E4 7.378009E4 
7.331341E4 7.237372E4 7.365724E4 
7.333778E4 7.252102E4 7.354056E4 
7.351066E4 7.284587E4 7.343696E4 
7.378278E4 7.328525E4 7.335169E4 
7.408709E4 7.374780E4 7.328804E4 
7.435543E4 7.413331E4 7.324761E4 
7.453334E4 7.435589E4 7.323062E4 
7.458960E4 7.436389E4 7.323638E4 
7.452015E4 7.415118E4 7.326365E4 
7.434733E4 7.375770E4 7.331092E4 
7.411598E4 7.326028E4 7.337667E4 
7.388680E4 7.275684E4 7.345956E4 
7.372679E4 7.234739E4 7.355846E4 
7.369670E4 7.211512E4 7.367238E4 
7.383670E4 7.211040E4 7.380009E4 
7.415344E4 7.234101E4 7.393980E4 
7.461315E4 7.277112E4 7.408888E4 
7.514481E4 7.333019E4 7.424399E4 
7.565484E4 7.393010E4 7.440156E4 
7.604997E4 7.448539E4 7.455853E4 
7.626080E4 7.493080E4 7.471303E4 
7.625844E4 7.523160E4 7.486475E4 
7.605956E4 7.538625E4 7.501485E4 
7.572033E4 7.542308E4 7.516570E4 
7.532328E4 7.539326E4 7.532034E4 
7.496119E4 7.536150E4 7.548203E4 
7.472098E4 7.539420E4 7.565373E4 
7.466873E4 7.554566E4 7.583756E4 
7.483732E4 7.584410E4 7.603428E4 
7.521906E4 7.628106E4 7.624290E4 
7.576628E4 7.680896E4 7.646065E4 
7.640156E4 7.735002E4 7.668353E4 
7.703610E4 7.781575E4 7.690727E4 
7.759070E4 7.813151E4 7.712842E4 
7.801271E4 7.825702E4 7.734516E4 
7.828402E4 7.819582E4 7.755757E4 
7.841992E4 7.799167E4 7.776733E4 
7.846184E4 7.771598E4 7.797713E4 
7.846762E4 7.745200E4 7.819011E4 
7.850095E4 7.728018E4 7.840927E4 
7.861987E4 7.726564E4 7.863707E4 
7.886435E4 7.744749E4 7.887488E4 
7.924484E4 7.783069E4 7.912247E4 
7.973541E4 7.838269E4 7.937778E4 
8.027592E4 7.903823E4 7.963710E4 
8.078512E4 7.971326E4 7.989578E4 
8.118233E4 8.032539E4 8.014941E4 
8.141037E4 8.081379E4 8.039494E4 
8.145125E4 8.115187E4 8.063135E4 
8.132923E4 8.134902E4 8.085971E4 
8.110211E4 8.144337E4 8.108261E4 
8.084607E4 8.149010E4 8.130344E4 
8.064018E4 8.154965E4 8.152571E4 
8.055374E4 8.167718E4 8.175246E4 
8.063630E4 8.191252E4 8.198580E4 
8.090938E4 8.227054E4 8.222641E4 
8.136072E4 8.273416E4 8.247324E4 
8.194372E4 8.325381E4 8.272341E4 
8.258509E4 8.375664E4 8.297275E4 
8.320115E4 8.416501E4 8.321673E4 
8.371862E4 8.441881E4 8.345171E4 
8.409259E4 8.449322E4 8.367583E4 
8.431511E4 8.440503E4 8.388938E4 
8.441255E4 8.420613E4 8.409442E4 
8.443471E4 8.396865E4 8.429404E4 
8.444124E4 8.376860E4 8.449158E4 
8.448936E4 8.367254E4 8.469000E4 
8.462407E4 8.372862E4 8.489146E4 
8.486975E4 8.396011E4 8.509688E4 
8.522343E4 8.436060E4 8.530566E4 
8.565162E4 8.489207E4 8.551544E4 
8.609438E4 8.548926E4 8.572242E4 
8.647837E4 8.607237E4 8.592201E4 
8.673654E4 8.656630E4 8.611009E4 
8.682792E4 8.692009E4 8.628404E4 
8.674968E4 8.711908E4 8.644345E4 
8.653719E4 8.718524E4 8.659000E4 
8.625324E4 8.716700E4 8.672684E4 
8.597199E4 8.712423E4 8.685771E4 
8.576367E4 8.711413E4 8.698609E4 
8.568340E4 8.718092E4 8.711469E4 
8.576388E4 8.734878E4 8.724508E4 
8.601073E4 8.761710E4 8.737734E4 
8.640003E4 8.795810E4 8.750997E4 
8.687986E4 8.831938E4 8.763990E4 
8.737829E4 8.863384E4 8.776307E4 
8.781873E4 8.883653E4 8.787534E4 
8.813906E4 8.888354E4 8.797364E4 
8.830785E4 8.876565E4 8.805677E4 
8.833111E4 8.851123E4 8.812569E4 
8.824732E4 8.817778E4 8.818308E4 
8.811397E4 8.783663E4 8.823248E4 
8.799151E4 8.755705E4 8.827744E4 
8.793007E4 8.739410E4 8.832081E4 
8.796074E4 8.738126E4 8.836432E4 
8.809078E4 8.752637E4 8.840828E4 
8.830180E4 8.780988E4 8.845151E4 
8.855137E4 8.818594E4 8.849131E4 
8.877996E4 8.858855E4 8.852391E4 
8.892394E4 8.894425E4 8.854520E4 
8.893249E4 8.918946E4 8.855179E4 
8.878289E4 8.928719E4 8.854201E4 
8.848808E4 8.923652E4 8.851632E4 
8.809350E4 8.907072E4 8.847718E4 
8.766494E4 8.884540E4 8.842826E4 
8.727273E4 8.862201E4 8.837356E4 
8.697744E4 8.845287E4 8.831652E4 
8.682013E4 8.837114E4 8.825948E4 
8.681697E4 8.838607E4 8.820342E4 
8.695714E4 8.848216E4 8.814779E4 
8.720375E4 8.862148E4 8.809055E4 
8.749851E4 8.874979E4 8.802850E4 
8.777184E4 8.880742E4 8.795783E4 
8.795782E4 8.874387E4 8.787509E4 
8.801052E4 8.853225E4 8.777809E4 
8.791616E4 8.817824E4 8.766660E4 
8.769596E4 8.771972E4 8.754237E4 
8.739850E4 8.721725E4 8.740869E4 
8.708486E4 8.673927E4 8.726947E4 
8.681221E4 8.634739E4 8.712832E4 
8.662088E4 8.608536E4 8.698791E4 
8.652714E4 8.597282E4 8.684949E4 
8.652154E4 8.600301E4 8.671274E4 
8.657148E4 8.614360E4 8.657585E4 
8.662731E4 8.634101E4 8.643581E4 
8.663216E4 8.652924E4 8.628892E4 
8.653458E4 8.664310E4 8.613169E4 
8.630194E4 8.663366E4 8.596168E4 
8.593031E4 8.648091E4 8.577827E4 
8.544708E4 8.619887E4 8.558288E4 
8.490503E4 8.583067E4 8.537862E4 
8.436985E4 8.543556E4 8.516956E4 
8.390537E4 8.507270E4 8.495978E4 
8.356089E4 8.478686E4 8.475254E4 
8.336274E4 8.459942E4 8.454975E4 
8.331064E4 8.450544E4 8.435176E4 
8.337808E4 8.447594E4 8.415729E4 
8.351648E4 8.446424E4 8.396375E4 
8.366334E4 8.441550E4 8.376772E4 
8.375429E4 8.427860E4 8.356568E4 
8.373735E4 8.401846E4 8.335488E4 
8.358574E4 8.362569E4 8.313412E4 
8.330481E4 8.312049E4 8.290410E4 
8.293013E4 8.254890E4 8.266736E4 
8.251724E4 8.197259E4 8.242766E4 
8.212631E4 8.145524E4 8.218908E4 
8.180691E4 8.104946E4 8.195519E4 
8.158681E4 8.078690E4 8.172828E4 
8.146696E4 8.067301E4 8.150901E4 
8.142250E4 8.068629E4 8.129634E4 
8.140900E4 8.078183E4 8.108772E4 
8.137229E4 8.089923E4 8.087968E4 
8.126043E4 8.097414E4 8.066852E4 
8.103570E4 8.095212E4 8.045123E4 
8.068415E4 8.080156E4 8.022627E4 
8.022004E4 8.052144E4 7.999396E4 
7.968366E4 8.014138E4 7.975658E4 
7.913291E4 7.971331E4 7.951783E4 
7.863094E4 7.929761E4 7.928204E4 
7.823298E4 7.894777E4 7.905326E4 
7.797537E4 7.869787E4 7.883447E4 
7.786875E4 7.855546E4 7.862705E4 
7.789607E4 7.850072E4 7.843051E4 
7.801556E4 7.849171E4 7.824270E4 
7.816832E4 7.847417E4 7.806018E4 
7.829001E4 7.839400E4 7.787906E4 
7.832449E4 7.820990E4 7.769584E4 
7.823676E4 7.790326E4 7.750825E4 
7.802142E4 7.748311E4 7.731591E4 
7.770377E4 7.698478E4 7.712042E4 
7.733310E4 7.646275E4 7.692508E4 
7.696983E4 7.597949E4 7.673420E4 
7.667029E4 7.559279E4 7.655218E4 
7.647316E4 7.534424E4 7.638256E4 
7.639058E4 7.525087E4 7.622728E4 
7.640572E4 7.530115E4 7.608628E4 
7.647696E4 7.545652E4 7.595743E4 
7.654771E4 7.565835E4 7.583700E4 
7.655978E4 7.583983E4 7.572044E4 
7.646737E4 7.594054E4 7.560340E4 
7.624828E4 7.592041E4 7.548273E4 
7.590965E4 7.576914E4 7.535730E4 
7.548707E4 7.550830E4 7.522826E4 
7.503737E4 7.518554E4 7.509892E4 
7.462704E4 7.486246E4 7.497415E4 
