  0.000000E+00  5.000000E-03  2.501694E+02
  3.826159E+04  1.000000E-02  5.832576E+01
  7.273334E+04  1.500000E-02  5.175519E+01
  7.124099E+04  2.000000E-02  6.112950E+01
  7.062237E+04  2.500000E-02  5.725210E+01
  7.086527E+04  3.000000E-02  5.823075E+01
  7.065981E+04  3.500000E-02  5.725355E+01
  7.049080E+04  4.000000E-02  5.795731E+01
  7.033374E+04  4.500000E-02  5.808942E+01
  7.033240E+04  5.000000E-02  5.896534E+01
  7.048322E+04  5.500000E-02  5.811433E+01
  7.058987E+04  6.000000E-02  5.720740E+01
  7.041435E+04  6.500000E-02  5.699668E+01
  7.012278E+04  7.000000E-02  5.775248E+01
  6.998723E+04  7.500000E-02  5.819703E+01
  7.005710E+04  8.000000E-02  5.812431E+01
  7.016090E+04  8.500000E-02  5.809599E+01
  7.022531E+04  9.000000E-02  5.770528E+01
  7.021072E+04  9.500000E-02  5.693781E+01
  7.002837E+04  1.000000E-01  5.697406E+01
  6.978868E+04  1.050000E-01  5.799479E+01
  6.976724E+04  1.100000E-01  5.832067E+01
  6.994252E+04  1.150000E-01  5.731111E+01
  6.996711E+04  1.200000E-01  5.607464E+01
  6.965701E+04  1.250000E-01  5.490187E+01
  6.907083E+04  1.300000E-01  5.309832E+01
  6.818772E+04  1.350000E-01  5.079430E+01
  6.691510E+04  1.400000E-01  4.916564E+01
  6.537995E+04  1.450000E-01  4.951285E+01
  6.404037E+04  1.500000E-01  5.248209E+01
  6.352362E+04  1.550000E-01  5.729480E+01
  6.427735E+04  1.600000E-01  6.105986E+01
  6.609275E+04  1.650000E-01  6.017502E+01
  6.786031E+04  1.700000E-01  5.473332E+01
  6.825061E+04  1.750000E-01  5.017414E+01
  6.709570E+04  1.800000E-01  5.144766E+01
  6.577863E+04  1.850000E-01  5.663002E+01
  6.574502E+04  1.900000E-01  5.932667E+01
  6.685098E+04  1.950000E-01  5.693327E+01
  6.770125E+04  2.000000E-01  5.355514E+01
  6.749953E+04  2.050000E-01  5.388593E+01
  6.692701E+04  2.100000E-01  5.674866E+01
  6.697438E+04  2.150000E-01  5.742460E+01
  6.751138E+04  2.200000E-01  5.521553E+01
  6.767664E+04  2.250000E-01  5.419229E+01
  6.733908E+04  2.300000E-01  5.601974E+01
  6.721889E+04  2.350000E-01  5.732036E+01
  6.757987E+04  2.400000E-01  5.590340E+01
  6.781897E+04  2.450000E-01  5.435064E+01
  6.756695E+04  2.500000E-01  5.489471E+01
  6.724254E+04  2.550000E-01  5.557012E+01
  6.717470E+04  2.600000E-01  5.419309E+01
  6.700726E+04  2.650000E-01  5.196970E+01
  6.634981E+04  2.700000E-01  5.072247E+01
  6.535123E+04  2.750000E-01  5.025647E+01
  6.434833E+04  2.800000E-01  5.034702E+01
  6.353560E+04  2.850000E-01  5.189800E+01
  6.316721E+04  2.900000E-01  5.464441E+01
  6.352156E+04  2.950000E-01  5.651364E+01
  6.445741E+04  3.000000E-01  5.613454E+01
  6.537035E+04  3.050000E-01  5.403720E+01
  6.569147E+04  3.100000E-01  5.162568E+01
  6.527630E+04  3.150000E-01  5.051771E+01
  6.445682E+04  3.200000E-01  5.192918E+01
  6.389542E+04  3.250000E-01  5.527738E+01
  6.417546E+04  3.300000E-01  5.815597E+01
  6.529235E+04  3.350000E-01  5.863277E+01
  6.661359E+04  3.400000E-01  5.720336E+01
  6.746560E+04  3.450000E-01  5.613263E+01
  6.775085E+04  3.500000E-01  5.699789E+01
  6.795049E+04  3.550000E-01  5.898059E+01
  6.852456E+04  3.600000E-01  5.985786E+01
  6.936995E+04  3.650000E-01  5.875311E+01
  6.996569E+04  3.700000E-01  5.716720E+01
  7.002293E+04  3.750000E-01  5.690729E+01
  6.980629E+04  3.800000E-01  5.779884E+01
  6.974146E+04  3.850000E-01  5.811292E+01
  6.986404E+04  3.900000E-01  5.690180E+01
  6.981625E+04  3.950000E-01  5.516175E+01
  6.934642E+04  4.000000E-01  5.443613E+01
  6.863704E+04  4.050000E-01  5.487501E+01
  6.806422E+04  4.100000E-01  5.542019E+01
  6.777323E+04  4.150000E-01  5.563675E+01
  6.766101E+04  4.200000E-01  5.628169E+01
  6.770416E+04  4.250000E-01  5.781241E+01
  6.805986E+04  4.300000E-01  5.932111E+01
  6.877277E+04  4.350000E-01  5.957627E+01
  6.956292E+04  4.400000E-01  5.852356E+01
  7.003814E+04  4.450000E-01  5.715535E+01
  7.004423E+04  4.500000E-01  5.640183E+01
  6.974380E+04  4.550000E-01  5.675876E+01
  6.946522E+04  4.600000E-01  5.845461E+01
  6.956168E+04  4.650000E-01  6.109361E+01
  7.027287E+04  4.700000E-01  6.334314E+01
  7.152278E+04  4.750000E-01  6.387488E+01
  7.286594E+04  4.800000E-01  6.279726E+01
  7.379586E+04  4.850000E-01  6.161349E+01
  7.417197E+04  4.900000E-01  6.162435E+01
  7.429471E+04  4.950000E-01  6.269868E+01
  7.455316E+04  5.000000E-01  6.362433E+01
  7.503989E+04  5.050000E-01  6.339617E+01
  7.550353E+04  5.100000E-01  6.213000E+01
  7.563102E+04  5.150000E-01  6.086798E+01
  7.535949E+04  5.200000E-01  6.051189E+01
  7.492352E+04  5.250000E-01  6.091561E+01
  7.460439E+04  5.300000E-01  6.113950E+01
  7.445224E+04  5.350000E-01  6.063120E+01
  7.429035E+04  5.400000E-01  5.990763E+01
  7.398645E+04  5.450000E-01  5.991449E+01
  7.365606E+04  5.500000E-01  6.093396E+01
  7.356142E+04  5.550000E-01  6.234499E+01
  7.384630E+04  5.600000E-01  6.334390E+01
  7.441109E+04  5.650000E-01  6.365328E+01
  7.502611E+04  5.700000E-01  6.349031E+01
  7.551142E+04  5.750000E-01  6.308942E+01
  7.579629E+04  5.800000E-01  6.253914E+01
  7.587308E+04  5.850000E-01  6.209228E+01
  7.578680E+04  5.900000E-01  6.231361E+01
  7.569286E+04  5.950000E-01  6.361015E+01
  7.584985E+04  6.000000E-01  6.563767E+01
  7.645833E+04  6.050000E-01  6.740743E+01
  7.747209E+04  6.100000E-01  6.809056E+01
  7.859225E+04  6.150000E-01  6.765536E+01
  7.947174E+04  6.200000E-01  6.673282E+01
  7.993867E+04  6.250000E-01  6.602091E+01
  8.005657E+04  6.300000E-01  6.584845E+01
  8.002086E+04  6.350000E-01  6.608610E+01
  8.000597E+04  6.400000E-01  6.628413E+01
  8.005788E+04  6.450000E-01  6.598701E+01
  8.007957E+04  6.500000E-01  6.512856E+01
  7.992392E+04  6.550000E-01  6.415842E+01
  7.953850E+04  6.600000E-01  6.365960E+01
  7.903485E+04  6.650000E-01  6.378651E+01
  7.860229E+04  6.700000E-01  6.415254E+01
  7.834716E+04  6.750000E-01  6.431367E+01
  7.822882E+04  6.800000E-01  6.427686E+01
  7.815573E+04  6.850000E-01  6.443204E+01
  7.811874E+04  6.900000E-01  6.502552E+01
  7.820266E+04  6.950000E-01  6.581824E+01
  7.846971E+04  7.000000E-01  6.629098E+01
  7.885481E+04  7.050000E-01  6.613198E+01
  7.918882E+04  7.100000E-01  6.550947E+01
  7.932554E+04  7.150000E-01  6.491769E+01
  7.925266E+04  7.200000E-01  6.479790E+01
  7.909677E+04  7.250000E-01  6.528829E+01
  7.903643E+04  7.300000E-01  6.626065E+01
  7.920696E+04  7.350000E-01  6.747594E+01
  7.965687E+04  7.400000E-01  6.862090E+01
  8.034205E+04  7.450000E-01  6.927525E+01
  8.112138E+04  7.500000E-01  6.907487E+01
  8.177377E+04  7.550000E-01  6.806408E+01
  8.208741E+04  7.600000E-01  6.681225E+01
  8.199433E+04  7.650000E-01  6.601253E+01
  8.162772E+04  7.700000E-01  6.589853E+01
  8.122069E+04  7.750000E-01  6.608400E+01
  8.092395E+04  7.800000E-01  6.598109E+01
  8.070866E+04  7.850000E-01  6.534906E+01
  8.043452E+04  7.900000E-01  6.445358E+01
  8.000197E+04  7.950000E-01  6.376912E+01
  7.944461E+04  8.000000E-01  6.357712E+01
  7.889684E+04  8.050000E-01  6.380467E+01
  7.848876E+04  8.100000E-01  6.415824E+01
  7.826432E+04  8.150000E-01  6.437677E+01
  7.817631E+04  8.200000E-01  6.440563E+01
  7.814424E+04  8.250000E-01  6.438676E+01
  7.812102E+04  8.300000E-01  6.447911E+01
  7.811483E+04  8.350000E-01  6.465459E+01
  7.814971E+04  8.400000E-01  6.468290E+01
  7.820491E+04  8.450000E-01  6.437408E+01
  7.820372E+04  8.500000E-01  6.385378E+01
  7.808059E+04  8.550000E-01  6.354748E+01
  7.786805E+04  8.600000E-01  6.383648E+01
  7.770807E+04  8.650000E-01  6.471146E+01
  7.776007E+04  8.700000E-01  6.575680E+01
  7.808051E+04  8.750000E-01  6.645386E+01
  7.857547E+04  8.800000E-01  6.650412E+01
  7.905600E+04  8.850000E-01  6.592767E+01
  7.934013E+04  8.900000E-01  6.495556E+01
  7.932766E+04  8.950000E-01  6.388365E+01
  7.901968E+04  9.000000E-01  6.298155E+01
  7.849926E+04  9.050000E-01  6.242361E+01
  7.789352E+04  9.100000E-01  6.220986E+01
  7.732328E+04  9.150000E-01  6.213987E+01
  7.684977E+04  9.200000E-01  6.192860E+01
  7.644819E+04  9.250000E-01  6.142923E+01
  7.603769E+04  9.300000E-01  6.077603E+01
  7.555693E+04  9.350000E-01  6.028787E+01
  7.502656E+04  9.400000E-01  6.019717E+01
  7.454202E+04  9.450000E-01  6.045216E+01
  7.420024E+04  9.500000E-01  6.077329E+01
  7.402502E+04  9.550000E-01  6.089595E+01
  7.395528E+04  9.600000E-01  6.076401E+01
  7.389925E+04  9.650000E-01  6.051413E+01
  7.380027E+04  9.700000E-01  6.030798E+01
  7.365894E+04  9.750000E-01  6.019494E+01
  7.350570E+04  9.800000E-01  6.011976E+01
  7.336213E+04  9.850000E-01  6.003650E+01
  7.322994E+04  9.900000E-01  6.000378E+01
  7.311298E+04  9.950000E-01  6.016439E+01
  7.304406E+04  1.000000E+00  6.061065E+01
  7.308205E+04  1.005000E+00  6.123704E+01
  7.326840E+04  1.010000E+00  6.172110E+01
  7.357081E+04  1.015000E+00  6.169878E+01
  7.386440E+04  1.020000E+00  6.102723E+01
  7.398196E+04  1.025000E+00  5.991115E+01
  7.380781E+04  1.030000E+00  5.876795E+01
  7.334615E+04  1.035000E+00  5.794865E+01
  7.271170E+04  1.040000E+00  5.755116E+01
  7.205531E+04  1.045000E+00  5.744212E+01
  7.148487E+04  1.050000E+00  5.740644E+01
  7.103099E+04  1.055000E+00  5.728024E+01
  7.066206E+04  1.060000E+00  5.700554E+01
  7.032242E+04  1.065000E+00  5.663183E+01
  6.996932E+04  1.070000E+00  5.628823E+01
  6.959679E+04  1.075000E+00  5.611720E+01
  6.924000E+04  1.080000E+00  5.617885E+01
  6.895462E+04  1.085000E+00  5.639077E+01
  6.877872E+04  1.090000E+00  5.657182E+01
  6.870216E+04  1.095000E+00  5.657476E+01
  6.866964E+04  1.100000E+00  5.639938E+01
  6.861862E+04  1.105000E+00  5.618424E+01
  6.852270E+04  1.110000E+00  5.608707E+01
  6.840513E+04  1.115000E+00  5.616883E+01
  6.831477E+04  1.120000E+00  5.638249E+01
  6.829006E+04  1.125000E+00  5.665495E+01
  6.834252E+04  1.130000E+00  5.695959E+01
  6.846668E+04  1.135000E+00  5.729865E+01
  6.865500E+04  1.140000E+00  5.762062E+01
  6.889425E+04  1.145000E+00  5.777664E+01
  6.914451E+04  1.150000E+00  5.758762E+01
  6.932749E+04  1.155000E+00  5.698240E+01
  6.934796E+04  1.160000E+00  5.608836E+01
  6.914313E+04  1.165000E+00  5.518828E+01
  6.872608E+04  1.170000E+00  5.456721E+01
  6.818952E+04  1.175000E+00  5.435732E+01
  6.766364E+04  1.180000E+00  5.448241E+01
  6.725409E+04  1.185000E+00  5.472730E+01
  6.699772E+04  1.190000E+00  5.487653E+01
  6.685979E+04  1.195000E+00  5.483020E+01
  6.676871E+04  1.200000E+00  5.463045E+01
  6.666265E+04  1.205000E+00  5.440132E+01
  6.651940E+04  1.210000E+00  5.426106E+01
