      left      right     bottom        top 
1.00000000 1.00000000 1.00000000 1.00000000 

2.96437E-3 3.91887E-2 1.67438E-2 2.99860E-2 
2.98329E-3 3.92084E-2 1.67684E-2 3.00103E-2 
3.00204E-3 3.92280E-2 1.67928E-2 3.00344E-2 
3.02068E-3 3.92475E-2 1.68171E-2 3.00583E-2 
3.03916E-3 3.92667E-2 1.68411E-2 3.00819E-2 
3.05748E-3 3.92859E-2 1.68649E-2 3.01054E-2 
3.07571E-3 3.93049E-2 1.68886E-2 3.01287E-2 
3.09379E-3 3.93237E-2 1.69121E-2 3.01518E-2 
3.11174E-3 3.93425E-2 1.69353E-2 3.01747E-2 
3.12957E-3 3.93610E-2 1.69584E-2 3.01975E-2 
3.14726E-3 3.93795E-2 1.69813E-2 3.02200E-2 
3.16481E-3 3.93978E-2 1.70041E-2 3.02424E-2 
3.18226E-3 3.94159E-2 1.70266E-2 3.02645E-2 
3.19958E-3 3.94340E-2 1.70490E-2 3.02866E-2 
3.21680E-3 3.94519E-2 1.70712E-2 3.03084E-2 
3.23388E-3 3.94697E-2 1.70932E-2 3.03301E-2 
3.25084E-3 3.94873E-2 1.71150E-2 3.03516E-2 
3.26768E-3 3.95049E-2 1.71367E-2 3.03729E-2 
3.28439E-3 3.95222E-2 1.71582E-2 3.03940E-2 
3.30096E-3 3.95395E-2 1.71795E-2 3.04150E-2 
3.31738E-3 3.95565E-2 1.72006E-2 3.04357E-2 
3.33367E-3 3.95735E-2 1.72215E-2 3.04563E-2 
3.34984E-3 3.95903E-2 1.72422E-2 3.04767E-2 
3.36590E-3 3.96070E-2 1.72628E-2 3.04969E-2 
3.38185E-3 3.96235E-2 1.72832E-2 3.05170E-2 
3.39765E-3 3.96400E-2 1.73034E-2 3.05369E-2 
3.41333E-3 3.96562E-2 1.73235E-2 3.05566E-2 
3.42888E-3 3.96724E-2 1.73434E-2 3.05762E-2 
3.44431E-3 3.96884E-2 1.73631E-2 3.05955E-2 
3.45962E-3 3.97043E-2 1.73826E-2 3.06147E-2 
3.47482E-3 3.97200E-2 1.74020E-2 3.06338E-2 
3.48989E-3 3.97357E-2 1.74212E-2 3.06527E-2 
3.50486E-3 3.97512E-2 1.74402E-2 3.06714E-2 
3.51973E-3 3.97666E-2 1.74591E-2 3.06900E-2 
3.53448E-3 3.97819E-2 1.74779E-2 3.07084E-2 
3.54912E-3 3.97970E-2 1.74964E-2 3.07267E-2 
3.56364E-3 3.98121E-2 1.75149E-2 3.07448E-2 
3.57805E-3 3.98270E-2 1.75331E-2 3.07628E-2 
3.59234E-3 3.98418E-2 1.75512E-2 3.07806E-2 
3.60652E-3 3.98565E-2 1.75692E-2 3.07982E-2 
3.62059E-3 3.98710E-2 1.75870E-2 3.08157E-2 
3.63456E-3 3.98855E-2 1.76046E-2 3.08331E-2 
3.64842E-3 3.98998E-2 1.76221E-2 3.08503E-2 
3.66217E-3 3.99140E-2 1.76394E-2 3.08673E-2 
3.67578E-3 3.99281E-2 1.76566E-2 3.08842E-2 
3.68927E-3 3.99420E-2 1.76736E-2 3.09009E-2 
3.70264E-3 3.99558E-2 1.76904E-2 3.09175E-2 
3.71591E-3 3.99695E-2 1.77071E-2 3.09339E-2 
3.72909E-3 3.99831E-2 1.77237E-2 3.09502E-2 
3.74217E-3 3.99966E-2 1.77401E-2 3.09664E-2 
3.75515E-3 4.00100E-2 1.77564E-2 3.09824E-2 
3.76803E-3 4.00233E-2 1.77726E-2 3.09983E-2 
3.78082E-3 4.00365E-2 1.77886E-2 3.10140E-2 
3.79350E-3 4.00496E-2 1.78045E-2 3.10297E-2 
3.80609E-3 4.00625E-2 1.78202E-2 3.10451E-2 
3.81857E-3 4.00754E-2 1.78358E-2 3.10605E-2 
3.83094E-3 4.00881E-2 1.78513E-2 3.10757E-2 
3.84322E-3 4.01008E-2 1.78666E-2 3.10908E-2 
3.85537E-3 4.01133E-2 1.78817E-2 3.11057E-2 
3.86743E-3 4.01257E-2 1.78968E-2 3.11205E-2 
3.87938E-3 4.01380E-2 1.79117E-2 3.11351E-2 
3.89123E-3 4.01502E-2 1.79264E-2 3.11496E-2 
3.90297E-3 4.01622E-2 1.79410E-2 3.11640E-2 
3.91462E-3 4.01742E-2 1.79555E-2 3.11783E-2 
3.92617E-3 4.01861E-2 1.79698E-2 3.11924E-2 
3.93765E-3 4.01979E-2 1.79841E-2 3.12064E-2 
3.94903E-3 4.02095E-2 1.79982E-2 3.12203E-2 
3.96031E-3 4.02211E-2 1.80122E-2 3.12341E-2 
3.97151E-3 4.02326E-2 1.80260E-2 3.12477E-2 
3.98261E-3 4.02440E-2 1.80398E-2 3.12613E-2 
3.99362E-3 4.02553E-2 1.80534E-2 3.12747E-2 
4.00453E-3 4.02665E-2 1.80669E-2 3.12880E-2 
4.01535E-3 4.02776E-2 1.80802E-2 3.13011E-2 
4.02608E-3 4.02886E-2 1.80935E-2 3.13142E-2 
4.03673E-3 4.02995E-2 1.81066E-2 3.13271E-2 
4.04728E-3 4.03103E-2 1.81196E-2 3.13399E-2 
4.05776E-3 4.03210E-2 1.81325E-2 3.13526E-2 
4.06813E-3 4.03316E-2 1.81452E-2 3.13652E-2 
4.07842E-3 4.03422E-2 1.81579E-2 3.13777E-2 
4.08862E-3 4.03526E-2 1.81704E-2 3.13900E-2 
4.09873E-3 4.03629E-2 1.81828E-2 3.14023E-2 
4.10876E-3 4.03732E-2 1.81951E-2 3.14144E-2 
4.11871E-3 4.03834E-2 1.82073E-2 3.14264E-2 
4.12856E-3 4.03934E-2 1.82194E-2 3.14383E-2 
4.13833E-3 4.04034E-2 1.82313E-2 3.14501E-2 
4.14800E-3 4.04133E-2 1.82432E-2 3.14618E-2 
4.15761E-3 4.04231E-2 1.82549E-2 3.14734E-2 
4.16713E-3 4.04328E-2 1.82665E-2 3.14849E-2 
4.17657E-3 4.04425E-2 1.82781E-2 3.14963E-2 
4.18593E-3 4.04520E-2 1.82895E-2 3.15075E-2 
4.19522E-3 4.04615E-2 1.83008E-2 3.15187E-2 
4.20443E-3 4.04709E-2 1.83120E-2 3.15298E-2 
4.21355E-3 4.04802E-2 1.83231E-2 3.15408E-2 
4.22259E-3 4.04894E-2 1.83341E-2 3.15516E-2 
4.23156E-3 4.04985E-2 1.83450E-2 3.15624E-2 
4.24045E-3 4.05076E-2 1.83558E-2 3.15731E-2 
4.24926E-3 4.05165E-2 1.83665E-2 3.15837E-2 
4.25800E-3 4.05254E-2 1.83772E-2 3.15942E-2 
4.26666E-3 4.05342E-2 1.83877E-2 3.16045E-2 
4.27524E-3 4.05430E-2 1.83981E-2 3.16148E-2 
4.28376E-3 4.05516E-2 1.84084E-2 3.16250E-2 
4.29221E-3 4.05602E-2 1.84186E-2 3.16352E-2 
4.30058E-3 4.05687E-2 1.84287E-2 3.16452E-2 
4.30888E-3 4.05772E-2 1.84388E-2 3.16551E-2 
4.31712E-3 4.05855E-2 1.84487E-2 3.16649E-2 
4.32528E-3 4.05938E-2 1.84586E-2 3.16747E-2 
4.33337E-3 4.06020E-2 1.84683E-2 3.16844E-2 
4.34140E-3 4.06102E-2 1.84780E-2 3.16940E-2 
4.34936E-3 4.06183E-2 1.84876E-2 3.17035E-2 
4.35726E-3 4.06263E-2 1.84971E-2 3.17129E-2 
4.36509E-3 4.06342E-2 1.85065E-2 3.17222E-2 
4.37285E-3 4.06421E-2 1.85158E-2 3.17315E-2 
4.38054E-3 4.06499E-2 1.85251E-2 3.17406E-2 
4.38817E-3 4.06576E-2 1.85342E-2 3.17497E-2 
4.39573E-3 4.06653E-2 1.85433E-2 3.17587E-2 
4.40322E-3 4.06728E-2 1.85523E-2 3.17676E-2 
4.41064E-3 4.06804E-2 1.85612E-2 3.17764E-2 
4.41801E-3 4.06878E-2 1.85700E-2 3.17852E-2 
4.42531E-3 4.06952E-2 1.85787E-2 3.17939E-2 
4.43254E-3 4.07025E-2 1.85874E-2 3.18024E-2 
4.43972E-3 4.07098E-2 1.85960E-2 3.18110E-2 
4.44683E-3 4.07170E-2 1.86045E-2 3.18194E-2 
4.45388E-3 4.07241E-2 1.86129E-2 3.18278E-2 
4.46087E-3 4.07312E-2 1.86212E-2 3.18361E-2 
4.46780E-3 4.07382E-2 1.86295E-2 3.18443E-2 
4.47465E-3 4.07451E-2 1.86377E-2 3.18524E-2 
4.48145E-3 4.07519E-2 1.86458E-2 3.18604E-2 
4.48819E-3 4.07587E-2 1.86538E-2 3.18684E-2 
4.49488E-3 4.07655E-2 1.86618E-2 3.18763E-2 
4.50152E-3 4.07722E-2 1.86697E-2 3.18842E-2 
4.50809E-3 4.07788E-2 1.86775E-2 3.18920E-2 
4.51461E-3 4.07854E-2 1.86852E-2 3.18997E-2 
4.52108E-3 4.07919E-2 1.86929E-2 3.19073E-2 
4.52748E-3 4.07984E-2 1.87005E-2 3.19149E-2 
4.53383E-3 4.08048E-2 1.87080E-2 3.19224E-2 
4.54014E-3 4.08111E-2 1.87155E-2 3.19298E-2 
4.54639E-3 4.08174E-2 1.87229E-2 3.19372E-2 
4.55258E-3 4.08237E-2 1.87303E-2 3.19445E-2 
4.55873E-3 4.08299E-2 1.87375E-2 3.19518E-2 
4.56482E-3 4.08360E-2 1.87447E-2 3.19589E-2 
4.57085E-3 4.08421E-2 1.87519E-2 3.19661E-2 
4.57684E-3 4.08481E-2 1.87589E-2 3.19731E-2 
4.58277E-3 4.08541E-2 1.87659E-2 3.19801E-2 
4.58865E-3 4.08600E-2 1.87729E-2 3.19870E-2 
4.59448E-3 4.08658E-2 1.87797E-2 3.19939E-2 
4.60026E-3 4.08716E-2 1.87866E-2 3.20007E-2 
4.60598E-3 4.08774E-2 1.87933E-2 3.20074E-2 
4.61166E-3 4.08831E-2 1.88000E-2 3.20141E-2 
4.61729E-3 4.08888E-2 1.88066E-2 3.20207E-2 
4.62287E-3 4.08944E-2 1.88132E-2 3.20272E-2 
4.62841E-3 4.08999E-2 1.88197E-2 3.20337E-2 
4.63390E-3 4.09054E-2 1.88261E-2 3.20402E-2 
4.63933E-3 4.09109E-2 1.88325E-2 3.20466E-2 
4.64472E-3 4.09163E-2 1.88389E-2 3.20529E-2 
4.65007E-3 4.09217E-2 1.88451E-2 3.20592E-2 
4.65537E-3 4.09270E-2 1.88513E-2 3.20654E-2 
4.66062E-3 4.09322E-2 1.88575E-2 3.20715E-2 
4.66583E-3 4.09375E-2 1.88636E-2 3.20776E-2 
4.67098E-3 4.09426E-2 1.88696E-2 3.20837E-2 
4.67610E-3 4.09478E-2 1.88756E-2 3.20897E-2 
4.68117E-3 4.09528E-2 1.88815E-2 3.20956E-2 
4.68620E-3 4.09579E-2 1.88874E-2 3.21015E-2 
4.69119E-3 4.09629E-2 1.88933E-2 3.21073E-2 
4.69614E-3 4.09678E-2 1.88990E-2 3.21131E-2 
4.70104E-3 4.09727E-2 1.89047E-2 3.21188E-2 
4.70590E-3 4.09776E-2 1.89104E-2 3.21245E-2 
4.71071E-3 4.09824E-2 1.89160E-2 3.21301E-2 
4.71548E-3 4.09872E-2 1.89216E-2 3.21357E-2 
4.72022E-3 4.09919E-2 1.89271E-2 3.21412E-2 
4.72491E-3 4.09966E-2 1.89326E-2 3.21467E-2 
4.72956E-3 4.10013E-2 1.89380E-2 3.21521E-2 
4.73417E-3 4.10059E-2 1.89433E-2 3.21575E-2 
4.73875E-3 4.10105E-2 1.89487E-2 3.21629E-2 
4.74328E-3 4.10150E-2 1.89539E-2 3.21681E-2 
4.74777E-3 4.10195E-2 1.89591E-2 3.21734E-2 
4.75223E-3 4.10239E-2 1.89643E-2 3.21786E-2 
4.75665E-3 4.10283E-2 1.89694E-2 3.21837E-2 
4.76103E-3 4.10327E-2 1.89745E-2 3.21888E-2 
4.76537E-3 4.10370E-2 1.89796E-2 3.21939E-2 
4.76968E-3 4.10414E-2 1.89846E-2 3.21989E-2 
4.77396E-3 4.10456E-2 1.89895E-2 3.22039E-2 
4.77820E-3 4.10498E-2 1.89944E-2 3.22088E-2 
4.78240E-3 4.10540E-2 1.89993E-2 3.22137E-2 
4.78656E-3 4.10582E-2 1.90041E-2 3.22185E-2 
4.79069E-3 4.10623E-2 1.90088E-2 3.22233E-2 
4.79479E-3 4.10664E-2 1.90136E-2 3.22281E-2 
4.79885E-3 4.10704E-2 1.90183E-2 3.22328E-2 
4.80288E-3 4.10745E-2 1.90229E-2 3.22374E-2 
4.80687E-3 4.10784E-2 1.90275E-2 3.22421E-2 
4.81083E-3 4.10824E-2 1.90321E-2 3.22467E-2 
4.81475E-3 4.10863E-2 1.90366E-2 3.22512E-2 
4.81864E-3 4.10902E-2 1.90411E-2 3.22557E-2 
4.82249E-3 4.10940E-2 1.90455E-2 3.22602E-2 
4.82631E-3 4.10978E-2 1.90499E-2 3.22646E-2 
4.83010E-3 4.11016E-2 1.90542E-2 3.22690E-2 
4.83385E-3 4.11053E-2 1.90586E-2 3.22733E-2 
4.83757E-3 4.11090E-2 1.90628E-2 3.22776E-2 
4.84126E-3 4.11127E-2 1.90671E-2 3.22819E-2 
4.84492E-3 4.11163E-2 1.90713E-2 3.22861E-2 
4.84854E-3 4.11199E-2 1.90754E-2 3.22903E-2 
4.85214E-3 4.11235E-2 1.90795E-2 3.22945E-2 
4.85571E-3 4.11271E-2 1.90836E-2 3.22986E-2 
4.85925E-3 4.11306E-2 1.90877E-2 3.23027E-2 
4.86276E-3 4.11341E-2 1.90917E-2 3.23068E-2 
4.86624E-3 4.11375E-2 1.90957E-2 3.23108E-2 
4.86969E-3 4.11410E-2 1.90996E-2 3.23148E-2 
4.87311E-3 4.11444E-2 1.91035E-2 3.23187E-2 
4.87650E-3 4.11477E-2 1.91074E-2 3.23226E-2 
4.87986E-3 4.11511E-2 1.91112E-2 3.23265E-2 
4.88319E-3 4.11544E-2 1.91150E-2 3.23303E-2 
4.88650E-3 4.11577E-2 1.91188E-2 3.23341E-2 
4.88978E-3 4.11609E-2 1.91225E-2 3.23379E-2 
4.89302E-3 4.11641E-2 1.91263E-2 3.23417E-2 
4.89625E-3 4.11673E-2 1.91299E-2 3.23454E-2 
4.89944E-3 4.11705E-2 1.91336E-2 3.23491E-2 
4.90260E-3 4.11736E-2 1.91372E-2 3.23527E-2 
4.90574E-3 4.11768E-2 1.91407E-2 3.23563E-2 
4.90886E-3 4.11798E-2 1.91443E-2 3.23599E-2 
4.91194E-3 4.11829E-2 1.91478E-2 3.23634E-2 
4.91501E-3 4.11859E-2 1.91512E-2 3.23670E-2 
4.91805E-3 4.11890E-2 1.91547E-2 3.23705E-2 
4.92106E-3 4.11919E-2 1.91581E-2 3.23739E-2 
4.92405E-3 4.11949E-2 1.91615E-2 3.23773E-2 
4.92701E-3 4.11978E-2 1.91649E-2 3.23807E-2 
4.92995E-3 4.12007E-2 1.91682E-2 3.23841E-2 
4.93286E-3 4.12036E-2 1.91715E-2 3.23875E-2 
4.93575E-3 4.12065E-2 1.91748E-2 3.23908E-2 
4.93862E-3 4.12093E-2 1.91780E-2 3.23941E-2 
4.94146E-3 4.12121E-2 1.91812E-2 3.23973E-2 
4.94427E-3 4.12149E-2 1.91844E-2 3.24005E-2 
4.94707E-3 4.12177E-2 1.91875E-2 3.24037E-2 
4.94984E-3 4.12204E-2 1.91907E-2 3.24069E-2 
4.95258E-3 4.12231E-2 1.91938E-2 3.24101E-2 
4.95531E-3 4.12258E-2 1.91968E-2 3.24132E-2 
4.95801E-3 4.12285E-2 1.91999E-2 3.24163E-2 
4.96069E-3 4.12312E-2 1.92029E-2 3.24193E-2 
4.96335E-3 4.12338E-2 1.92059E-2 3.24224E-2 
4.96598E-3 4.12364E-2 1.92089E-2 3.24254E-2 
4.96860E-3 4.12390E-2 1.92118E-2 3.24284E-2 
4.97119E-3 4.12415E-2 1.92147E-2 3.24313E-2 
4.97376E-3 4.12441E-2 1.92176E-2 3.24343E-2 
4.97631E-3 4.12466E-2 1.92205E-2 3.24372E-2 
4.97884E-3 4.12491E-2 1.92233E-2 3.24401E-2 
4.98134E-3 4.12516E-2 1.92261E-2 3.24429E-2 
4.98383E-3 4.12540E-2 1.92289E-2 3.24458E-2 
4.98630E-3 4.12565E-2 1.92317E-2 3.24486E-2 
4.98874E-3 4.12589E-2 1.92344E-2 3.24514E-2 
4.99117E-3 4.12613E-2 1.92371E-2 3.24542E-2 
4.99358E-3 4.12636E-2 1.92398E-2 3.24569E-2 
4.99596E-3 4.12660E-2 1.92425E-2 3.24596E-2 
4.99833E-3 4.12683E-2 1.92452E-2 3.24623E-2 
5.00068E-3 4.12706E-2 1.92478E-2 3.24650E-2 
5.00301E-3 4.12729E-2 1.92504E-2 3.24677E-2 
5.00532E-3 4.12752E-2 1.92530E-2 3.24703E-2 
5.00761E-3 4.12775E-2 1.92555E-2 3.24729E-2 
5.00988E-3 4.12797E-2 1.92581E-2 3.24755E-2 
5.01214E-3 4.12819E-2 1.92606E-2 3.24780E-2 
5.01437E-3 4.12841E-2 1.92631E-2 3.24806E-2 
5.01659E-3 4.12863E-2 1.92655E-2 3.24831E-2 
5.01879E-3 4.12885E-2 1.92680E-2 3.24856E-2 
5.02097E-3 4.12906E-2 1.92704E-2 3.24881E-2 
5.02314E-3 4.12928E-2 1.92728E-2 3.24906E-2 
5.02528E-3 4.12949E-2 1.92752E-2 3.24930E-2 
5.02741E-3 4.12970E-2 1.92776E-2 3.24954E-2 
5.02953E-3 4.12991E-2 1.92799E-2 3.24978E-2 
5.03162E-3 4.13011E-2 1.92823E-2 3.25002E-2 
5.03370E-3 4.13032E-2 1.92846E-2 3.25026E-2 
5.03576E-3 4.13052E-2 1.92869E-2 3.25049E-2 
5.03781E-3 4.13072E-2 1.92891E-2 3.25072E-2 
5.03984E-3 4.13092E-2 1.92914E-2 3.25095E-2 
5.04185E-3 4.13112E-2 1.92936E-2 3.25118E-2 
5.04385E-3 4.13132E-2 1.92958E-2 3.25141E-2 
5.04583E-3 4.13151E-2 1.92980E-2 3.25163E-2 
5.04780E-3 4.13170E-2 1.93002E-2 3.25186E-2 
5.04975E-3 4.13190E-2 1.93024E-2 3.25208E-2 
5.05169E-3 4.13209E-2 1.93045E-2 3.25230E-2 
5.05361E-3 4.13227E-2 1.93066E-2 3.25251E-2 
5.05552E-3 4.13246E-2 1.93087E-2 3.25273E-2 
5.05741E-3 4.13265E-2 1.93108E-2 3.25294E-2 
5.05929E-3 4.13283E-2 1.93129E-2 3.25316E-2 
5.06115E-3 4.13301E-2 1.93150E-2 3.25337E-2 
5.06300E-3 4.13320E-2 1.93170E-2 3.25358E-2 
5.06483E-3 4.13338E-2 1.93190E-2 3.25378E-2 
5.06665E-3 4.13355E-2 1.93210E-2 3.25399E-2 
5.06845E-3 4.13373E-2 1.93230E-2 3.25419E-2 
5.07024E-3 4.13391E-2 1.93250E-2 3.25440E-2 
5.07202E-3 4.13408E-2 1.93269E-2 3.25460E-2 
5.07378E-3 4.13425E-2 1.93289E-2 3.25480E-2 
5.07553E-3 4.13443E-2 1.93308E-2 3.25499E-2 
5.07727E-3 4.13460E-2 1.93327E-2 3.25519E-2 
5.07899E-3 4.13476E-2 1.93346E-2 3.25538E-2 
5.08070E-3 4.13493E-2 1.93365E-2 3.25558E-2 
5.08239E-3 4.13510E-2 1.93383E-2 3.25577E-2 
5.08407E-3 4.13526E-2 1.93402E-2 3.25596E-2 
5.08574E-3 4.13543E-2 1.93420E-2 3.25615E-2 
5.08740E-3 4.13559E-2 1.93438E-2 3.25633E-2 
5.08904E-3 4.13575E-2 1.93456E-2 3.25652E-2 
5.09067E-3 4.13591E-2 1.93474E-2 3.25670E-2 
5.09229E-3 4.13607E-2 1.93492E-2 3.25688E-2 
5.09390E-3 4.13622E-2 1.93510E-2 3.25706E-2 
5.09549E-3 4.13638E-2 1.93527E-2 3.25724E-2 
5.09708E-3 4.13654E-2 1.93544E-2 3.25742E-2 
5.09865E-3 4.13669E-2 1.93562E-2 3.25760E-2 
5.10020E-3 4.13684E-2 1.93579E-2 3.25777E-2 
5.10175E-3 4.13699E-2 1.93595E-2 3.25795E-2 
5.10329E-3 4.13714E-2 1.93612E-2 3.25812E-2 
5.10481E-3 4.13729E-2 1.93629E-2 3.25829E-2 
5.10632E-3 4.13744E-2 1.93645E-2 3.25846E-2 
5.10782E-3 4.13759E-2 1.93662E-2 3.25863E-2 
5.10931E-3 4.13773E-2 1.93678E-2 3.25880E-2 
5.11078E-3 4.13788E-2 1.93694E-2 3.25896E-2 
5.11225E-3 4.13802E-2 1.93710E-2 3.25913E-2 
5.11370E-3 4.13816E-2 1.93726E-2 3.25929E-2 
5.11515E-3 4.13830E-2 1.93741E-2 3.25945E-2 
5.11658E-3 4.13844E-2 1.93757E-2 3.25961E-2 
5.11800E-3 4.13858E-2 1.93772E-2 3.25977E-2 
5.11941E-3 4.13872E-2 1.93788E-2 3.25993E-2 
5.12081E-3 4.13886E-2 1.93803E-2 3.26009E-2 
5.12220E-3 4.13899E-2 1.93818E-2 3.26024E-2 
5.12358E-3 4.13913E-2 1.93833E-2 3.26040E-2 
5.12495E-3 4.13926E-2 1.93848E-2 3.26055E-2 
5.12631E-3 4.13939E-2 1.93863E-2 3.26070E-2 
5.12766E-3 4.13952E-2 1.93877E-2 3.26085E-2 
5.12900E-3 4.13966E-2 1.93892E-2 3.26100E-2 
5.13033E-3 4.13979E-2 1.93906E-2 3.26115E-2 
5.13164E-3 4.13991E-2 1.93920E-2 3.26130E-2 
5.13295E-3 4.14004E-2 1.93935E-2 3.26145E-2 
5.13425E-3 4.14017E-2 1.93949E-2 3.26159E-2 
5.13554E-3 4.14029E-2 1.93963E-2 3.26173E-2 
5.13682E-3 4.14042E-2 1.93976E-2 3.26188E-2 
5.13809E-3 4.14054E-2 1.93990E-2 3.26202E-2 
5.13935E-3 4.14067E-2 1.94004E-2 3.26216E-2 
5.14061E-3 4.14079E-2 1.94017E-2 3.26230E-2 
5.14185E-3 4.14091E-2 1.94031E-2 3.26244E-2 
5.14308E-3 4.14103E-2 1.94044E-2 3.26258E-2 
5.14431E-3 4.14115E-2 1.94057E-2 3.26271E-2 
5.14552E-3 4.14127E-2 1.94070E-2 3.26285E-2 
5.14673E-3 4.14138E-2 1.94083E-2 3.26298E-2 
5.14792E-3 4.14150E-2 1.94096E-2 3.26312E-2 
5.14911E-3 4.14162E-2 1.94109E-2 3.26325E-2 
5.15029E-3 4.14173E-2 1.94121E-2 3.26338E-2 
5.15146E-3 4.14185E-2 1.94134E-2 3.26351E-2 
5.15262E-3 4.14196E-2 1.94147E-2 3.26364E-2 
5.15378E-3 4.14207E-2 1.94159E-2 3.26377E-2 
5.15492E-3 4.14218E-2 1.94171E-2 3.26389E-2 
5.15606E-3 4.14229E-2 1.94183E-2 3.26402E-2 
5.15719E-3 4.14240E-2 1.94195E-2 3.26415E-2 
5.15831E-3 4.14251E-2 1.94207E-2 3.26427E-2 
5.15942E-3 4.14262E-2 1.94219E-2 3.26439E-2 
5.16052E-3 4.14273E-2 1.94231E-2 3.26452E-2 
5.16162E-3 4.14283E-2 1.94243E-2 3.26464E-2 
5.16271E-3 4.14294E-2 1.94255E-2 3.26476E-2 
5.16379E-3 4.14304E-2 1.94266E-2 3.26488E-2 
5.16486E-3 4.14315E-2 1.94278E-2 3.26500E-2 
5.16593E-3 4.14325E-2 1.94289E-2 3.26512E-2 
5.16698E-3 4.14336E-2 1.94300E-2 3.26523E-2 
5.16803E-3 4.14346E-2 1.94311E-2 3.26535E-2 
5.16908E-3 4.14356E-2 1.94323E-2 3.26547E-2 
5.17011E-3 4.14366E-2 1.94334E-2 3.26558E-2 
5.17114E-3 4.14376E-2 1.94345E-2 3.26569E-2 
5.17216E-3 4.14386E-2 1.94355E-2 3.26581E-2 
5.17317E-3 4.14396E-2 1.94366E-2 3.26592E-2 
5.17418E-3 4.14405E-2 1.94377E-2 3.26603E-2 
5.17518E-3 4.14415E-2 1.94388E-2 3.26614E-2 
5.17617E-3 4.14425E-2 1.94398E-2 3.26625E-2 
5.17715E-3 4.14434E-2 1.94409E-2 3.26636E-2 
5.17813E-3 4.14444E-2 1.94419E-2 3.26647E-2 
5.17910E-3 4.14453E-2 1.94429E-2 3.26657E-2 
5.18006E-3 4.14463E-2 1.94439E-2 3.26668E-2 
5.18102E-3 4.14472E-2 1.94450E-2 3.26679E-2 
5.18197E-3 4.14481E-2 1.94460E-2 3.26689E-2 
5.18292E-3 4.14490E-2 1.94470E-2 3.26700E-2 
5.18385E-3 4.14499E-2 1.94480E-2 3.26710E-2 
5.18478E-3 4.14508E-2 1.94489E-2 3.26720E-2 
5.18571E-3 4.14517E-2 1.94499E-2 3.26730E-2 
5.18663E-3 4.14526E-2 1.94509E-2 3.26741E-2 
5.18754E-3 4.14535E-2 1.94519E-2 3.26751E-2 
5.18844E-3 4.14544E-2 1.94528E-2 3.26761E-2 
5.18934E-3 4.14552E-2 1.94538E-2 3.26771E-2 
5.19024E-3 4.14561E-2 1.94547E-2 3.26780E-2 
5.19112E-3 4.14570E-2 1.94556E-2 3.26790E-2 
5.19200E-3 4.14578E-2 1.94566E-2 3.26800E-2 
5.19288E-3 4.14587E-2 1.94575E-2 3.26809E-2 
5.19375E-3 4.14595E-2 1.94584E-2 3.26819E-2 
5.19461E-3 4.14603E-2 1.94593E-2 3.26829E-2 
5.19546E-3 4.14612E-2 1.94602E-2 3.26838E-2 
5.19632E-3 4.14620E-2 1.94611E-2 3.26847E-2 
5.19716E-3 4.14628E-2 1.94620E-2 3.26857E-2 
5.19800E-3 4.14636E-2 1.94629E-2 3.26866E-2 
5.19883E-3 4.14644E-2 1.94638E-2 3.26875E-2 
5.19966E-3 4.14652E-2 1.94646E-2 3.26884E-2 
5.20048E-3 4.14660E-2 1.94655E-2 3.26893E-2 
5.20130E-3 4.14668E-2 1.94664E-2 3.26902E-2 
5.20211E-3 4.14676E-2 1.94672E-2 3.26911E-2 
5.20292E-3 4.14684E-2 1.94681E-2 3.26920E-2 
5.20372E-3 4.14692E-2 1.94689E-2 3.26929E-2 
5.20451E-3 4.14699E-2 1.94697E-2 3.26937E-2 
5.20530E-3 4.14707E-2 1.94706E-2 3.26946E-2 
5.20609E-3 4.14714E-2 1.94714E-2 3.26955E-2 
5.20687E-3 4.14722E-2 1.94722E-2 3.26963E-2 
5.20764E-3 4.14729E-2 1.94730E-2 3.26972E-2 
5.20841E-3 4.14737E-2 1.94738E-2 3.26980E-2 
5.20918E-3 4.14744E-2 1.94746E-2 3.26989E-2 
5.20993E-3 4.14752E-2 1.94754E-2 3.26997E-2 
5.21069E-3 4.14759E-2 1.94762E-2 3.27005E-2 
5.21144E-3 4.14766E-2 1.94770E-2 3.27013E-2 
5.21218E-3 4.14773E-2 1.94778E-2 3.27021E-2 
5.21292E-3 4.14780E-2 1.94785E-2 3.27030E-2 
5.21365E-3 4.14787E-2 1.94793E-2 3.27038E-2 
5.21438E-3 4.14795E-2 1.94801E-2 3.27046E-2 
5.21511E-3 4.14802E-2 1.94808E-2 3.27054E-2 
5.21583E-3 4.14808E-2 1.94816E-2 3.27061E-2 
5.21655E-3 4.14815E-2 1.94823E-2 3.27069E-2 
5.21726E-3 4.14822E-2 1.94830E-2 3.27077E-2 
5.21796E-3 4.14829E-2 1.94838E-2 3.27085E-2 
5.21866E-3 4.14836E-2 1.94845E-2 3.27092E-2 
5.21936E-3 4.14843E-2 1.94852E-2 3.27100E-2 
5.22005E-3 4.14849E-2 1.94860E-2 3.27108E-2 
5.22074E-3 4.14856E-2 1.94867E-2 3.27115E-2 
5.22143E-3 4.14862E-2 1.94874E-2 3.27123E-2 
5.22210E-3 4.14869E-2 1.94881E-2 3.27130E-2 
5.22278E-3 4.14875E-2 1.94888E-2 3.27137E-2 
5.22345E-3 4.14882E-2 1.94895E-2 3.27145E-2 
