
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                   (svFSI)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 06-24-2020

 Running in parallel with 4 tasks
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <../mesh/N016/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Number of available faces: 4
 <VTK XML Parser> Loading file <../mesh/N016/mesh-surfaces/bottom.vtp>
 <VTK XML Parser> Loading file <../mesh/N016/mesh-surfaces/top.vtp>
 <VTK XML Parser> Loading file <../mesh/N016/mesh-surfaces/left.vtp>
 <VTK XML Parser> Loading file <../mesh/N016/mesh-surfaces/right.vtp>
 Number of nodes: 1089
 Number of elements: 512
 Mesh data imported successfully
 Domain size X: 0.000000 1.000000
 Domain size Y: 0.000000 1.000000
 Number of equations: 1
 Using preconditioner: trilinos-diagonal
 Number of imposed BC for equation <stokes>: 3
 Configuration is completed successfully
 ParMETIS partitioned the mesh by cutting 37 elements
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 12332
 Initializing state variables to zero
 Eq. <SS>
    Volume of domain <-1> is 1.000000
 Area of face <bottom> is 1.000000
 Area of face <top> is 1.000000
 Area of face <left> is 1.000000
 Area of face <right> is 1.000000

---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 New time step size: 1.000E-2
 SS    11-1  1.3940  [   0 1.00000 2.38E-3 4.39E-4]  [1000  -77  93]
 SS    11-2  1.4290  [ -67 4.39E-4 1.04E-6 2.18E-1]  [1000  -15  93]
 SS    11-3  1.4629  [ -80 9.57E-5 2.28E-7 1.50E-1]  [1000  -19  95]
 SS    11-4  1.4989  [ -96 1.44E-5 3.44E-8 1.34E-1]  [1000  -20  91]
 SS    12-1  1.5330  [   0 1.00000 1.38E-3 3.24E-4]  [1000  -80  95]
 SS    12-2  1.5680  [ -69 3.24E-4 4.47E-7 1.46E-1]  [1000  -19  92]
 SS    12-3  1.5810  [ -86 4.75E-5 6.57E-8 8.64E-2]  [ 322  -24  80]
 SS    12-4  1.6160  [-107 4.10E-6 5.67E-9 1.56E-1]  [1000  -19  94]
 SS    13-1  1.6510  [   0 1.00000 7.96E-4 2.25E-4]  [1000  -84  92]
 SS    13-2  1.6860  [ -72 2.25E-4 1.79E-7 2.01615]  [1000    7  93]
 SS    13-3  1.7210  [ -66 4.54E-4 3.61E-7 4.82E-2]  [1000  -30  93]
 SS    13-4  1.7560  [ -93 2.19E-5 1.74E-8 1.02E-1]  [1000  -23  92]
 SS    14-1  1.7910  [   0 1.00000 4.55E-4 1.35E-4]  [1000  -89  94]
 SS    14-2  1.8190  [ -77 1.35E-4 6.18E-8 1.10E-1]  [ 806  -22  93]
 SS    14-3  1.8540  [ -96 1.49E-5 6.83E-9 4.09E-1]  [1000   -9  92]
 SS    14-4  1.8919  [-104 6.13E-6 2.79E-9 2.33E-1]  [1000  -15  92]
 SS    15-1  1.9269  [   0 1.00000 2.59E-4 9.05E-5]  [1000  -93  93]
 SS    15-2  1.9620  [ -80 9.05E-5 2.34E-8 2.05E-1]  [1000  -16  93]
 SS    15-3  1.9960  [ -94 1.85E-5 4.81E-9 3.65E-1]  [1000  -10  96]
 SS    15-4  2.0320  [-103 6.79E-6 1.76E-9 3.56E-1]  [1000  -10  90]
 SS    16-1  2.0660  [   0 1.00000 1.46E-4 6.52E-5]  [1000  -96  95]
 SS    16-2  2.0830  [ -83 6.52E-5 9.56E-9 4.52E-1]  [ 453   -8  87]
 SS    16-3  2.1050  [ -90 2.95E-5 4.32E-9 3.15E-1]  [ 593  -12  88]
 SS    16-4  2.1400  [-100 9.31E-6 1.36E-9 4.29985]  [1000   15  92]
 SS    17-1  2.1750  [   0 1.00000 8.24E-5 7.64E-5]  [1000  -95  92]
 SS    17-2  2.2100  [ -82 7.64E-5 6.30E-9 1.093E1]  [1000   24  93]
 SS    17-3  2.2450  [ -61 8.35E-4 6.89E-8 6.33E-2]  [1000  -28  93]
 SS    17-4  2.2790  [ -85 5.29E-5 4.36E-9 6.81E-1]  [1000   -4  95]
 SS    18-1  2.3150  [   0 1.00000 4.63E-5 6.20E-5]  [1000  -97  91]
 SS    18-2  2.3490  [ -84 6.20E-5 2.87E-9 1.71E-1]  [1000  -18  95]
 SS    18-3  2.3840  [ -99 1.06E-5 4.9E-10 4.60E-1]  [1000   -8  93]
 SS    18-4  2.4190  [-106 4.90E-6 2.2E-10 2.70E-1]  [1000  -13  93]
 SS    19-1  2.4540  [   0 1.00000 2.58E-5 1.00E-4]  [1000  -92  92]
 SS    19-2  2.4600  [ -79 1.00E-4 2.60E-9 1.11300]  [ 125    1  69]
 SS    19-3  2.4950  [ -79 1.12E-4 2.89E-9 1.85E-1]  [1000  -17  93]
 SS    19-4  2.5300  [ -93 2.07E-5 5.3E-10 3.18E-1]  [1000  -11  93]
 SS    20-1  2.5349  [   0 1.00000 1.43E-5 2.60E-3]  [  81  -59  53]
 SS    20-2  2.5699  [ -51 2.60E-3 3.75E-8 8.93E-2]  [1000  -24  93]
 SS    20-3  2.6050  [ -72 2.33E-4 3.35E-9 1.10E-1]  [1000  -22  93]
 SS    20-4  2.6400  [ -91 2.58E-5 3.7E-10 4.54E-1]  [1000   -8  92]
 SS    21-1  2.6750  [   0 1.00000 7.97E-6 7.83E-4]  [1000  -72  93]
 SS    21-2  2.7090  [ -62 7.83E-4 6.24E-9 1.38E-1]  [1000  -20  95]
 SS    21-3  2.7440  [ -79 1.08E-4 8.6E-10 1.46E-1]  [1000  -19  92]
 SS    21-4  2.7790  [ -95 1.59E-5 1.2E-10 3.09E-1]  [1000  -12  93]
 SS    22-1  2.8140  [   0 1.00000 4.40E-6 2.44E-4]  [1000  -83  93]
 SS    22-2  2.8490  [ -72 2.44E-4 1.07E-9 1.41E-1]  [1000  -20  93]
 SS    22-3  2.8850  [ -89 3.46E-5 1.5E-10 3.41E-1]  [1000  -11  92]
 SS    22-4  2.9200  [ -98 1.18E-5 5.2E-11 3.59E-1]  [1000  -10  94]
 SS    23-1  2.9550  [   0 1.00000 2.42E-6 2.23E-4]  [1000  -84  94]
 SS    23-2  2.9900  [ -72 2.23E-4 5.4E-10 7.66E-2]  [1000  -26  93]
 SS    23-3  3.0250  [ -95 1.71E-5 4.1E-11 3.00E-1]  [1000  -12  94]
 SS    23-4  3.0600  [-105 5.16E-6 1.2E-11 2.30E-1]  [1000  -15  93]
 SS    24-1  3.0950  [   0 1.00000 1.32E-6 3.36E-4]  [1000  -80  93]
 SS    24-2  3.1300  [ -69 3.36E-4 4.4E-10 1.35E-1]  [1000  -20  94]
 SS    24-3  3.1650  [ -86 4.56E-5 6.0E-11 2.52E-1]  [1000  -14  93]
