lumen_inlet lumen_outlet lumen_wall 
1.407920E5 1.404833E5 1.406502E5 
1.422401E5 1.418160E5 1.420407E5 
1.437202E5 1.431204E5 1.434330E5 
1.453045E5 1.445178E5 1.449241E5 
1.470223E5 1.460861E5 1.465675E5 
1.488557E5 1.478446E5 1.483639E5 
1.507462E5 1.497534E5 1.502640E5 
1.526103E5 1.517258E5 1.521826E5 
1.543592E5 1.536501E5 1.540195E5 
1.559195E5 1.554160E5 1.556829E5 
1.572482E5 1.569395E5 1.571090E5 
1.583413E5 1.581794E5 1.582755E5 
1.592322E5 1.591453E5 1.592038E5 
1.599822E5 1.598917E5 1.599519E5 
1.606654E5 1.605042E5 1.605997E5 
1.613507E5 1.610777E5 1.612291E5 
1.620865E5 1.616948E5 1.619056E5 
1.628898E5 1.624073E5 1.626637E5 
1.637438E5 1.632252E5 1.634998E5 
1.646027E5 1.641163E5 1.643750E5 
1.654031E5 1.650146E5 1.652245E5 
1.660787E5 1.658369E5 1.659735E5 
1.665759E5 1.665018E5 1.665545E5 
1.668653E5 1.669484E5 1.669224E5 
1.669473E5 1.671494E5 1.670637E5 
1.668516E5 1.671158E5 1.669988E5 
1.666291E5 1.668937E5 1.667763E5 
1.663396E5 1.665522E5 1.664605E5 
1.660379E5 1.661671E5 1.661169E5 
1.657616E5 1.658033E5 1.657967E5 
1.655226E5 1.655006E5 1.655258E5 
1.653053E5 1.652647E5 1.652991E5 
1.650710E5 1.650675E5 1.650833E5 
1.647671E5 1.648540E5 1.648246E5 
1.643401E5 1.645560E5 1.644619E5 
1.637475E5 1.641077E5 1.639412E5 
1.629679E5 1.634615E5 1.632280E5 
1.620054E5 1.625982E5 1.623148E5 
1.608884E5 1.615312E5 1.612223E5 
1.596627E5 1.603026E5 1.599947E5 
1.583810E5 1.589737E5 1.586890E5 
1.570906E5 1.576103E5 1.573618E5 
1.558233E5 1.562680E5 1.560567E5 
1.545880E5 1.549795E5 1.547946E5 
1.533699E5 1.537483E5 1.535697E5 
1.521342E5 1.525483E5 1.523516E5 
1.508348E5 1.513304E5 1.510927E5 
1.494255E5 1.500350E5 1.497401E5 
1.478709E5 1.486059E5 1.482479E5 
1.461550E5 1.470037E5 1.465884E5 
1.442848E5 1.452146E5 1.447583E5 
1.422887E5 1.432543E5 1.427797E5 
1.402104E5 1.411639E5 1.406949E5 
1.380990E5 1.390008E5 1.385571E5 
1.359975E5 1.368253E5 1.364183E5 
1.339343E5 1.346877E5 1.343175E5 
1.319164E5 1.326166E5 1.322727E5 
1.299288E5 1.306134E5 1.302770E5 
1.279385E5 1.286525E5 1.283012E5 
1.259029E5 1.266881E5 1.263009E5 
1.237802E5 1.246651E5 1.242278E5 
1.215395E5 1.225329E5 1.220409E5 
1.191683E5 1.202570E5 1.197170E5 
1.166761E5 1.178281E5 1.172560E5 
1.140924E5 1.152639E5 1.146817E5 
1.114604E5 1.126059E5 1.120363E5 
1.088274E5 1.099101E5 1.093715E5 
1.062345E5 1.072344E5 1.067369E5 
1.037075E5 1.046258E5 1.041688E5 
1.012518E5 1.021101E5 1.016829E5 
9.885123E4 9.968682E4 9.927076E4 
9.647302E4 9.732935E4 9.690271E4 
9.407566E4 9.499238E4 9.453534E4 
9.161923E4 9.262270E4 9.212205E4 
8.907522E4 9.017220E4 8.962454E4 
8.643379E4 8.760960E4 8.702225E4 
8.370664E4 8.492835E4 8.431775E4 
8.092491E4 8.214870E4 8.153677E4 
7.813258E4 7.931366E4 7.872282E4 
7.537687E4 7.647965E4 7.592773E4 
7.269787E4 7.370394E4 7.320018E4 
7.011975E4 7.103203E4 7.057501E4 
6.764570E4 6.848757E4 6.806563E4 
6.525767E4 6.606738E4 6.566142E4 
6.292105E4 6.374270E4 6.333069E4 
6.059327E4 6.146634E4 6.102851E4 
5.823416E4 5.918412E4 5.870774E4 
5.581600E4 5.684803E4 5.633048E4 
5.333056E4 5.442805E4 5.387762E4 
5.079176E4 5.191977E4 5.135394E4 
4.823317E4 4.934619E4 4.878771E4 
4.570086E4 4.675313E4 4.622490E4 
4.324337E4 4.419926E4 4.371912E4 
4.090086E4 4.174311E4 4.131972E4 
3.869625E4 3.942990E4 3.906077E4 
3.663018E4 3.728145E4 3.695350E4 
3.468110E4 3.529132E4 3.498389E4 
3.281055E4 3.342650E4 3.311621E4 
3.097246E4 3.163534E4 3.130157E4 
2.912423E4 2.985982E4 2.948968E4 
2.723727E4 2.804953E4 2.764103E4 
2.530431E4 2.617397E4 2.573673E4 
2.334184E4 2.423043E4 2.378368E4 
2.138710E4 2.224545E4 2.181377E4 
1.949007E4 2.026945E4 1.987722E4 
1.770240E4 1.836576E4 1.803153E4 
1.606571E4 1.659639E4 1.632851E4 
1.460207E4 1.500789E4 1.480246E4 
1.330878E4 1.362052E4 1.346217E4 
1.215889E4 1.242340E4 1.228872E4 
1.110736E4 1.137680E4 1.123970E4 
1.010154E4 1.042119E4 1.025903E4 
9.093720E3 9.491088E3 9.290090E3 
8.052638E3 8.530583E3 8.289309E3 
6.971546E3 7.506933E3 7.236938E3 
5.870587E3 6.419018E3 6.142494E3 
4.792966E3 5.298582E3 5.043459E3 
3.795594E3 4.203798E3 3.997381E3 
2.936254E3 3.206468E3 3.069059E3 
2.260205E3 2.375692E3 2.315673E3 
1.789327E3 1.761712E3 1.773286E3 
1.516436E3 1.383732E3 1.447902E3 
1.406217E3 1.224635E3 1.313303E3 
1.402771E3 1.234055E3 1.316347E3 
1.442242E3 1.339310E3 1.388758E3 
1.467686E3 1.461893E3 1.462805E3 
1.442795E3 1.535843E3 1.487350E3 
1.361235E3 1.523751E3 1.440524E3 
1.249253E3 1.426598E3 1.335946E3 
1.160696E3 1.284905E3 1.220809E3 
1.165323E3 1.170611E3 1.165970E3 
1.332883E3 1.171247E3 1.250075E3 
1.716530E3 1.369805E3 1.541203E3 
2.339393E3 1.824845E3 2.080201E3 
3.187657E3 2.555502E3 2.869724E3 
4.212011E3 3.535102E3 3.871776E3 
5.337501E3 4.695266E3 5.014678E3 
6.479916E3 5.939999E3 6.208317E3 
7.565175E3 7.166951E3 7.364466E3 
