lumen_inlet lumen_outlet lumen_wall 
-1.05838E1 1.058380E1 0.00000000 
-1.16241E1 1.162411E1 0.00000000 
-1.31251E1 1.312511E1 0.00000000 
-1.50489E1 1.504891E1 0.00000000 
-1.72647E1 1.726471E1 0.00000000 
-1.95725E1 1.957259E1 0.00000000 
-2.17452E1 2.174523E1 0.00000000 
-2.35793E1 2.357936E1 0.00000000 
-2.49457E1 2.494576E1 0.00000000 
-2.58264E1 2.582646E1 0.00000000 
-2.63295E1 2.632951E1 0.00000000 
-2.66759E1 2.667592E1 0.00000000 
-2.71593E1 2.715931E1 0.00000000 
-2.80844E1 2.808445E1 0.00000000 
-2.96960E1 2.969609E1 0.00000000 
-3.21125E1 3.211254E1 0.00000000 
-3.52784E1 3.527844E1 0.00000000 
-3.89485E1 3.894851E1 0.00000000 
-4.27087E1 4.270870E1 0.00000000 
-4.60338E1 4.603380E1 0.00000000 
-4.83736E1 4.837362E1 0.00000000 
-4.92535E1 4.925350E1 0.00000000 
-4.83710E1 4.837105E1 0.00000000 
-4.56708E1 4.567087E1 0.00000000 
-4.13818E1 4.138182E1 0.00000000 
-3.60077E1 3.600775E1 0.00000000 
-3.02707E1 3.027071E1 0.00000000 
-2.50140E1 2.501406E1 0.00000000 
-2.10807E1 2.108079E1 0.00000000 
-1.91869E1 1.918692E1 0.00000000 
-1.98114E1 1.981141E1 0.00000000 
-2.31214E1 2.312142E1 0.00000000 
-2.89459E1 2.894591E1 0.00000000 
-3.68020E1 3.680204E1 0.00000000 
-4.59699E1 4.596991E1 0.00000000 
-5.56026E1 5.560268E1 0.00000000 
-6.48531E1 6.485314E1 0.00000000 
-7.29954E1 7.299542E1 0.00000000 
-7.95218E1 7.952186E1 0.00000000 
-8.41998E1 8.419982E1 0.00000000 
-8.70809E1 8.708097E1 0.00000000 
-8.84639E1 8.846398E1 0.00000000 
-8.88198E1 8.881984E1 0.00000000 
-8.86951E1 8.869510E1 0.00000000 
-8.86113E1 8.861138E1 0.00000000 
-8.89792E1 8.897922E1 0.00000000 
-9.00403E1 9.004037E1 0.00000000 
-9.18467E1 9.184678E1 0.00000000 
-9.42767E1 9.427677E1 0.00000000 
-9.70822E1 9.708227E1 0.00000000 
-9.99552E1 9.995527E1 0.00000000 
-1.02598E2 1.025989E2 0.00000000 
-1.04789E2 1.047892E2 0.00000000 
-1.06415E2 1.064150E2 0.00000000 
-1.07491E2 1.074913E2 0.00000000 
-1.08144E2 1.081445E2 0.00000000 
-1.08575E2 1.085750E2 0.00000000 
-1.09007E2 1.090075E2 0.00000000 
-1.09639E2 1.096393E2 0.00000000 
-1.10598E2 1.105986E2 0.00000000 
-1.11920E2 1.119209E2 0.00000000 
-1.13547E2 1.135470E2 0.00000000 
-1.15341E2 1.153418E2 0.00000000 
-1.17128E2 1.171289E2 0.00000000 
-1.18732E2 1.187321E2 0.00000000 
-1.20014E2 1.200145E2 0.00000000 
-1.20906E2 1.209068E2 0.00000000 
-1.21418E2 1.214189E2 0.00000000 
-1.21633E2 1.216338E2 0.00000000 
-1.21684E2 1.216846E2 0.00000000 
-1.21722E2 1.217228E2 0.00000000 
-1.21882E2 1.218826E2 0.00000000 
-1.22251E2 1.222512E2 0.00000000 
-1.22851E2 1.228517E2 0.00000000 
-1.23639E2 1.236397E2 0.00000000 
-1.24516E2 1.245161E2 0.00000000 
-1.25351E2 1.253519E2 0.00000000 
-1.26018E2 1.260181E2 0.00000000 
-1.26415E2 1.264152E2 0.00000000 
-1.26494E2 1.264944E2 0.00000000 
-1.26267E2 1.262672E2 0.00000000 
-1.25800E2 1.258005E2 0.00000000 
-1.25199E2 1.251999E2 0.00000000 
-1.24584E2 1.245842E2 0.00000000 
-1.24058E2 1.240582E2 0.00000000 
-1.23689E2 1.236890E2 0.00000000 
-1.23492E2 1.234921E2 0.00000000 
-1.23429E2 1.234293E2 0.00000000 
-1.23418E2 1.234185E2 0.00000000 
-1.23354E2 1.233544E2 0.00000000 
-1.23132E2 1.231324E2 0.00000000 
-1.22673E2 1.226735E2 0.00000000 
-1.21941E2 1.219412E2 0.00000000 
-1.20949E2 1.209492E2 0.00000000 
-1.19757E2 1.197578E2 0.00000000 
-1.18458E2 1.184585E2 0.00000000 
-1.17153E2 1.171533E2 0.00000000 
-1.15930E2 1.159308E2 0.00000000 
-1.14846E2 1.148465E2 0.00000000 
-1.13911E2 1.139112E2 0.00000000 
-1.13089E2 1.130891E2 0.00000000 
-1.12307E2 1.123071E2 0.00000000 
-1.11472E2 1.114728E2 0.00000000 
-1.10496E2 1.104960E2 0.00000000 
-1.09309E2 1.093099E2 0.00000000 
-1.07886E2 1.078860E2 0.00000000 
-1.06241E2 1.062410E2 0.00000000 
-1.04432E2 1.044322E2 0.00000000 
-1.02544E2 1.025442E2 0.00000000 
-1.00669E2 1.006697E2 0.00000000 
-9.88881E1 9.888817E1 0.00000000 
-9.72477E1 9.724779E1 0.00000000 
-9.57555E1 9.575557E1 0.00000000 
-9.43761E1 9.437615E1 0.00000000 
-9.30408E1 9.304083E1 0.00000000 
-9.16640E1 9.166405E1 0.00000000 
-9.01637E1 9.016373E1 0.00000000 
-8.84805E1 8.848050E1 0.00000000 
-8.65917E1 8.659171E1 0.00000000 
-8.45167E1 8.451677E1 0.00000000 
-8.23128E1 8.231283E1 0.00000000 
-8.00617E1 8.006179E1 0.00000000 
-7.78516E1 7.785164E1 0.00000000 
-7.57565E1 7.575654E1 0.00000000 
-7.38201E1 7.382015E1 0.00000000 
-7.20460E1 7.204609E1 0.00000000 
-7.03976E1 7.039765E1 0.00000000 
-6.88068E1 6.880686E1 0.00000000 
-6.71907E1 6.719074E1 0.00000000 
-6.54709E1 6.547095E1 0.00000000 
-6.35924E1 6.359241E1 0.00000000 
-6.15364E1 6.153645E1 0.00000000 
-5.93256E1 5.932562E1 0.00000000 
-5.70188E1 5.701888E1 0.00000000 
-5.46984E1 5.469845E1 0.00000000 
-5.24511E1 5.245116E1 0.00000000 
-5.03488E1 5.034883E1 0.00000000 
-4.84320E1 4.843200E1 0.00000000 
-4.67008E1 4.670083E1 0.00000000 
-4.51154E1 4.511546E1 0.00000000 
-4.36054E1 4.360548E1 0.00000000 
-4.20865E1 4.208658E1 0.00000000 
-4.04805E1 4.048057E1 0.00000000 
-3.87339E1 3.873391E1 0.00000000 
-3.68307E1 3.683078E1 0.00000000 
-3.47973E1 3.479738E1 0.00000000 
-3.26965E1 3.269655E1 0.00000000 
-3.06138E1 3.061382E1 0.00000000 
-2.86381E1 2.863811E1 0.00000000 
-2.68414E1 2.684144E1 0.00000000 
-2.52624E1 2.526241E1 0.00000000 
-2.38972E1 2.389729E1 0.00000000 
-2.27007E1 2.270078E1 0.00000000 
-2.15965E1 2.159655E1 0.00000000 
-2.04949E1 2.049495E1 0.00000000 
-1.93141E1 1.931415E1 0.00000000 
-1.79996E1 1.799960E1 0.00000000 
-1.65374E1 1.653746E1 0.00000000 
-1.49586E1 1.495864E1 0.00000000 
-1.33326E1 1.333260E1 0.00000000 
-1.17519E1 1.175194E1 0.00000000 
-1.03114E1 1.031147E1 0.00000000 
-9.0863807 9.08638073 0.00000000 
-8.1145762 8.11457629 0.00000000 
-7.3874831 7.38748312 0.00000000 
-6.8514200 6.85142006 0.00000000 
-6.4195347 6.41953477 0.00000000 
-5.9916777 5.99167778 0.00000000 
-5.4777542 5.47775422 0.00000000 
-4.8191935 4.81919355 0.00000000 
-4.0035060 4.00350608 0.00000000 
-3.0683935 3.06839356 0.00000000 
-2.0942273 2.09422735 0.00000000 
-1.1863782 1.18637820 0.00000000 
-4.5126E-1 4.51269E-1 0.00000000 
2.84267E-2 -2.8426E-2 0.00000000 
2.13701E-1 -2.1370E-1 0.00000000 
1.19463E-1 -1.1946E-1 0.00000000 
-1.8750E-1 1.87505E-1 0.00000000 
-6.0276E-1 6.02768E-1 0.00000000 
-1.0076497 1.00764974 0.00000000 
-1.2966852 1.29668529 0.00000000 
-1.4028263 1.40282631 0.00000000 
-1.3144601 1.31446010 0.00000000 
-1.0800156 1.08001564 0.00000000 
-7.9866E-1 7.98662E-1 0.00000000 
-5.9878E-1 5.98788E-1 0.00000000 
-6.0882E-1 6.08823E-1 0.00000000 
-9.2693E-1 9.26931E-1 0.00000000 
-1.5965763 1.59657634 0.00000000 
-2.5938981 2.59389816 0.00000000 
-3.8303086 3.83030866 0.00000000 
-5.1703593 5.17035935 0.00000000 
-6.4613836 6.46138362 0.00000000 
-7.5685481 7.56854812 0.00000000 
-8.4074094 8.40740947 0.00000000 
-8.9662807 8.96628078 0.00000000 
-9.3126940 9.31269408 0.00000000 
-9.5816276 9.58162762 0.00000000 
-9.9472481 9.94724818 0.00000000 
-1.05838E1 1.058380E1 0.00000000 
-1.16241E1 1.162411E1 0.00000000 
-1.31251E1 1.312511E1 0.00000000 
-1.50489E1 1.504891E1 0.00000000 
-1.72647E1 1.726471E1 0.00000000 
-1.95725E1 1.957259E1 0.00000000 
-2.17452E1 2.174523E1 0.00000000 
-2.35793E1 2.357936E1 0.00000000 
-2.49457E1 2.494576E1 0.00000000 
-2.58264E1 2.582646E1 0.00000000 
-2.63295E1 2.632951E1 0.00000000 
-2.66759E1 2.667592E1 0.00000000 
-2.71593E1 2.715931E1 0.00000000 
-2.80844E1 2.808445E1 0.00000000 
-2.96960E1 2.969609E1 0.00000000 
-3.21125E1 3.211254E1 0.00000000 
-3.52784E1 3.527844E1 0.00000000 
-3.89485E1 3.894851E1 0.00000000 
-4.27087E1 4.270870E1 0.00000000 
-4.60338E1 4.603380E1 0.00000000 
-4.83736E1 4.837362E1 0.00000000 
-4.92535E1 4.925350E1 0.00000000 
-4.83710E1 4.837105E1 0.00000000 
-4.56708E1 4.567087E1 0.00000000 
-4.13818E1 4.138182E1 0.00000000 
-3.60077E1 3.600775E1 0.00000000 
-3.02707E1 3.027071E1 0.00000000 
-2.50140E1 2.501406E1 0.00000000 
-2.10807E1 2.108079E1 0.00000000 
-1.91869E1 1.918692E1 0.00000000 
-1.98114E1 1.981141E1 0.00000000 
-2.31214E1 2.312142E1 0.00000000 
-2.89459E1 2.894591E1 0.00000000 
-3.68020E1 3.680204E1 0.00000000 
-4.59699E1 4.596991E1 0.00000000 
-5.56026E1 5.560268E1 0.00000000 
-6.48531E1 6.485314E1 0.00000000 
-7.29954E1 7.299542E1 0.00000000 
-7.95218E1 7.952186E1 0.00000000 
-8.41998E1 8.419982E1 0.00000000 
-8.70809E1 8.708097E1 0.00000000 
-8.84639E1 8.846398E1 0.00000000 
-8.88198E1 8.881984E1 0.00000000 
-8.86951E1 8.869510E1 0.00000000 
-8.86113E1 8.861138E1 0.00000000 
-8.89792E1 8.897922E1 0.00000000 
-9.00403E1 9.004037E1 0.00000000 
-9.18467E1 9.184678E1 0.00000000 
-9.42767E1 9.427677E1 0.00000000 
-9.70822E1 9.708227E1 0.00000000 
-9.99552E1 9.995527E1 0.00000000 
-1.02598E2 1.025989E2 0.00000000 
-1.04789E2 1.047892E2 0.00000000 
-1.06415E2 1.064150E2 0.00000000 
-1.07491E2 1.074913E2 0.00000000 
-1.08144E2 1.081445E2 0.00000000 
-1.08575E2 1.085750E2 0.00000000 
-1.09007E2 1.090075E2 0.00000000 
-1.09639E2 1.096393E2 0.00000000 
-1.10598E2 1.105986E2 0.00000000 
-1.11920E2 1.119209E2 0.00000000 
-1.13547E2 1.135470E2 0.00000000 
-1.15341E2 1.153418E2 0.00000000 
-1.17128E2 1.171289E2 0.00000000 
-1.18732E2 1.187321E2 0.00000000 
-1.20014E2 1.200145E2 0.00000000 
-1.20906E2 1.209068E2 0.00000000 
-1.21418E2 1.214189E2 0.00000000 
-1.21633E2 1.216338E2 0.00000000 
-1.21684E2 1.216846E2 0.00000000 
-1.21722E2 1.217228E2 0.00000000 
-1.21882E2 1.218826E2 0.00000000 
-1.22251E2 1.222512E2 0.00000000 
-1.22851E2 1.228517E2 0.00000000 
-1.23639E2 1.236397E2 0.00000000 
-1.24516E2 1.245161E2 0.00000000 
-1.25351E2 1.253519E2 0.00000000 
-1.26018E2 1.260181E2 0.00000000 
-1.26415E2 1.264152E2 0.00000000 
-1.26494E2 1.264944E2 0.00000000 
-1.26267E2 1.262672E2 0.00000000 
-1.25800E2 1.258005E2 0.00000000 
-1.25199E2 1.251999E2 0.00000000 
-1.24584E2 1.245842E2 0.00000000 
-1.24058E2 1.240582E2 0.00000000 
-1.23689E2 1.236890E2 0.00000000 
-1.23492E2 1.234921E2 0.00000000 
-1.23429E2 1.234293E2 0.00000000 
-1.23418E2 1.234185E2 0.00000000 
-1.23354E2 1.233544E2 0.00000000 
-1.23132E2 1.231324E2 0.00000000 
-1.22673E2 1.226735E2 0.00000000 
-1.21941E2 1.219412E2 0.00000000 
-1.20949E2 1.209492E2 0.00000000 
-1.19757E2 1.197578E2 0.00000000 
-1.18458E2 1.184585E2 0.00000000 
-1.17153E2 1.171533E2 0.00000000 
-1.15930E2 1.159308E2 0.00000000 
-1.14846E2 1.148465E2 0.00000000 
-1.13911E2 1.139112E2 0.00000000 
-1.13089E2 1.130891E2 0.00000000 
-1.12307E2 1.123071E2 0.00000000 
-1.11472E2 1.114728E2 0.00000000 
-1.10496E2 1.104960E2 0.00000000 
-1.09309E2 1.093099E2 0.00000000 
-1.07886E2 1.078860E2 0.00000000 
-1.06241E2 1.062410E2 0.00000000 
-1.04432E2 1.044322E2 0.00000000 
-1.02544E2 1.025442E2 0.00000000 
-1.00669E2 1.006697E2 0.00000000 
-9.88881E1 9.888817E1 0.00000000 
-9.72477E1 9.724779E1 0.00000000 
-9.57555E1 9.575557E1 0.00000000 
-9.43761E1 9.437615E1 0.00000000 
-9.30408E1 9.304083E1 0.00000000 
-9.16640E1 9.166405E1 0.00000000 
-9.01637E1 9.016373E1 0.00000000 
-8.84805E1 8.848050E1 0.00000000 
-8.65917E1 8.659171E1 0.00000000 
-8.45167E1 8.451677E1 0.00000000 
-8.23128E1 8.231283E1 0.00000000 
-8.00617E1 8.006179E1 0.00000000 
-7.78516E1 7.785164E1 0.00000000 
-7.57565E1 7.575654E1 0.00000000 
-7.38201E1 7.382015E1 0.00000000 
-7.20460E1 7.204609E1 0.00000000 
-7.03976E1 7.039765E1 0.00000000 
-6.88068E1 6.880686E1 0.00000000 
-6.71907E1 6.719074E1 0.00000000 
-6.54709E1 6.547095E1 0.00000000 
-6.35924E1 6.359241E1 0.00000000 
-6.15364E1 6.153645E1 0.00000000 
-5.93256E1 5.932562E1 0.00000000 
-5.70188E1 5.701888E1 0.00000000 
-5.46984E1 5.469845E1 0.00000000 
-5.24511E1 5.245116E1 0.00000000 
-5.03488E1 5.034883E1 0.00000000 
-4.84320E1 4.843200E1 0.00000000 
-4.67008E1 4.670083E1 0.00000000 
-4.51154E1 4.511546E1 0.00000000 
-4.36054E1 4.360548E1 0.00000000 
-4.20865E1 4.208658E1 0.00000000 
-4.04805E1 4.048057E1 0.00000000 
-3.87339E1 3.873391E1 0.00000000 
-3.68307E1 3.683078E1 0.00000000 
-3.47973E1 3.479738E1 0.00000000 
-3.26965E1 3.269655E1 0.00000000 
-3.06138E1 3.061382E1 0.00000000 
-2.86381E1 2.863811E1 0.00000000 
-2.68414E1 2.684144E1 0.00000000 
-2.52624E1 2.526241E1 0.00000000 
-2.38972E1 2.389729E1 0.00000000 
-2.27007E1 2.270078E1 0.00000000 
-2.15965E1 2.159655E1 0.00000000 
-2.04949E1 2.049495E1 0.00000000 
-1.93141E1 1.931415E1 0.00000000 
-1.79996E1 1.799960E1 0.00000000 
-1.65374E1 1.653746E1 0.00000000 
-1.49586E1 1.495864E1 0.00000000 
-1.33326E1 1.333260E1 0.00000000 
-1.17519E1 1.175194E1 0.00000000 
-1.03114E1 1.031147E1 0.00000000 
-9.0863807 9.08638073 0.00000000 
-8.1145762 8.11457629 0.00000000 
-7.3874831 7.38748312 0.00000000 
-6.8514200 6.85142006 0.00000000 
-6.4195347 6.41953477 0.00000000 
-5.9916777 5.99167778 0.00000000 
-5.4777542 5.47775421 0.00000000 
-4.8191935 4.81919355 0.00000000 
-4.0035060 4.00350608 0.00000000 
-3.0683935 3.06839356 0.00000000 
-2.0942273 2.09422735 0.00000000 
-1.1863782 1.18637820 0.00000000 
-4.5126E-1 4.51269E-1 0.00000000 
2.84267E-2 -2.8426E-2 0.00000000 
2.13701E-1 -2.1370E-1 0.00000000 
1.19463E-1 -1.1946E-1 0.00000000 
-1.8750E-1 1.87505E-1 0.00000000 
-6.0276E-1 6.02768E-1 0.00000000 
-1.0076497 1.00764973 0.00000000 
-1.2966852 1.29668529 0.00000000 
-1.4028263 1.40282631 0.00000000 
-1.3144601 1.31446010 0.00000000 
-1.0800156 1.08001564 0.00000000 
-7.9866E-1 7.98662E-1 0.00000000 
-5.9878E-1 5.98788E-1 0.00000000 
-6.0882E-1 6.08823E-1 0.00000000 
-9.2693E-1 9.26931E-1 0.00000000 
-1.5965763 1.59657634 0.00000000 
-2.5938981 2.59389816 0.00000000 
-3.8303086 3.83030866 0.00000000 
-5.1703593 5.17035935 0.00000000 
-6.4613836 6.46138362 0.00000000 
-7.5685481 7.56854812 0.00000000 
-8.4074094 8.40740947 0.00000000 
-8.9662807 8.96628078 0.00000000 
-9.3126940 9.31269408 0.00000000 
-9.5816276 9.58162762 0.00000000 
-9.9472481 9.94724818 0.00000000 
-1.05838E1 1.058380E1 0.00000000 
-1.16241E1 1.162411E1 0.00000000 
-1.31251E1 1.312511E1 0.00000000 
-1.50489E1 1.504891E1 0.00000000 
-1.72647E1 1.726471E1 0.00000000 
-1.95725E1 1.957259E1 0.00000000 
-2.17452E1 2.174523E1 0.00000000 
-2.35793E1 2.357936E1 0.00000000 
-2.49457E1 2.494576E1 0.00000000 
-2.58264E1 2.582646E1 0.00000000 
-2.63295E1 2.632951E1 0.00000000 
-2.66759E1 2.667592E1 0.00000000 
-2.71593E1 2.715931E1 0.00000000 
-2.80844E1 2.808445E1 0.00000000 
-2.96960E1 2.969609E1 0.00000000 
-3.21125E1 3.211254E1 0.00000000 
-3.52784E1 3.527844E1 0.00000000 
-3.89485E1 3.894851E1 0.00000000 
