
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                   (svFSI)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 07-01-2020

 Running in parallel with 24 tasks
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Number of available faces: 7
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/X0.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/X1.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Y0.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Y1.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Z0.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Z1.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Z1_patch.vtp>
 Number of nodes: 35937
 Number of elements: 196608
 Mesh data imported successfully
 Domain size X: 0.000000 1.000000
 Domain size Y: 0.000000 1.000000
 Domain size Z: 0.000000 1.000000
 Number of equations: 1
 Using preconditioner: trilinos-ilu
 Number of imposed BC for equation <ustruct>: 6
 Configuration is completed successfully
 ParMETIS partitioned the mesh by cutting 14364 elements
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 566022
 Initializing state variables to zero
 Eq. <ST>
    Volume of domain <-1> is 1.000000
 Area of face <X0> is 1.000000
 Area of face <X1> is 1.000000
 Area of face <Y0> is 1.000000
 Area of face <Y1> is 1.000000
 Area of face <Z0> is 9.999E-1
 Area of face <Z1> is 7.499E-1
 Area of face <patch> is 2.500E-1

---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 New time step size: 1.000E-2
 ST    10-1  1.77E2  [   0 1.00000 5.51E-1 9.80E-9]  [ 589   -6  91]
 ST    10-2  1.82E2  [ -37 1.30E-2 7.21E-3 9.83E-9]  [ 611  -11  91]
 ST    10-3  1.87E2  [-120 9.18E-7 5.06E-7 9.90E-9]  [ 546   -8  90]
 ST    10-4  1.91E2  [-230 2.9E-12 1.6E-12 9.85E-9]  [ 449  -14  88]
 ST    11-1  1.96E2  [   0 1.00000 5.37E-1 9.96E-9]  [ 576   -2  91]
 ST    11-2  2.01E2  [ -41 8.39E-3 4.51E-3 9.77E-9]  [ 635   -5  92]
 ST    11-3  2.06E2  [-120 9.43E-7 5.07E-7 9.87E-9]  [ 539   -6  91]
 ST    11-4  2.11E2  [-230 2.9E-12 1.5E-12 9.75E-9]  [ 519   -2  89]
 ST    12-1  2.15E2  [   0 1.00000 5.29E-1 9.98E-9]  [ 551  -10  90]
 ST    12-2  2.21E2  [ -45 5.17E-3 2.73E-3 9.73E-9]  [ 646   -8  92]
 ST    12-3  2.26E2  [-120 8.96E-7 4.74E-7 9.73E-9]  [ 551   -9  90]
 ST    12-4  2.30E2  [-230 2.8E-12 1.4E-12 9.51E-9]  [ 533   -5  90]
 ST    13-1  2.35E2  [   0 1.00000 5.18E-1 9.72E-9]  [ 535   -4  91]
 ST    13-2  2.41E2  [ -48 3.70E-3 1.91E-3 9.73E-9]  [ 659  -12  92]
 ST    13-3  2.46E2  [-120 8.92E-7 4.62E-7 9.60E-9]  [ 543   -8  90]
 ST    13-4  2.50E2  [-231 2.7E-12 1.4E-12 9.87E-9]  [ 530   -4  89]
 ST    14-1  2.55E2  [   0 1.00000 5.09E-1 9.85E-9]  [ 541   -6  90]
 ST    14-2  2.60E2  [ -51 2.78E-3 1.42E-3 9.66E-9]  [ 652  -11  92]
 ST    14-3  2.65E2  [-121 8.66E-7 4.41E-7 9.66E-9]  [ 550  -10  91]
 ST    14-4  2.70E2  [-231 2.6E-12 1.3E-12 9.78E-9]  [ 522   -4  89]
 ST    15-1  2.74E2  [   0 1.00000 5.00E-1 9.71E-9]  [ 487   -4  89]
