 SS    25-3  3.88E2  [ -93 2.15E-5 9.9E-13 1.00000]  !   0    0   0!
 SS    25-4  3.88E2  [ -93 2.15E-5 9.9E-13 1.00000]  !   0    0   0!
 SS    26-1  3.93E2  [   0 1.00000 2.39E-8 8.82E-4]  !5100    0 100!
 SS    26-2  3.96E2  [ -61 8.82E-4 2.1E-11 4.69E-2]  [3119    0 100]
 SS    26-3  3.96E2  [ -87 4.13E-5 9.9E-13 1.00000]  !   0    0   0!
 SS    26-4  3.96E2  [ -87 4.13E-5 9.9E-13 1.00000]  !   0    0   0!
 SS    27-1  4.01E2  [   0 1.00000 1.24E-8 9.00E-4]  !5100    0 100!
 SS    27-2  4.03E2  [ -60 9.00E-4 1.1E-11 8.84E-2]  [2510    0 100]
 SS    27-3  4.03E2  [ -81 7.96E-5 9.9E-13 1.00000]  !   0    0   0!
 SS    27-4  4.03E2  [ -81 7.96E-5 9.9E-13 1.00000]  !   0    0   0!
 SS    28-1  4.08E2  [   0 1.00000 6.45E-9 9.23E-4]  !5100    0 100!
 SS    28-2  4.10E2  [ -60 9.23E-4 5.9E-12 1.66E-1]  [1903    0  99]
 SS    28-3  4.10E2  [ -76 1.53E-4 9.9E-13 1.00000]  !   0    0   0!
 SS    28-4  4.10E2  [ -76 1.53E-4 9.9E-13 1.00000]  !   0    0   0!
 SS    29-1  4.15E2  [   0 1.00000 3.34E-9 9.14E-4]  !5100    0 100!
 SS    29-2  4.16E2  [ -60 9.14E-4 3.0E-12 3.24E-1]  [1162    0  99]
 SS    29-3  4.16E2  [ -70 2.97E-4 9.9E-13 1.00000]  !   0    0   0!
 SS    29-4  4.16E2  [ -70 2.97E-4 9.9E-13 1.00000]  !   0    0   0!
 SS    30-1  4.21E2  [   0 1.00000 1.72E-9 9.49E-4]  !5100    0 100!
 SS    30-2  4.21E2  [ -60 9.49E-4 1.6E-12 6.05E-1]  [ 514    0  98]
 SS    30-3  4.21E2  [ -64 5.74E-4 9.9E-13 1.00000]  !   0    0   0!
 SS    30-4  4.21E2  [ -64 5.74E-4 9.9E-13 1.00000]  !   0    0   0!
 SS    31-1  4.26E2  [   0 1.00000 8.9E-10 1.11E-3]  [4964    0 100]
 SS    31-2  4.26E2  [ -59 1.11E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    31-3  4.26E2  [ -59 1.11E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    31-4  4.26E2  [ -59 1.11E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    32-1  4.30E2  [   0 1.00000 4.5E-10 2.16E-3]  [4364    0 100]
 SS    32-2  4.30E2  [ -53 2.16E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    32-3  4.30E2  [ -53 2.15E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    32-4  4.30E2  [ -53 2.15E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    33-1  4.34E2  [   0 1.00000 2.3E-10 4.19E-3]  [3688    0 100]
 SS    33-2  4.34E2  [ -47 4.19E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    33-3  4.34E2  [ -47 4.19E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    33-4  4.34E2  [ -47 4.19E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    34-1  4.37E2  [   0 1.00000 1.2E-10 8.15E-3]  [3052    0 100]
 SS    34-2  4.37E2  [ -41 8.15E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    34-3  4.37E2  [ -41 8.15E-3 9.9E-13 1.00000]  !   0    0   0!
 SS    34-4  4.37E2  [ -41 8.15E-3 9.9E-13 9.98E-1]  [   2    0  10]
 SS    35-1  4.39E2  [   0 1.00000 6.2E-11 1.58E-2]  [2339    0 100]
 SS    35-2  4.39E2  [ -36 1.58E-2 9.9E-13 1.00000]  !   0    0   0!
 SS    35-3  4.39E2  [ -36 1.58E-2 9.9E-13 1.00000]  !   0    0   0!
 SS    35-4  4.39E2  [ -36 1.58E-2 9.9E-13 1.00000]  !   0    0   0!
 SS    36-1  4.40E2  [   0 1.00000 3.2E-11 3.08E-2]  [1606    0  99]
 SS    36-2  4.40E2  [ -30 3.08E-2 9.9E-13 1.00000]  !   0    0   0!
 SS    36-3  4.40E2  [ -30 3.07E-2 9.9E-13 1.00000]  !   0    0   0!
 SS    36-4  4.40E2  [ -30 3.07E-2 9.9E-13 1.00000]  !   0    0   0!
 SS    37-1  4.42E2  [   0 1.00000 1.6E-11 5.92E-2]  [1303    0  99]
 SS    37-2  4.42E2  [ -24 5.92E-2 9.9E-13 1.00000]  !   0    0   0!
 SS    37-3  4.42E2  [ -24 5.92E-2 9.9E-13 1.00000]  !   0    0   0!
 SS    37-4  4.42E2  [ -24 5.92E-2 9.9E-13 1.00000]  !   0    0   0!
 SS    38-1  4.43E2  [   0 1.00000 8.6E-12 1.14E-1]  [ 732    0  99]
 SS    38-2  4.43E2  [ -18 1.14E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    38-3  4.43E2  [ -18 1.14E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    38-4  4.43E2  [ -18 1.14E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    39-1  4.43E2  [   0 1.00000 4.6E-12 2.13E-1]  [ 605    0  98]
 SS    39-2  4.43E2  [ -13 2.13E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    39-3  4.43E2  [ -13 2.13E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    39-4  4.43E2  [ -13 2.13E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    40-1  4.44E2  [   0 1.00000 2.9E-12 3.39E-1]  [ 643    0  98]
 SS    40-2  4.44E2  [  -9 3.39E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    40-3  4.44E2  [  -9 3.39E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    40-4  4.44E2  [  -9 3.39E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    41-1  4.44E2  [   0 1.00000 2.1E-12 4.52E-1]  [ 611   -1  98]
 SS    41-2  4.44E2  [  -6 4.52E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    41-3  4.44E2  [  -6 4.52E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    41-4  4.44E2  [  -6 4.52E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    42-1  4.45E2  [   0 1.00000 2.0E-12 4.87E-1]  [ 627    0  98]
 SS    42-2  4.45E2  [  -6 4.87E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    42-3  4.45E2  [  -6 4.87E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    42-4  4.45E2  [  -6 4.87E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    43-1  4.46E2  [   0 1.00000 2.1E-12 4.69E-1]  [ 764    0  99]
 SS    43-2  4.46E2  [  -6 4.69E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    43-3  4.46E2  [  -6 4.69E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    43-4  4.46E2  [  -6 4.70E-1 9.9E-13 9.99E-1]  [   2    0   0]
 SS    44-1  4.47E2  [   0 1.00000 2.0E-12 4.82E-1]  [ 807    0  99]
 SS    44-2  4.47E2  [  -6 4.82E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    44-3  4.47E2  [  -6 4.82E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    44-4  4.47E2  [  -6 4.82E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    45-1  4.47E2  [   0 1.00000 1.9E-12 5.15E-1]  [ 699    0  98]
 SS    45-2  4.48E2  [  -5 5.15E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    45-3  4.48E2  [  -5 5.15E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    45-4  4.48E2  [  -5 5.15E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    46-1  4.48E2  [   0 1.00000 2.0E-12 4.76E-1]  [ 666    0  98]
 SS    46-2  4.48E2  [  -6 4.76E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    46-3  4.48E2  [  -6 4.76E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    46-4  4.48E2  [  -6 4.77E-1 9.9E-13 9.95E-1]  [   2    0   6]
 SS    47-1  4.49E2  [   0 1.00000 2.1E-12 4.61E-1]  [ 704   -1  98]
 SS    47-2  4.49E2  [  -6 4.61E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    47-3  4.49E2  [  -6 4.61E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    47-4  4.49E2  [  -6 4.61E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    48-1  4.50E2  [   0 1.00000 1.9E-12 5.21E-1]  [ 523    0  98]
 SS    48-2  4.50E2  [  -5 5.21E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    48-3  4.50E2  [  -5 5.21E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    48-4  4.50E2  [  -5 5.22E-1 9.9E-13 9.98E-1]  [   2    0   9]
 SS    49-1  4.50E2  [   0 1.00000 2.2E-12 4.45E-1]  [ 736    0  98]
 SS    49-2  4.51E2  [  -7 4.45E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    49-3  4.51E2  [  -7 4.44E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    49-4  4.51E2  [  -7 4.44E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    50-1  4.51E2  [   0 1.00000 1.8E-12 5.45E-1]  [ 318    0  96]
 SS    50-2  4.51E2  [  -5 5.45E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    50-3  4.51E2  [  -5 5.45E-1 9.9E-13 1.00000]  !   0    0   0!
 SS    50-4s 4.51E2  [  -5 5.45E-1 9.9E-13 1.00000]  !   0    0   0!
