  4.250000E-01   8.424383E+04   9.859877E+04  1.186358E+02
  4.300000E-01   8.587340E+04   1.003331E+05  1.195014E+02
  4.350000E-01   8.748631E+04   1.020439E+05  1.203111E+02
  4.400000E-01   8.908113E+04   1.037299E+05  1.210640E+02
  4.450000E-01   9.065651E+04   1.053894E+05  1.217595E+02
  4.500000E-01   9.221105E+04   1.070211E+05  1.223968E+02
  4.550000E-01   9.374340E+04   1.086234E+05  1.229753E+02
  4.600000E-01   9.525222E+04   1.101951E+05  1.234945E+02
  4.650000E-01   9.673620E+04   1.117346E+05  1.239538E+02
  4.700000E-01   9.819402E+04   1.132407E+05  1.243527E+02
  4.750000E-01   9.962441E+04   1.147120E+05  1.246910E+02
  4.800000E-01   1.010261E+05   1.161473E+05  1.249682E+02
  4.850000E-01   1.023979E+05   1.175452E+05  1.251841E+02
  4.900000E-01   1.037385E+05   1.189045E+05  1.253385E+02
  4.950000E-01   1.050469E+05   1.202240E+05  1.254312E+02
  5.000000E-01   1.063217E+05   1.215026E+05  1.254621E+02
  5.050000E-01   1.075620E+05   1.227392E+05  1.254312E+02
  5.100000E-01   1.087666E+05   1.239326E+05  1.253385E+02
  5.150000E-01   1.099345E+05   1.250817E+05  1.251841E+02
  5.200000E-01   1.110645E+05   1.261857E+05  1.249682E+02
  5.250000E-01   1.121558E+05   1.272435E+05  1.246910E+02
  5.300000E-01   1.132074E+05   1.282541E+05  1.243527E+02
  5.350000E-01   1.142184E+05   1.292168E+05  1.239538E+02
  5.400000E-01   1.151878E+05   1.301306E+05  1.234945E+02
  5.450000E-01   1.161148E+05   1.309948E+05  1.229753E+02
  5.500000E-01   1.169986E+05   1.318086E+05  1.223968E+02
  5.550000E-01   1.178384E+05   1.325713E+05  1.217595E+02
  5.600000E-01   1.186335E+05   1.332823E+05  1.210640E+02
  5.650000E-01   1.193833E+05   1.339409E+05  1.203111E+02
  5.700000E-01   1.200870E+05   1.345467E+05  1.195014E+02
  5.750000E-01   1.207441E+05   1.350990E+05  1.186358E+02
  5.800000E-01   1.213540E+05   1.355975E+05  1.177152E+02
  5.850000E-01   1.219162E+05   1.360418E+05  1.167403E+02
  5.900000E-01   1.224302E+05   1.364314E+05  1.157123E+02
  5.950000E-01   1.228956E+05   1.367661E+05  1.146321E+02
  6.000000E-01   1.233120E+05   1.370456E+05  1.135008E+02
  6.050000E-01   1.236791E+05   1.372697E+05  1.123195E+02
  6.100000E-01   1.239966E+05   1.374384E+05  1.110893E+02
  6.150000E-01   1.242642E+05   1.375514E+05  1.098115E+02
  6.200000E-01   1.244818E+05   1.376088E+05  1.084873E+02
  6.250000E-01   1.246492E+05   1.376105E+05  1.071181E+02
  6.300000E-01   1.247663E+05   1.375567E+05  1.057052E+02
  6.350000E-01   1.248331E+05   1.374474E+05  1.042500E+02
  6.400000E-01   1.248496E+05   1.372828E+05  1.027539E+02
  6.450000E-01   1.248158E+05   1.370632E+05  1.012184E+02
  6.500000E-01   1.247318E+05   1.367888E+05  9.964499E+01
  6.550000E-01   1.245977E+05   1.364600E+05  9.803527E+01
  6.600000E-01   1.244138E+05   1.360771E+05  9.639082E+01
  6.650000E-01   1.241802E+05   1.356405E+05  9.471324E+01
  6.700000E-01   1.238973E+05   1.351508E+05  9.300420E+01
  6.750000E-01   1.235654E+05   1.346085E+05  9.126539E+01
  6.800000E-01   1.231849E+05   1.340142E+05  8.949851E+01
  6.850000E-01   1.227562E+05   1.333685E+05  8.770532E+01
  6.900000E-01   1.222797E+05   1.326721E+05  8.588758E+01
  6.950000E-01   1.217560E+05   1.319257E+05  8.404709E+01
  7.000000E-01   1.211856E+05   1.311301E+05  8.218566E+01
  7.050000E-01   1.205693E+05   1.302862E+05  8.030514E+01
  7.100000E-01   1.199075E+05   1.293948E+05  7.840736E+01
  7.150000E-01   1.192010E+05   1.284568E+05  7.649422E+01
  7.200000E-01   1.184506E+05   1.274732E+05  7.456759E+01
  7.250000E-01   1.176569E+05   1.264451E+05  7.262939E+01
  7.300000E-01   1.168210E+05   1.253734E+05  7.068151E+01
  7.350000E-01   1.159435E+05   1.242593E+05  6.872588E+01
  7.400000E-01   1.150254E+05   1.231039E+05  6.676444E+01
  7.450000E-01   1.140677E+05   1.219084E+05  6.479912E+01
  7.500000E-01   1.130713E+05   1.206740E+05  6.283185E+01
  7.550000E-01   1.120373E+05   1.194019E+05  6.086459E+01
  7.600000E-01   1.109667E+05   1.180935E+05  5.889927E+01
  7.650000E-01   1.098605E+05   1.167500E+05  5.693782E+01
  7.700000E-01   1.087200E+05   1.153729E+05  5.498220E+01
  7.750000E-01   1.075463E+05   1.139634E+05  5.303432E+01
  7.800000E-01   1.063405E+05   1.125231E+05  5.109611E+01
  7.850000E-01   1.051038E+05   1.110533E+05  4.916948E+01
  7.900000E-01   1.038376E+05   1.095556E+05  4.725634E+01
  7.950000E-01   1.025431E+05   1.080315E+05  4.535857E+01
  8.000000E-01   1.012216E+05   1.064825E+05  4.347804E+01
  8.050000E-01   9.987447E+04   1.049101E+05  4.161661E+01
  8.100000E-01   9.850300E+04   1.033159E+05  3.977612E+01
  8.150000E-01   9.710860E+04   1.017016E+05  3.795838E+01
  8.200000E-01   9.569266E+04   1.000686E+05  3.616519E+01
  8.250000E-01   9.425661E+04   9.841881E+04  3.439832E+01
  8.300000E-01   9.280189E+04   9.675369E+04  3.265950E+01
  8.350000E-01   9.132995E+04   9.507496E+04  3.095046E+01
  8.400000E-01   8.984227E+04   9.338429E+04  2.927289E+01
  8.450000E-01   8.834034E+04   9.168338E+04  2.762843E+01
  8.500000E-01   8.682566E+04   8.997392E+04  2.601872E+01
  8.550000E-01   8.529974E+04   8.825763E+04  2.444533E+01
  8.600000E-01   8.376411E+04   8.653620E+04  2.290983E+01
  8.650000E-01   8.222031E+04   8.481137E+04  2.141372E+01
  8.700000E-01   8.066987E+04   8.308485E+04  1.995850E+01
  8.750000E-01   7.911434E+04   8.135836E+04  1.854558E+01
  8.800000E-01   7.755528E+04   7.963362E+04  1.717637E+01
  8.850000E-01   7.599423E+04   7.791235E+04  1.585221E+01
  8.900000E-01   7.443277E+04   7.619627E+04  1.457442E+01
  8.950000E-01   7.287243E+04   7.448709E+04  1.334425E+01
  9.000000E-01   7.131479E+04   7.278650E+04  1.216292E+01
  9.050000E-01   6.976138E+04   7.109621E+04  1.103159E+01
  9.100000E-01   6.821377E+04   6.941788E+04  9.951385E+00
  9.150000E-01   6.667348E+04   6.775321E+04  8.923363E+00
  9.200000E-01   6.514205E+04   6.610383E+04  7.948543E+00
  9.250000E-01   6.362102E+04   6.447139E+04  7.027890E+00
  9.300000E-01   6.211188E+04   6.285752E+04  6.162307E+00
  9.350000E-01   6.061615E+04   6.126382E+04  5.352650E+00
  9.400000E-01   5.913531E+04   5.969188E+04  4.599718E+00
  9.450000E-01   5.767084E+04   5.814326E+04  3.904255E+00
  9.500000E-01   5.622419E+04   5.661949E+04  3.266946E+00
  9.550000E-01   5.479680E+04   5.512210E+04  2.688422E+00
  9.600000E-01   5.339009E+04   5.365257E+04  2.169253E+00
  9.650000E-01   5.200546E+04   5.221237E+04  1.709946E+00
  9.700000E-01   5.064429E+04   5.080292E+04  1.310961E+00
  9.750000E-01   4.930793E+04   4.942563E+04  9.726895E-01
  9.800000E-01   4.799771E+04   4.808186E+04  6.954652E-01
  9.850000E-01   4.671493E+04   4.677295E+04  4.795619E-01
  9.900000E-01   4.546086E+04   4.550021E+04  3.251927E-01
  9.950000E-01   4.423676E+04   4.426490E+04  2.325101E-01
  1.000000E+00   4.304384E+04   4.306824E+04  2.016058E-01
  1.005000E+00   4.188329E+04   4.191142E+04  2.325102E-01
  1.010000E+00   4.075625E+04   4.079560E+04  3.251920E-01
  1.015000E+00   3.966386E+04   3.972189E+04  4.795609E-01
  1.020000E+00   3.860719E+04   3.869134E+04  6.954645E-01
  1.025000E+00   3.758730E+04   3.770500E+04  9.726894E-01
  1.030000E+00   3.660520E+04   3.676383E+04  1.310961E+00
  1.035000E+00   3.566187E+04   3.586877E+04  1.709947E+00
  1.040000E+00   3.475824E+04   3.502072E+04  2.169251E+00
  1.045000E+00   3.389522E+04   3.422052E+04  2.688422E+00
  1.050000E+00   3.307365E+04   3.346895E+04  3.266947E+00
  1.055000E+00   3.229437E+04   3.276679E+04  3.904256E+00
  1.060000E+00   3.155814E+04   3.211471E+04  4.599719E+00
  1.065000E+00   3.086570E+04   3.151338E+04  5.352650E+00
  1.070000E+00   3.021774E+04   3.096338E+04  6.162307E+00
  1.075000E+00   2.961490E+04   3.046528E+04  7.027890E+00
  1.080000E+00   2.905778E+04   3.001956E+04  7.948545E+00
  1.085000E+00   2.854695E+04   2.962667E+04  8.923364E+00
  1.090000E+00   2.808289E+04   2.928701E+04  9.951384E+00
  1.095000E+00   2.766609E+04   2.900092E+04  1.103159E+01
  1.100000E+00   2.729696E+04   2.876867E+04  1.216292E+01
  1.105000E+00   2.697586E+04   2.859052E+04  1.334425E+01
  1.110000E+00   2.670313E+04   2.846663E+04  1.457442E+01
  1.115000E+00   2.647902E+04   2.839714E+04  1.585221E+01
  1.120000E+00   2.630377E+04   2.838211E+04  1.717637E+01
  1.125000E+00   2.617756E+04   2.842158E+04  1.854558E+01
  1.130000E+00   2.610051E+04   2.851549E+04  1.995850E+01
  1.135000E+00   2.607271E+04   2.866377E+04  2.141373E+01
  1.140000E+00   2.609418E+04   2.886627E+04  2.290983E+01
  1.145000E+00   2.616491E+04   2.912280E+04  2.444533E+01
  1.150000E+00   2.628484E+04   2.943310E+04  2.601872E+01
  1.155000E+00   2.645384E+04   2.979688E+04  2.762843E+01
  1.160000E+00   2.667176E+04   3.021378E+04  2.927289E+01
  1.165000E+00   2.693838E+04   3.068338E+04  3.095047E+01
  1.170000E+00   2.725344E+04   3.120524E+04  3.265950E+01
  1.175000E+00   2.761664E+04   3.177884E+04  3.439832E+01
  1.180000E+00   2.802763E+04   3.240361E+04  3.616519E+01
  1.185000E+00   2.848599E+04   3.307895E+04  3.795838E+01
  1.190000E+00   2.899128E+04   3.380419E+04  3.977612E+01
  1.195000E+00   2.954300E+04   3.457861E+04  4.161661E+01
  1.200000E+00   3.014062E+04   3.540146E+04  4.347804E+01
  1.205000E+00   3.078354E+04   3.627193E+04  4.535857E+01
  1.210000E+00   3.147114E+04   3.718916E+04  4.725634E+01
  1.215000E+00   3.220273E+04   3.815224E+04  4.916948E+01
  1.220000E+00   3.297760E+04   3.916023E+04  5.109611E+01
  1.225000E+00   3.379499E+04   4.021215E+04  5.303432E+01
  1.230000E+00   3.465409E+04   4.130694E+04  5.498220E+01
  1.235000E+00   3.555406E+04   4.244354E+04  5.693782E+01
  1.240000E+00   3.649401E+04   4.362082E+04  5.889926E+01
  1.245000E+00   3.747301E+04   4.483763E+04  6.086459E+01
  1.250000E+00   3.849011E+04   4.609276E+04  6.283185E+01
  1.255000E+00   3.954430E+04   4.738499E+04  6.479912E+01
  1.260000E+00   4.063453E+04   4.871303E+04  6.676444E+01
  1.265000E+00   4.175975E+04   5.007558E+04  6.872588E+01
  1.270000E+00   4.291884E+04   5.147130E+04  7.068151E+01
  1.275000E+00   4.411065E+04   5.289881E+04  7.262939E+01
  1.280000E+00   4.533402E+04   5.435670E+04  7.456759E+01
  1.285000E+00   4.658773E+04   5.584353E+04  7.649422E+01
  1.290000E+00   4.787056E+04   5.735785E+04  7.840737E+01
  1.295000E+00   4.918123E+04   5.889816E+04  8.030514E+01
  1.300000E+00   5.051847E+04   6.046293E+04  8.218567E+01
