lumen_inlet lumen_outlet lumen_wall 
1.232520E1 1.234882E1 3.755186E2 

1.06663E-1 1.04113E-1 2.51086E-1 
1.12003E-1 1.08783E-1 2.63085E-1 
1.17427E-1 1.13529E-1 2.75165E-1 
1.22929E-1 1.18348E-1 2.87313E-1 
1.28505E-1 1.23232E-1 2.99518E-1 
1.34148E-1 1.28179E-1 3.11767E-1 
1.39853E-1 1.33184E-1 3.24048E-1 
1.45614E-1 1.38241E-1 3.36348E-1 
1.51426E-1 1.43345E-1 3.48655E-1 
1.57281E-1 1.48493E-1 3.60957E-1 
1.63175E-1 1.53679E-1 3.73242E-1 
1.69101E-1 1.58898E-1 3.85497E-1 
1.75053E-1 1.64147E-1 3.97710E-1 
1.81025E-1 1.69418E-1 4.09868E-1 
1.87010E-1 1.74708E-1 4.21960E-1 
1.93003E-1 1.80012E-1 4.33974E-1 
1.98996E-1 1.85323E-1 4.45897E-1 
2.04985E-1 1.90637E-1 4.57718E-1 
2.10962E-1 1.95949E-1 4.69424E-1 
2.16921E-1 2.01253E-1 4.81005E-1 
2.22857E-1 2.06546E-1 4.92449E-1 
2.28761E-1 2.11822E-1 5.03743E-1 
2.34630E-1 2.17078E-1 5.14878E-1 
2.40455E-1 2.22307E-1 5.25842E-1 
2.46232E-1 2.27506E-1 5.36625E-1 
2.51954E-1 2.32671E-1 5.47215E-1 
2.57615E-1 2.37796E-1 5.57602E-1 
2.63209E-1 2.42877E-1 5.67777E-1 
2.68731E-1 2.47910E-1 5.77729E-1 
2.74174E-1 2.52891E-1 5.87448E-1 
2.79533E-1 2.57815E-1 5.96925E-1 
2.84802E-1 2.62677E-1 6.06151E-1 
2.89976E-1 2.67474E-1 6.15116E-1 
2.95050E-1 2.72201E-1 6.23813E-1 
3.00018E-1 2.76853E-1 6.32233E-1 
3.04875E-1 2.81428E-1 6.40367E-1 
3.09617E-1 2.85919E-1 6.48209E-1 
3.14238E-1 2.90325E-1 6.55749E-1 
3.18733E-1 2.94639E-1 6.62982E-1 
3.23099E-1 2.98859E-1 6.69900E-1 
3.27331E-1 3.02981E-1 6.76497E-1 
3.31425E-1 3.07000E-1 6.82766E-1 
3.35376E-1 3.10913E-1 6.88702E-1 
3.39181E-1 3.14717E-1 6.94299E-1 
3.42836E-1 3.18408E-1 6.99552E-1 
3.46337E-1 3.21982E-1 7.04456E-1 
3.49681E-1 3.25436E-1 7.09006E-1 
3.52865E-1 3.28767E-1 7.13198E-1 
3.55885E-1 3.31971E-1 7.17028E-1 
3.58739E-1 3.35045E-1 7.20493E-1 
3.61425E-1 3.37987E-1 7.23589E-1 
3.63939E-1 3.40792E-1 7.26315E-1 
3.66279E-1 3.43459E-1 7.28666E-1 
3.68442E-1 3.45985E-1 7.30642E-1 
3.70428E-1 3.48366E-1 7.32240E-1 
3.72235E-1 3.50600E-1 7.33459E-1 
3.73859E-1 3.52686E-1 7.34298E-1 
3.75301E-1 3.54619E-1 7.34757E-1 
3.76559E-1 3.56399E-1 7.34835E-1 
3.77631E-1 3.58022E-1 7.34531E-1 
3.78518E-1 3.59488E-1 7.33848E-1 
3.79217E-1 3.60794E-1 7.32784E-1 
3.79730E-1 3.61938E-1 7.31343E-1 
3.80054E-1 3.62920E-1 7.29524E-1 
3.80191E-1 3.63737E-1 7.27330E-1 
3.80141E-1 3.64390E-1 7.24763E-1 
3.79903E-1 3.64876E-1 7.21826E-1 
3.79478E-1 3.65195E-1 7.18522E-1 
3.78866E-1 3.65347E-1 7.14853E-1 
3.78069E-1 3.65331E-1 7.10824E-1 
3.77087E-1 3.65147E-1 7.06438E-1 
3.75922E-1 3.64794E-1 7.01700E-1 
3.74574E-1 3.64273E-1 6.96615E-1 
3.73046E-1 3.63584E-1 6.91187E-1 
3.71339E-1 3.62729E-1 6.85421E-1 
3.69455E-1 3.61706E-1 6.79323E-1 
3.67396E-1 3.60518E-1 6.72900E-1 
3.65163E-1 3.59165E-1 6.66157E-1 
3.62761E-1 3.57649E-1 6.59100E-1 
3.60190E-1 3.55971E-1 6.51736E-1 
3.57454E-1 3.54133E-1 6.44073E-1 
3.54556E-1 3.52136E-1 6.36118E-1 
3.51499E-1 3.49983E-1 6.27878E-1 
3.48285E-1 3.47675E-1 6.19361E-1 
3.44919E-1 3.45215E-1 6.10576E-1 
3.41403E-1 3.42605E-1 6.01530E-1 
3.37741E-1 3.39847E-1 5.92233E-1 
3.33938E-1 3.36946E-1 5.82693E-1 
3.29996E-1 3.33902E-1 5.72920E-1 
3.25921E-1 3.30720E-1 5.62923E-1 
3.21715E-1 3.27402E-1 5.52711E-1 
3.17384E-1 3.23952E-1 5.42295E-1 
3.12932E-1 3.20374E-1 5.31684E-1 
3.08362E-1 3.16670E-1 5.20889E-1 
