lumen_inlet lumen_outlet lumen_wall 
1.259001E5 1.271406E5 1.265160E5 
1.248464E5 1.260975E5 1.254676E5 
1.237509E5 1.250112E5 1.243766E5 
1.226145E5 1.238829E5 1.232443E5 
1.214385E5 1.227137E5 1.220717E5 
1.202241E5 1.215047E5 1.208600E5 
1.189725E5 1.202573E5 1.196105E5 
1.176850E5 1.189726E5 1.183244E5 
1.163628E5 1.176520E5 1.170030E5 
1.150074E5 1.162969E5 1.156478E5 
1.136201E5 1.149085E5 1.142599E5 
1.122022E5 1.134882E5 1.128409E5 
1.107552E5 1.120376E5 1.113922E5 
1.092806E5 1.105581E5 1.099151E5 
1.077799E5 1.090511E5 1.084113E5 
1.062545E5 1.075182E5 1.068822E5 
1.047060E5 1.059609E5 1.053294E5 
1.031360E5 1.043808E5 1.037544E5 
1.015459E5 1.027794E5 1.021587E5 
9.993755E4 1.011584E5 1.005441E5 
9.831236E4 9.951946E4 9.891210E4 
9.667202E4 9.786407E4 9.726431E4 
9.501817E4 9.619397E4 9.560241E4 
9.335247E4 9.451081E4 9.392805E4 
9.167658E4 9.281629E4 9.224292E4 
8.999218E4 9.111209E4 9.054870E4 
8.830095E4 8.939993E4 8.884709E4 
8.660458E4 8.768150E4 8.713976E4 
8.490477E4 8.595852E4 8.542845E4 
8.320320E4 8.423272E4 8.371484E4 
8.150158E4 8.250580E4 8.200065E4 
7.980160E4 8.077950E4 8.028759E4 
7.810496E4 7.905554E4 7.857736E4 
7.641336E4 7.733562E4 7.687168E4 
7.472847E4 7.562147E4 7.517223E4 
7.305197E4 7.391479E4 7.348072E4 
7.138554E4 7.221729E4 7.179882E4 
6.973084E4 7.053064E4 7.012822E4 
6.808950E4 6.885654E4 6.847057E4 
6.646318E4 6.719664E4 6.682752E4 
6.485348E4 6.555259E4 6.520071E4 
6.326200E4 6.392605E4 6.359176E4 
6.169034E4 6.231861E4 6.200227E4 
6.014006E4 6.073188E4 6.043382E4 
5.861269E4 5.916745E4 5.888797E4 
5.710977E4 5.762685E4 5.736627E4 
5.563277E4 5.611164E4 5.587021E4 
5.418318E4 5.462330E4 5.440129E4 
5.276242E4 5.316333E4 5.296097E4 
5.137193E4 5.173317E4 5.155069E4 
5.001307E4 5.033425E4 5.017184E4 
4.868721E4 4.896796E4 4.882580E4 
4.739565E4 4.763564E4 4.751390E4 
4.613968E4 4.633864E4 4.623745E4 
4.492056E4 4.507824E4 4.499771E4 
4.373949E4 4.385568E4 4.379593E4 
4.259764E4 4.267220E4 4.263330E4 
4.149616E4 4.152895E4 4.151096E4 
4.043614E4 4.042709E4 4.043004E4 
3.941862E4 3.936769E4 3.939161E4 
3.844463E4 3.835183E4 3.839671E4 
3.751513E4 3.738050E4 3.744632E4 
3.663105E4 3.645468E4 3.654139E4 
3.579326E4 3.557527E4 3.568282E4 
3.500259E4 3.474317E4 3.487147E4 
3.425984E4 3.395920E4 3.410813E4 
3.356574E4 3.322413E4 3.339357E4 
3.292098E4 3.253870E4 3.272850E4 
3.232620E4 3.190359E4 3.211359E4 
3.178201E4 3.131944E4 3.154945E4 
3.128894E4 3.078682E4 3.103664E4 
3.084748E4 3.030628E4 3.057567E4 
3.045807E4 2.987828E4 3.016701E4 
3.012111E4 2.950326E4 2.981106E4 
2.983693E4 2.918160E4 2.950817E4 
2.960582E4 2.891361E4 2.925867E4 
2.942800E4 2.869956E4 2.906279E4 
2.930367E4 2.853968E4 2.892073E4 
2.923294E4 2.843412E4 2.883264E4 
2.921590E4 2.838299E4 2.879861E4 
2.925255E4 2.838635E4 2.881868E4 
2.934288E4 2.844420E4 2.889283E4 
2.948679E4 2.855649E4 2.902100E4 
2.968414E4 2.872311E4 2.920306E4 
2.993476E4 2.894389E4 2.943884E4 
3.023838E4 2.921864E4 2.972810E4 
3.059472E4 2.954707E4 3.007058E4 
3.100343E4 2.992887E4 3.046592E4 
3.146410E4 3.036366E4 3.091375E4 
3.197630E4 3.085103E4 3.141363E4 
3.253950E4 3.139049E4 3.196506E4 
3.315317E4 3.198151E4 3.256751E4 
3.381670E4 3.262351E4 3.322039E4 
3.452944E4 3.331587E4 3.392305E4 
3.529068E4 3.405790E4 3.467481E4 
3.609968E4 3.484887E4 3.547492E4 
3.695565E4 3.568801E4 3.632259E4 
3.785774E4 3.657449E4 3.721701E4 
3.880507E4 3.750744E4 3.815727E4 
3.979669E4 3.848594E4 3.914247E4 
4.083165E4 3.950903E4 4.017162E4 
4.190891E4 4.057570E4 4.124372E4 
4.302742E4 4.168490E4 4.235772E4 
4.418607E4 4.283553E4 4.351250E4 
4.538374E4 4.402647E4 4.470694E4 
4.661922E4 4.525655E4 4.593987E4 
4.789132E4 4.652454E4 4.721005E4 
4.919877E4 4.782920E4 4.851625E4 
5.054029E4 4.916925E4 4.985718E4 
5.191456E4 5.054336E4 5.123151E4 
5.332022E4 5.195018E4 5.263788E4 
5.475588E4 5.338833E4 5.407493E4 
5.622014E4 5.485638E4 5.554122E4 
5.771155E4 5.635290E4 5.703531E4 
5.922863E4 5.787639E4 5.855573E4 
6.076990E4 5.942537E4 6.010098E4 
6.233383E4 6.099830E4 6.166953E4 
6.391889E4 6.259364E4 6.325985E4 
6.552350E4 6.420980E4 6.487035E4 
6.714610E4 6.584521E4 6.649946E4 
6.878507E4 6.749824E4 6.814557E4 
7.043881E4 6.916726E4 6.980705E4 
7.210567E4 7.085064E4 7.148226E4 
7.378403E4 7.254670E4 7.316955E4 
7.547222E4 7.425378E4 7.486727E4 
7.716857E4 7.597020E4 7.657372E4 
7.887143E4 7.769425E4 7.828724E4 
8.057909E4 7.942425E4 8.000613E4 
8.228990E4 8.115847E4 8.172869E4 
8.400214E4 8.289523E4 8.345323E4 
8.571415E4 8.463279E4 8.517805E4 
8.742422E4 8.636945E4 8.690144E4 
8.913068E4 8.810349E4 8.862170E4 
9.083183E4 8.983321E4 9.033715E4 
9.252601E4 9.155690E4 9.204607E4 
9.421154E4 9.327285E4 9.374680E4 
9.588676E4 9.497938E4 9.543766E4 
9.755002E4 9.667481E4 9.711697E4 
9.919967E4 9.835745E4 9.878307E4 
1.008341E5 1.000256E5 1.004343E5 
1.024516E5 1.016777E5 1.020691E5 
1.040508E5 1.033121E5 1.036858E5 
1.056299E5 1.049272E5 1.052828E5 
1.071875E5 1.065214E5 1.068586E5 
1.087219E5 1.080930E5 1.084116E5 
1.102318E5 1.096406E5 1.099402E5 
1.117155E5 1.111627E5 1.114430E5 
1.131716E5 1.126577E5 1.129184E5 
1.145988E5 1.141241E5 1.143651E5 
1.159955E5 1.155605E5 1.157815E5 
1.173604E5 1.169656E5 1.171664E5 
1.186922E5 1.183378E5 1.185182E5 
1.199896E5 1.196759E5 1.198358E5 
1.212512E5 1.209785E5 1.211177E5 
1.224758E5 1.222444E5 1.223628E5 
1.236622E5 1.234723E5 1.235698E5 
1.248093E5 1.246609E5 1.247375E5 
1.259159E5 1.258092E5 1.258647E5 
1.269809E5 1.269160E5 1.269504E5 
1.280033E5 1.279801E5 1.279935E5 
1.289820E5 1.290006E5 1.289929E5 
1.299161E5 1.299764E5 1.299477E5 
1.308047E5 1.309066E5 1.308569E5 
1.316469E5 1.317902E5 1.317196E5 
1.324419E5 1.326265E5 1.325350E5 
1.331888E5 1.334144E5 1.333022E5 
1.338870E5 1.341534E5 1.340206E5 
1.345358E5 1.348426E5 1.346894E5 
1.351344E5 1.354814E5 1.353079E5 
1.356824E5 1.360692E5 1.358756E5 
1.361792E5 1.366052E5 1.363918E5 
1.366242E5 1.370892E5 1.368561E5 
1.370171E5 1.375205E5 1.372680E5 
1.373575E5 1.378987E5 1.376271E5 
1.376451E5 1.382235E5 1.379331E5 
1.378795E5 1.384945E5 1.381856E5 
1.380605E5 1.387115E5 1.383844E5 
1.381879E5 1.388742E5 1.385293E5 
1.382617E5 1.389826E5 1.386202E5 
1.382817E5 1.390364E5 1.386569E5 
1.382480E5 1.390357E5 1.386395E5 
1.381605E5 1.389804E5 1.385680E5 
1.380193E5 1.388706E5 1.384423E5 
1.378246E5 1.387064E5 1.382627E5 
1.375766E5 1.384880E5 1.380294E5 
1.372756E5 1.382156E5 1.377425E5 
1.369217E5 1.378894E5 1.374023E5 
1.365154E5 1.375098E5 1.370092E5 
1.360571E5 1.370771E5 1.365636E5 
1.355472E5 1.365918E5 1.360659E5 
1.349862E5 1.360543E5 1.355166E5 
1.343746E5 1.354653E5 1.349162E5 
1.337132E5 1.348252E5 1.342653E5 
1.330025E5 1.341347E5 1.335646E5 
1.322432E5 1.333945E5 1.328148E5 
1.314361E5 1.326053E5 1.320166E5 
1.305820E5 1.317679E5 1.311707E5 
1.296817E5 1.308831E5 1.302781E5 
1.287360E5 1.299518E5 1.293396E5 
1.277461E5 1.289748E5 1.283561E5 
1.267127E5 1.279533E5 1.273287E5 
1.256370E5 1.268882E5 1.262582E5 
1.245200E5 1.257805E5 1.251458E5 
1.233628E5 1.246313E5 1.239926E5 
1.221665E5 1.234417E5 1.227997E5 
1.209324E5 1.222130E5 1.215683E5 
1.196615E5 1.209464E5 1.202995E5 
1.183553E5 1.196430E5 1.189947E5 
1.170150E5 1.183042E5 1.176552E5 
1.156419E5 1.169314E5 1.162822E5 
1.142373E5 1.155258E5 1.148772E5 
1.128027E5 1.140888E5 1.134414E5 
1.113394E5 1.126219E5 1.119764E5 
1.098490E5 1.111265E5 1.104835E5 
1.083328E5 1.096041E5 1.089643E5 
1.067924E5 1.080562E5 1.074202E5 
1.052294E5 1.064843E5 1.058528E5 
1.036451E5 1.048900E5 1.042635E5 
1.020413E5 1.032748E5 1.026541E5 
1.004194E5 1.016404E5 1.010260E5 
9.878120E4 9.998833E4 9.938095E4 
9.712814E4 9.832022E4 9.772044E4 
9.546192E4 9.663774E4 9.604616E4 
9.378418E4 9.494255E4 9.435977E4 
9.209658E4 9.323631E4 9.266293E4 
9.040079E4 9.152072E4 9.095732E4 
8.869847E4 8.979747E4 8.924461E4 
8.699132E4 8.806826E4 8.752651E4 
8.528101E4 8.633479E4 8.580470E4 
8.356924E4 8.459878E4 8.408088E4 
8.185769E4 8.286193E4 8.235676E4 
8.014805E4 8.112597E4 8.063404E4 
7.844202E4 7.939260E4 7.891442E4 
7.674127E4 7.766355E4 7.719959E4 
7.504748E4 7.594050E4 7.549125E4 
7.336233E4 7.422517E4 7.379108E4 
7.168748E4 7.251924E4 7.210076E4 
7.002458E4 7.082440E4 7.042197E4 
6.837528E4 6.914233E4 6.875635E4 
6.674120E4 6.747468E4 6.710555E4 
6.512396E4 6.582309E4 6.547120E4 
6.352515E4 6.418920E4 6.385491E4 
6.194635E4 6.257463E4 6.225828E4 
6.038912E4 6.098096E4 6.068289E4 
5.885500E4 5.940976E4 5.913028E4 
5.734550E4 5.786260E4 5.760200E4 
5.586211E4 5.634098E4 5.609955E4 
5.440629E4 5.484643E4 5.462441E4 
5.297949E4 5.338040E4 5.317804E4 
5.158311E4 5.194436E4 5.176187E4 
5.021852E4 5.053971E4 5.037729E4 
4.888708E4 4.916784E4 4.902567E4 
4.759010E4 4.783010E4 4.770835E4 
4.632886E4 4.652783E4 4.642662E4 
4.510460E4 4.526229E4 4.518176E4 
4.391854E4 4.403474E4 4.397499E4 
4.277184E4 4.284640E4 4.280749E4 
4.166563E4 4.169843E4 4.168043E4 
4.060101E4 4.059196E4 4.059491E4 
3.957902E4 3.952810E4 3.955201E4 
3.860068E4 3.850788E4 3.855276E4 
3.766695E4 3.753232E4 3.759814E4 
3.677874E4 3.660238E4 3.668909E4 
3.593694E4 3.571897E4 3.582651E4 
3.514238E4 3.488297E4 3.501126E4 
3.439584E4 3.409520E4 3.424413E4 
3.369805E4 3.335644E4 3.352588E4 
3.304970E4 3.266742E4 3.285723E4 
3.245143E4 3.202882E4 3.223882E4 
3.190384E4 3.144127E4 3.167128E4 
3.140746E4 3.090535E4 3.115517E4 
3.096279E4 3.042159E4 3.069098E4 
3.057025E4 2.999047E4 3.027919E4 
3.023025E4 2.961241E4 2.992020E4 
2.994311E4 2.928778E4 2.961435E4 
2.970912E4 2.901691E4 2.936197E4 
2.952850E4 2.880006E4 2.916328E4 
2.940144E4 2.863745E4 2.901850E4 
2.932806E4 2.852924E4 2.892776E4 
2.930843E4 2.847553E4 2.889115E4 
2.934258E4 2.847638E4 2.890871E4 
2.943046E4 2.853179E4 2.898042E4 
2.957200E4 2.864170E4 2.910621E4 
2.976704E4 2.880601E4 2.928596E4 
3.001540E4 2.902455E4 2.951949E4 
3.031684E4 2.929710E4 2.980657E4 
3.067105E4 2.962340E4 3.014691E4 
3.107769E4 3.000313E4 3.054018E4 
3.153635E4 3.043591E4 3.098600E4 
3.204658E4 3.092132E4 3.148392E4 
3.260788E4 3.145887E4 3.203344E4 
3.321970E4 3.204804E4 3.263404E4 
3.388142E4 3.268824E4 3.328511E4 
3.459240E4 3.337884E4 3.398602E4 
3.535194E4 3.411916E4 3.473606E4 
3.615928E4 3.490847E4 3.553451E4 
3.701363E4 3.574600E4 3.638057E4 
3.791415E4 3.663090E4 3.727341E4 
3.885994E4 3.756232E4 3.821215E4 
3.985008E4 3.853933E4 3.919586E4 
4.088358E4 3.956097E4 4.022356E4 
4.195944E4 4.062623E4 4.129425E4 
4.307658E4 4.173406E4 4.240688E4 
4.423390E4 4.288336E4 4.356033E4 
4.543026E4 4.407300E4 4.475347E4 
4.666449E4 4.530182E4 4.598513E4 
4.793536E4 4.656858E4 4.725409E4 
4.924162E4 4.787205E4 4.855909E4 
5.058197E4 4.921093E4 4.989886E4 
5.195511E4 5.058392E4 5.127206E4 
5.335967E4 5.198964E4 5.267734E4 
5.479426E4 5.342671E4 5.411331E4 
5.625748E4 5.489373E4 5.557856E4 
5.774787E4 5.638922E4 5.707164E4 
5.926397E4 5.791173E4 5.859107E4 
6.080428E4 5.945975E4 6.013536E4 
6.236728E4 6.103175E4 6.170298E4 
6.395143E4 6.262618E4 6.329239E4 
6.555516E4 6.424147E4 6.490201E4 
6.717690E4 6.587601E4 6.653026E4 
6.881503E4 6.752821E4 6.817553E4 
7.046796E4 6.919642E4 6.983620E4 
7.213403E4 7.087900E4 7.151062E4 
7.381162E4 7.257430E4 7.319714E4 
7.549906E4 7.428063E4 7.489411E4 
7.719469E4 7.599631E4 7.659984E4 
7.889683E4 7.771966E4 7.831265E4 
8.060381E4 7.944896E4 8.003085E4 
8.231394E4 8.118252E4 8.175274E4 
8.402554E4 8.291862E4 8.347663E4 
8.573691E4 8.465555E4 8.520081E4 
8.744636E4 8.639159E4 8.692358E4 
8.915222E4 8.812504E4 8.864324E4 
9.085279E4 8.985417E4 9.035810E4 
9.254640E4 9.157729E4 9.206646E4 
9.423138E4 9.329269E4 9.376664E4 
9.590606E4 9.499868E4 9.545695E4 
9.756879E4 9.669358E4 9.713574E4 
9.921794E4 9.837572E4 9.880134E4 
1.008518E5 1.000434E5 1.004521E5 
1.024689E5 1.016950E5 1.020864E5 
1.040676E5 1.033289E5 1.037026E5 
1.056463E5 1.049436E5 1.052992E5 
1.072034E5 1.065373E5 1.068745E5 
1.087374E5 1.081085E5 1.084270E5 
1.102468E5 1.096557E5 1.099552E5 
1.117301E5 1.111773E5 1.114576E5 
1.131859E5 1.126719E5 1.129327E5 
1.146126E5 1.141380E5 1.143789E5 
1.160090E5 1.155740E5 1.157950E5 
1.173736E5 1.169787E5 1.171795E5 
1.187050E5 1.183506E5 1.185310E5 
1.200020E5 1.196883E5 1.198482E5 
1.212632E5 1.209906E5 1.211298E5 
1.224875E5 1.222562E5 1.223746E5 
1.236737E5 1.234837E5 1.235812E5 
1.248204E5 1.246721E5 1.247486E5 
1.259267E5 1.258200E5 1.258756E5 
1.269914E5 1.269265E5 1.269610E5 
1.280135E5 1.279903E5 1.280037E5 
1.289920E5 1.290106E5 1.290029E5 
1.299258E5 1.299861E5 1.299574E5 
1.308142E5 1.309160E5 1.308663E5 
1.316561E5 1.317994E5 1.317288E5 
1.324508E5 1.326354E5 1.325439E5 
1.331975E5 1.334231E5 1.333109E5 
1.338955E5 1.341619E5 1.340291E5 
1.345440E5 1.348509E5 1.346976E5 
1.351424E5 1.354894E5 1.353159E5 
1.356902E5 1.360769E5 1.358833E5 
1.361867E5 1.366128E5 1.363994E5 
1.366316E5 1.370966E5 1.368635E5 
1.370243E5 1.375276E5 1.372752E5 
1.373645E5 1.379057E5 1.376341E5 
1.376519E5 1.382303E5 1.379398E5 
1.378861E5 1.385011E5 1.381922E5 
1.380669E5 1.387179E5 1.383908E5 
1.381942E5 1.388805E5 1.385355E5 
1.382678E5 1.389887E5 1.386263E5 
1.382876E5 1.390423E5 1.386628E5 
1.382537E5 1.390414E5 1.386453E5 
1.381661E5 1.389860E5 1.385736E5 
1.380247E5 1.388761E5 1.384478E5 
1.378299E5 1.387117E5 1.382680E5 
1.375818E5 1.384932E5 1.380345E5 
1.372806E5 1.382206E5 1.377475E5 
1.369266E5 1.378942E5 1.374072E5 
1.365201E5 1.375145E5 1.370140E5 
1.360617E5 1.370817E5 1.365682E5 
1.355516E5 1.365963E5 1.360704E5 
1.349905E5 1.360587E5 1.355209E5 
1.343789E5 1.354695E5 1.349204E5 
1.337173E5 1.348293E5 1.342694E5 
1.330065E5 1.341387E5 1.335686E5 
1.322471E5 1.333984E5 1.328187E5 
1.314399E5 1.326091E5 1.320204E5 
1.305857E5 1.317716E5 1.311744E5 
1.296853E5 1.308867E5 1.302817E5 
1.287396E5 1.299553E5 1.293431E5 
1.277495E5 1.289783E5 1.283595E5 
1.267161E5 1.279566E5 1.273320E5 
1.256403E5 1.268914E5 1.262614E5 
1.245231E5 1.257836E5 1.251489E5 
1.233658E5 1.246343E5 1.239956E5 
1.221695E5 1.234447E5 1.228027E5 
1.209353E5 1.222159E5 1.215711E5 
1.196644E5 1.209492E5 1.203023E5 
1.183581E5 1.196458E5 1.189975E5 
1.170177E5 1.183069E5 1.176579E5 
1.156445E5 1.169340E5 1.162848E5 
1.142398E5 1.155283E5 1.148797E5 
1.128051E5 1.140912E5 1.134439E5 
1.113418E5 1.126243E5 1.119788E5 
1.098513E5 1.111288E5 1.104858E5 
1.083351E5 1.096064E5 1.089665E5 
1.067946E5 1.080584E5 1.074224E5 
1.052315E5 1.064864E5 1.058549E5 
1.036472E5 1.048921E5 1.042656E5 
1.020433E5 1.032768E5 1.026561E5 
1.004214E5 1.016423E5 1.010280E5 
9.878311E4 9.999024E4 9.938286E4 
9.713000E4 9.832208E4 9.772230E4 
9.546373E4 9.663955E4 9.604797E4 
9.378594E4 9.494431E4 9.436153E4 
9.209830E4 9.323803E4 9.266464E4 
9.040246E4 9.152239E4 9.095898E4 
8.870010E4 8.979910E4 8.924624E4 
8.699290E4 8.806984E4 8.752809E4 
8.528255E4 8.633633E4 8.580623E4 
8.357073E4 8.460027E4 8.408238E4 
8.185914E4 8.286339E4 8.235822E4 
8.014947E4 8.112739E4 8.063546E4 
7.844339E4 7.939398E4 7.891580E4 
7.674261E4 7.766488E4 7.720093E4 
7.504878E4 7.594180E4 7.549255E4 
7.336360E4 7.422643E4 7.379235E4 
7.168871E4 7.252047E4 7.210200E4 
7.002578E4 7.082560E4 7.042317E4 
6.837645E4 6.914350E4 6.875751E4 
6.674234E4 6.747581E4 6.710668E4 
6.512507E4 6.582420E4 6.547230E4 
6.352623E4 6.419028E4 6.385599E4 
6.194740E4 6.257567E4 6.225933E4 
6.039014E4 6.098198E4 6.068391E4 
5.885599E4 5.941075E4 5.913127E4 
5.734646E4 5.786356E4 5.760296E4 
5.586305E4 5.634192E4 5.610048E4 
5.440720E4 5.484734E4 5.462532E4 
5.298038E4 5.338129E4 5.317893E4 
5.158397E4 5.194522E4 5.176273E4 
5.021936E4 5.054055E4 5.037813E4 
4.888790E4 4.916865E4 4.902649E4 
4.759090E4 4.783090E4 4.770914E4 
4.632963E4 4.652860E4 4.642740E4 
4.510536E4 4.526304E4 4.518251E4 
4.391927E4 4.403547E4 4.397572E4 
4.277255E4 4.284711E4 4.280820E4 
4.166632E4 4.169912E4 4.168112E4 
4.060168E4 4.059264E4 4.059559E4 
3.957968E4 3.952875E4 3.955267E4 
3.860132E4 3.850852E4 3.855340E4 
3.766757E4 3.753294E4 3.759876E4 
3.677935E4 3.660298E4 3.668969E4 
3.593753E4 3.571956E4 3.582710E4 
3.514295E4 3.488354E4 3.501183E4 
3.439639E4 3.409576E4 3.424468E4 
3.369859E4 3.335698E4 3.352642E4 
3.305022E4 3.266795E4 3.285775E4 
3.245194E4 3.202934E4 3.223933E4 
3.190434E4 3.144177E4 3.167178E4 
3.140795E4 3.090584E4 3.115565E4 
3.096326E4 3.042206E4 3.069145E4 
3.057071E4 2.999093E4 3.027965E4 
3.023070E4 2.961285E4 2.992064E4 
2.994354E4 2.928821E4 2.961479E4 
2.970954E4 2.901733E4 2.936239E4 
2.952891E4 2.880047E4 2.916369E4 
2.940184E4 2.863785E4 2.901890E4 
2.932845E4 2.852963E4 2.892814E4 
2.930881E4 2.847591E4 2.889153E4 
2.934295E4 2.847675E4 2.890908E4 
2.943082E4 2.853215E4 2.898078E4 
2.957234E4 2.864205E4 2.910656E4 
2.976738E4 2.880635E4 2.928630E4 
3.001573E4 2.902488E4 2.951982E4 
3.031716E4 2.929742E4 2.980689E4 
3.067136E4 2.962372E4 3.014722E4 
3.107799E4 3.000344E4 3.054049E4 
3.153665E4 3.043621E4 3.098629E4 
3.204687E4 3.092161E4 3.148420E4 
