
 ----------------------------------------------
             Copyright (C), 2013
            Mahdi Esmaily Moghadam

      Multi-Physics Finite Element Solver
                  (MUPFES v8)
 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 10-28-2017

 Running sequentially
 Number of meshes: 1
 Reading mesh <patch>
 <VTK XML Parser> Loading file <./mesh/tri/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <patch>
 Number of available faces: 4
 <VTK XML Parser> Loading file <./mesh/tri/mesh-surfaces/x0.vtp>
 <VTK XML Parser> Loading file <./mesh/tri/mesh-surfaces/x1.vtp>
 <VTK XML Parser> Loading file <./mesh/tri/mesh-surfaces/y0.vtp>
 <VTK XML Parser> Loading file <./mesh/tri/mesh-surfaces/y1.vtp>
 Number of nodes: 494
 Number of elements: 906
 Mesh data imported successfully
 Domain size X: 0.000000 2.0000E1
 Domain size Y: 0.000000 2.0000E1
 Domain size Z: 0.000000 0.000000
 Number of equations: 1
 Number of imposed BC for equation <shell>: 4
 Configuration is completed successfully
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 8658
 Initializing state variables to zero
Volume of domain 3.9999E2

----------------------------------------------------------
Eq     N-i     T      dB   Ri/R0    R/Ri     lsIt  dB  %t
----------------------------------------------------------
New time step size: 1.000E-1
SH    12-1  7.5E-1  [   0 1.00E-2 4.20E-7]  [  17 -147   8]
SH    12-2  7.6E-1  [ -28 3.65E-4 9.37E-7]  [  15 -139   9]
SH    12-3  7.8E-1  [ -49 3.49E-5 8.96E-7]  [  15 -139   8]
SH    12-4  7.9E-1  [ -68 3.74E-6 1.16E-5]  [  12 -114   9]
SH    12-5  8.0E-1  [ -87 4.36E-7 6.01E-5]  [  10 -97   9]
SH    13-1  8.1E-1  [   0 9.36E-3 4.43E-7]  [  17 -146   9]
SH    13-2  8.2E-1  [ -29 3.25E-4 9.41E-7]  [  15 -139   8]
SH    13-3  8.3E-1  [ -49 3.10E-5 9.01E-7]  [  15 -139   9]
SH    13-4  8.4E-1  [ -69 3.30E-6 1.17E-5]  [  12 -114   0]
SH    13-5  8.5E-1  [ -87 3.83E-7 6.08E-5]  [  10 -97   0]
SH    14-1  8.7E-1  [   0 8.74E-3 4.37E-7]  [  17 -146   8]
SH    14-2  8.8E-1  [ -29 2.92E-4 9.37E-7]  [  15 -139   0]
SH    14-3  8.9E-1  [ -49 2.78E-5 9.03E-7]  [  15 -139   8]
SH    14-4  9.0E-1  [ -69 2.95E-6 1.18E-5]  [  12 -113   9]
SH    14-5  9.1E-1  [ -88 3.41E-7 6.14E-5]  [  10 -97   0]
SH    15-1  9.2E-1  [   0 8.21E-3 8.57E-7]  [  16 -140   8]
SH    15-2  9.3E-1  [ -29 2.64E-4 9.40E-7]  [  15 -139   9]
SH    15-3  9.4E-1  [ -50 2.51E-5 9.03E-7]  [  15 -139   0]
SH    15-4  9.6E-1  [ -69 2.65E-6 1.19E-5]  [  12 -113   8]
SH    15-5  9.7E-1  [ -88 3.05E-7 6.20E-5]  [  10 -97   9]
SH    16-1  9.8E-1  [   0 7.74E-3 9.07E-7]  [  16 -139   9]
SH    16-2  9.9E-1  [ -30 2.41E-4 9.37E-7]  [  15 -139   0]
SH    16-3  1.0060  [ -50 2.28E-5 9.02E-7]  [  15 -139   8]
SH    16-4  1.0170  [ -70 2.40E-6 1.20E-5]  [  12 -113   9]
SH    16-5  1.0279  [ -88 2.75E-7 1.80E-4]  [   9 -86   0]
SH    17-1  1.0399  [   0 7.33E-3 4.75E-7]  [  17 -146   8]
SH    17-2  1.0509  [ -30 2.20E-4 9.37E-7]  [  15 -139   9]
SH    17-3  1.0620  [ -50 2.09E-5 9.08E-7]  [  15 -139   9]
SH    17-4  1.0740  [ -70 2.19E-6 1.21E-5]  [  12 -113   8]
SH    17-5  1.0850  [ -89 2.50E-7 1.81E-4]  [   9 -86   9]
SH    18-1  1.0960  [   0 6.96E-3 5.19E-7]  [  17 -145   9]
SH    18-2  1.1080  [ -30 2.03E-4 9.39E-7]  [  15 -139   8]
SH    18-3  1.1190  [ -51 1.92E-5 9.07E-7]  [  15 -139   9]
SH    18-4  1.1299  [ -70 2.01E-6 1.22E-5]  [  12 -113   0]
SH    18-5  1.1410  [ -89 2.29E-7 1.82E-4]  [   9 -86   0]
SH    19-1  1.1529  [   0 6.64E-3 5.43E-7]  [  17 -144   8]
SH    19-2  1.1640  [ -30 1.88E-4 9.42E-7]  [  15 -139   9]
SH    19-3  1.1759  [ -51 1.77E-5 2.70E-6]  [  14 -128   0]
SH    19-4  1.1870  [ -71 1.85E-6 1.23E-5]  [  12 -113   9]
SH    19-5  1.1980  [ -89 2.10E-7 1.83E-4]  [   9 -86   9]
SH    20-1  1.2089  [   0 6.34E-3 5.60E-7]  [  17 -144   9]
SH    20-2  1.2210  [ -31 1.74E-4 9.40E-7]  [  15 -139   8]
SH    20-3  1.2319  [ -51 1.64E-5 2.71E-6]  [  14 -128   9]
SH    20-4  1.2430  [ -71 1.71E-6 1.24E-5]  [  12 -113   0]
SH    20-5  1.2540  [ -90 1.94E-7 1.84E-4]  [   9 -86   0]
SH    21-1  1.2660  [   0 6.07E-3 5.68E-7]  [  17 -144   8]
SH    21-2  1.2770  [ -31 1.62E-4 9.38E-7]  [  15 -139   9]
SH    21-3  1.2890  [ -51 1.53E-5 2.71E-6]  [  14 -128   8]
SH    21-4  1.3000  [ -71 1.59E-6 3.16E-5]  [  11 -104   9]
SH    21-5  1.3110  [ -90 1.79E-7 1.86E-4]  [   9 -86   9]
SH    22-1  1.3219  [   0 5.82E-3 5.79E-7]  [  17 -144   9]
SH    22-2  1.3339  [ -31 1.52E-4 9.36E-7]  [  15 -139   8]
SH    22-3  1.3449  [ -52 1.43E-5 2.72E-6]  [  14 -128   9]
SH    22-4  1.3560  [ -71 1.48E-6 3.18E-5]  [  11 -104   0]
SH    22-5  1.3670  [ -90 1.67E-7 1.86E-4]  [   9 -86   0]
SH    23-1  1.3790  [   0 5.59E-3 5.81E-7]  [  17 -144   8]
SH    23-2  1.3900  [ -31 1.42E-4 9.44E-7]  [  15 -139   9]
SH    23-3  1.4020  [ -52 1.34E-5 2.73E-6]  [  14 -128   8]
SH    23-4  1.4130  [ -72 1.39E-6 3.20E-5]  [  11 -103   9]
SH    23-5  1.4239  [ -91 1.56E-7 1.87E-4]  [   9 -86   9]
SH    24-1  1.4350  [   0 5.37E-3 5.83E-7]  [  17 -144   9]
SH    24-2  1.4469  [ -32 1.34E-4 9.43E-7]  [  15 -139   8]
SH    24-3  1.4580  [ -52 1.26E-5 2.74E-6]  [  14 -128   9]
SH    24-4  1.4690  [ -72 1.30E-6 3.21E-5]  [  11 -103   0]
SH    24-5  1.4800  [ -91 1.46E-7 1.88E-4]  [   9 -86   0]
SH    25-1  1.4920  [   0 5.18E-3 5.83E-7]  [  17 -144   8]
SH    25-2  1.5029  [ -32 1.26E-4 9.44E-7]  [  15 -139   9]
SH    25-3  1.5139  [ -52 1.19E-5 2.74E-6]  [  14 -128   0]
SH    25-4  1.5259  [ -72 1.23E-6 3.23E-5]  [  11 -103   8]
SH    25-5  1.5370  [ -91 1.37E-7 1.88E-4]  [   9 -86   9]
SH    26-1  1.5480  [   0 4.99E-3 5.85E-7]  [  17 -144   9]
SH    26-2  1.5590  [ -32 1.19E-4 9.44E-7]  [  15 -139   0]
SH    26-3  1.5710  [ -52 1.12E-5 2.75E-6]  [  14 -128   8]
SH    26-4  1.5820  [ -72 1.16E-6 3.24E-5]  [  11 -103   9]
SH    26-5  1.5929  [ -91 1.28E-7 1.89E-4]  [   9 -86   0]
SH    27-1  1.6050  [   0 4.82E-3 5.74E-7]  [  17 -144   8]
SH    27-2  1.6159  [ -32 1.13E-4 9.45E-7]  [  15 -139   9]
SH    27-3  1.6270  [ -53 1.06E-5 2.75E-6]  [  14 -128   0]
SH    27-4  1.6389  [ -72 1.09E-6 3.26E-5]  [  11 -103   0]
SH    27-5  1.6500  [ -91 1.21E-7 1.90E-4]  [   9 -86   9]
SH    28-1  1.6610  [   0 4.66E-3 5.72E-7]  [  17 -144   9]
SH    28-2  1.6720  [ -32 1.07E-4 9.46E-7]  [  15 -139   0]
SH    28-3  1.6840  [ -53 1.01E-5 2.76E-6]  [  14 -128   8]
SH    28-4  1.6949  [ -73 1.04E-6 3.27E-5]  [  11 -103   9]
SH    28-5  1.7060  [ -92 1.15E-7 1.90E-4]  [   9 -86   9]
SH    29-1  1.7170  [   0 4.51E-3 5.64E-7]  [  17 -144   9]
SH    29-2  1.7290  [ -32 1.02E-4 9.45E-7]  [  15 -139   8]
SH    29-3  1.7400  [ -53 9.63E-6 2.77E-6]  [  14 -128   9]
SH    29-4  1.7510  [ -73 9.88E-7 3.29E-5]  [  11 -103   0]
SH    30-1  1.7630  [   0 4.37E-3 5.42E-7]  [  17 -144   8]
SH    30-2  1.7740  [ -33 9.77E-5 9.46E-7]  [  15 -139   9]
SH    30-3  1.7860  [ -53 9.18E-6 2.77E-6]  [  14 -128   8]
SH    30-4  1.7970  [ -73 9.40E-7 3.30E-5]  [  11 -103   9]
SH    31-1  1.8079  [   0 4.24E-3 5.25E-7]  [  17 -145   9]
SH    31-2  1.8199  [ -33 9.32E-5 9.47E-7]  [  15 -139   8]
SH    31-3  1.8310  [ -53 8.76E-6 2.78E-6]  [  14 -128   9]
SH    31-4  1.8420  [ -73 8.95E-7 3.31E-5]  [  11 -103   0]
SH    32-1  1.8540  [   0 4.12E-3 5.06E-7]  [  17 -145   8]
SH    32-2  1.8650  [ -33 8.91E-5 9.51E-7]  [  15 -139   9]
SH    32-3  1.8770  [ -53 8.37E-6 2.78E-6]  [  14 -128   8]
SH    32-4  1.8880  [ -73 8.55E-7 3.33E-5]  [  11 -103   9]
SH    33-1  1.8990  [   0 4.00E-3 4.84E-7]  [  17 -145   9]
SH    33-2  1.9110  [ -33 8.53E-5 9.55E-7]  [  15 -139   8]
SH    33-3  1.9220  [ -53 8.01E-6 2.79E-6]  [  14 -128   9]
SH    33-4  1.9329  [ -73 8.17E-7 3.34E-5]  [  11 -103   0]
SH    34-1  1.9449  [   0 3.89E-3 4.54E-7]  [  17 -146   8]
SH    34-2  1.9560  [ -33 8.17E-5 9.53E-7]  [  15 -139   9]
SH    34-3  1.9679  [ -54 7.67E-6 2.80E-6]  [  14 -128   8]
SH    34-4  1.9790  [ -73 7.82E-7 3.35E-5]  [  11 -103   9]
SH    35-1  1.9900  [   0 3.79E-3 4.36E-7]  [  17 -146   9]
SH    35-2  2.0020  [ -33 7.84E-5 9.57E-7]  [  15 -139   8]
SH    35-3  2.0130  [ -54 7.36E-6 2.80E-6]  [  14 -128   9]
SH    35-4  2.0240  [ -74 7.49E-7 3.36E-5]  [  11 -103   9]
SH    36-1  2.0360  [   0 3.69E-3 4.16E-7]  [  17 -147   8]
SH    36-2  2.0470  [ -33 7.53E-5 9.59E-7]  [  15 -139   9]
SH    36-3  2.0579  [ -54 7.07E-6 7.23E-6]  [  13 -118   0]
SH    36-4  2.0690  [ -74 7.19E-7 3.39E-5]  [  11 -103   0]
SH    37-1  2.0810  [   0 3.60E-3 4.07E-7]  [  17 -147   8]
SH    37-2  2.0920  [ -33 7.24E-5 9.60E-7]  [  15 -139   0]
SH    37-3  2.1040  [ -54 6.80E-6 7.25E-6]  [  13 -118   8]
SH    37-4  2.1150  [ -74 6.91E-7 3.40E-5]  [  11 -103   9]
SH    38-1  2.1260  [   0 3.52E-3 4.13E-7]  [  17 -147   9]
SH    38-2  2.1380  [ -34 6.97E-5 9.61E-7]  [  15 -139   8]
SH    38-3  2.1490  [ -54 6.54E-6 7.26E-6]  [  13 -118   9]
SH    38-4  2.1599  [ -74 6.64E-7 7.67E-5]  [  10 -95   0]
SH    39-1  2.1720  [   0 3.44E-3 4.29E-7]  [  17 -147   8]
SH    39-2  2.1829  [ -34 6.71E-5 9.62E-7]  [  15 -139   9]
SH    39-3  2.1940  [ -54 6.30E-6 7.28E-6]  [  13 -118   0]
SH    39-4  2.2060  [ -74 6.39E-7 7.69E-5]  [  10 -95   0]
SH    40-1  2.2170  [   0 3.36E-3 4.55E-7]  [  17 -146   9]
SH    40-2  2.2280  [ -34 6.47E-5 9.64E-7]  [  15 -139   0]
SH    40-3  2.2400  [ -54 6.08E-6 7.30E-6]  [  13 -118   8]
SH    40-4  2.2510  [ -74 6.16E-7 7.72E-5]  [  10 -95   9]
SH    41-1  2.2619  [   0 3.29E-3 4.85E-7]  [  17 -145   9]
SH    41-2  2.2740  [ -34 6.24E-5 9.66E-7]  [  15 -138   8]
SH    41-3  2.2849  [ -54 5.86E-6 7.32E-6]  [  13 -118   9]
SH    41-4  2.2960  [ -74 5.94E-7 7.74E-5]  [  10 -95   0]
SH    42-1  2.3079  [   0 3.22E-3 5.17E-7]  [  17 -145   8]
SH    42-2  2.3190  [ -34 6.03E-5 9.66E-7]  [  15 -138   9]
SH    42-3  2.3300  [ -55 5.66E-6 7.34E-6]  [  13 -118   0]
SH    42-4  2.3410  [ -74 5.73E-7 7.76E-5]  [  10 -95   0]
SH    43-1  2.3530  [   0 3.15E-3 5.44E-7]  [  17 -144   8]
SH    43-2  2.3639  [ -34 5.83E-5 9.70E-7]  [  15 -138   0]
SH    43-3  2.3760  [ -55 5.47E-6 7.35E-6]  [  13 -118   8]
SH    43-4  2.3869  [ -75 5.53E-7 7.79E-5]  [  10 -95   9]
SH    44-1  2.3980  [   0 3.09E-3 5.75E-7]  [  17 -144   9]
SH    44-2  2.4099  [ -34 5.64E-5 9.72E-7]  [  15 -138   8]
SH    44-3  2.4210  [ -55 5.30E-6 7.37E-6]  [  13 -118   9]
SH    44-4  2.4320  [ -75 5.35E-7 7.81E-5]  [  10 -95   0]
SH    45-1  2.4440  [   0 3.03E-3 5.99E-7]  [  17 -143   8]
SH    45-2  2.4550  [ -34 5.45E-5 9.73E-7]  [  15 -138   9]
SH    45-3  2.4660  [ -55 5.13E-6 7.38E-6]  [  13 -118   0]
SH    45-4  2.4769  [ -75 5.17E-7 7.83E-5]  [  10 -95   0]
SH    46-1  2.4889  [   0 2.98E-3 6.20E-7]  [  17 -143   8]
SH    46-2  2.5000  [ -35 5.28E-5 9.76E-7]  [  15 -138   0]
SH    46-3  2.5119  [ -55 4.96E-6 7.40E-6]  [  13 -118   8]
SH    46-4  2.5230  [ -75 5.01E-7 7.85E-5]  [  10 -95   9]
SH    47-1  2.5340  [   0 2.93E-3 6.37E-7]  [  17 -143   9]
SH    47-2  2.5460  [ -35 5.12E-5 9.76E-7]  [  15 -138   8]
SH    47-3  2.5570  [ -55 4.81E-6 7.41E-6]  [  13 -118   9]
SH    47-4  2.5680  [ -75 4.85E-7 7.87E-5]  [  10 -94   0]
