
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                  (svFSI v8)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 02-24-2019

 Running in parallel with 24 tasks
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Make sure nodes in elements are arranged 1-4 on
      one face and 5-8 on the opposite face
 Number of available faces: 6
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/X0.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/X1sym.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Y0.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Y1sym.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Z0.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Z1.vtp>
 Number of nodes: 18786
 Number of elements: 15000
 Loading fiber directions
 Mesh data imported successfully
 Domain size X: 0.000000 1.500000
 Domain size Y: 0.000000 2.500E-1
 Domain size Z: 0.000000 5.000000
 Number of equations: 1
 Using preconditioner: Trilinos-ILUT
 Number of imposed BC for equation <vms_struct>: 5
 Configuration is completed successfully
 ParMETIS partitioned the mesh by cutting 2773 elements
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 465966
 Initializing state variables to zero
 Volume of domain 1.874999
 Area of face <X0> is 1.249999
 Area of face <X1s> is 1.250000
 Area of face <Y0> is 7.500000
 Area of face <Y1s> is 7.500000
 Area of face <Z0> is 3.749E-1
 Area of face <Z1> is 3.749E-1

----------------------------------------------------------
Eq     N-i     T      dB   Ri/R0    R/Ri     lsIt  dB  %t
----------------------------------------------------------
 New time step size: 1.000E-4
ST    17-4  1.29E2  [-194 2.3E-10 9.43E-7]  [ 177 -19  93]
ST    18-1  1.31E2  [   0 1.25398 9.96E-7]  [ 138 -26  92]
ST    18-2  1.33E2  [  -7 5.38E-1 9.49E-7]  [ 128 -17  91]
ST    18-3  1.35E2  [ -72 2.85E-4 8.91E-7]  [ 142 -28  92]
ST    18-4  1.37E2  [-193 2.5E-10 9.50E-7]  [ 182 -22  94]
ST    19-1  1.39E2  [   0 1.29355 9.28E-7]  [ 133 -24  92]
ST    19-2  1.41E2  [  -7 5.66E-1 9.76E-7]  [ 127 -17  91]
ST    19-3  1.43E2  [ -72 3.11E-4 9.50E-7]  [ 136 -27  92]
ST    19-4  1.45E2  [-192 3.0E-10 9.94E-7]  [ 180 -19  94]
ST    20-1  1.47E2  [   0 1.32271 9.45E-7]  [ 127 -19  91]
ST    20-2  1.49E2  [  -7 5.86E-1 9.62E-7]  [ 125 -17  90]
ST    20-3  1.51E2  [ -71 3.36E-4 9.52E-7]  [ 144 -30  92]
ST    20-4s 1.53E2  [-191 3.3E-10 9.76E-7]  [ 186 -26  94]
ST    21-1  1.56E2  [   0 1.33978 9.63E-7]  [ 138 -26  61]
ST    21-2  1.58E2  [  -7 5.96E-1 9.56E-7]  [ 125 -16  91]
ST    21-3  1.60E2  [ -71 3.56E-4 9.46E-7]  [ 147 -33  92]
ST    21-4  1.62E2  [-191 3.5E-10 9.17E-7]  [ 194 -29  94]
ST    22-1  1.64E2  [   0 1.33854 9.24E-7]  [ 136 -24  92]
ST    22-2  1.66E2  [  -7 5.91E-1 9.59E-7]  [ 127 -19  91]
ST    22-3  1.68E2  [ -71 3.58E-4 9.87E-7]  [ 150 -34  92]
ST    22-4  1.70E2  [-191 3.7E-10 9.88E-7]  [ 192 -27  94]
ST    23-1  1.72E2  [   0 1.31357 9.47E-7]  [ 145 -31  92]
ST    23-2  1.74E2  [  -7 5.66E-1 9.21E-7]  [ 128 -22  91]
ST    23-3  1.76E2  [ -71 3.36E-4 9.93E-7]  [ 151 -34  83]
ST    23-4  1.78E2  [-191 3.5E-10 9.19E-7]  [ 196 -30  94]
ST    24-1  1.80E2  [   0 1.26134 8.93E-7]  [ 151 -35  92]
ST    24-2  1.82E2  [  -7 5.24E-1 9.07E-7]  [ 129 -23  91]
ST    24-3  1.84E2  [ -72 2.94E-4 9.55E-7]  [ 151 -34  92]
ST    24-4  1.87E2  [-192 2.9E-10 9.89E-7]  [ 200 -31  94]
ST    25-1  1.88E2  [   0 1.17749 9.94E-7]  [ 151 -39  92]
ST    25-2  1.90E2  [  -8 4.64E-1 9.90E-7]  [ 129 -23  91]
ST    25-3  1.93E2  [ -73 2.37E-4 8.83E-7]  [ 160  -2  93]
ST    25-4  1.95E2  [-194 2.2E-10 8.89E-7]  [ 184 -26  93]
ST    26-1  1.97E2  [   0 1.06098 9.48E-7]  [ 164  -5  93]
ST    26-2  1.99E2  [  -8 3.92E-1 9.39E-7]  [ 129 -24  91]
ST    26-3  2.02E2  [ -75 1.74E-4 9.89E-7]  [ 162  -3  93]
ST    26-4  2.04E2  [-195 1.7E-10 9.20E-7]  [ 178 -21  94]
ST    27-1  2.07E2  [   0 9.22E-1 9.73E-7]  [ 168  -8  93]
ST    27-2  2.08E2  [  -9 3.15E-1 9.96E-7]  [ 132 -24  92]
ST    27-3  2.11E2  [ -77 1.16E-4 9.66E-7]  [ 162  -2  93]
ST    27-4  2.13E2  [-198 1.1E-10 8.81E-7]  [ 180 -19  93]
ST    28-1  2.16E2  [   0 7.84E-1 8.78E-7]  [ 172 -12  93]
ST    28-2  2.17E2  [ -10 2.39E-1 9.23E-7]  [ 138 -28  92]
ST    28-3  2.20E2  [ -80 7.10E-5 9.94E-7]  [ 161   0  93]
ST    28-4  2.22E2  [-200 7.1E-11 9.71E-7]  [ 197 -33  94]
ST    29-1  2.25E2  [   0 6.68E-1 9.72E-7]  [ 177 -15  93]
ST    29-2  2.27E2  [ -11 1.70E-1 9.44E-7]  [ 141 -30  92]
ST    29-3  2.28E2  [ -85 3.73E-5 9.52E-7]  [ 153 -36  92]
ST    29-4  2.31E2  [-204 3.8E-11 8.70E-7]  [ 190 -30  94]
ST    30-1  2.33E2  [   0 5.84E-1 9.58E-7]  [ 179 -17  94]
ST    30-2  2.35E2  [ -14 1.10E-1 9.99E-7]  [ 144 -31  92]
ST    30-3  2.37E2  [ -91 1.52E-5 9.96E-7]  [ 146 -37  92]
ST    30-4s 2.40E2  [-209 2.0E-11 9.43E-7]  [ 192 -26  93]
ST    31-1  2.43E2  [   0 5.32E-1 9.96E-7]  [ 179 -16  67]
ST    31-2  2.45E2  [ -18 5.99E-2 9.99E-7]  [ 147 -32  92]
ST    31-3  2.47E2  [-102 3.89E-6 9.51E-7]  [ 152 -42  92]
ST    31-4  2.49E2  [-210 1.5E-11 9.07E-7]  [ 187 -22  94]
ST    32-1  2.52E2  [   0 5.08E-1 9.26E-7]  [ 179 -14  94]
ST    32-2  2.54E2  [ -26 2.43E-2 9.70E-7]  [ 146 -33  92]
ST    32-3  2.56E2  [-117 6.51E-7 8.83E-7]  [ 167  -7  93]
ST    33-1  2.58E2  [   0 5.00E-1 9.59E-7]  [ 171  -9  93]
ST    33-2  2.60E2  [ -35 8.57E-3 9.95E-7]  [ 144 -26  92]
ST    33-3  2.62E2  [-119 5.23E-7 9.08E-7]  [ 153 -34  92]
ST    34-1  2.65E2  [   0 4.95E-1 9.88E-7]  [ 163  -5  94]
ST    34-2  2.67E2  [ -27 1.97E-2 9.93E-7]  [ 142 -26  92]
ST    34-3  2.69E2  [-118 5.87E-7 9.48E-7]  [ 169  -7  93]
ST    35-1  2.71E2  [   0 4.94E-1 9.79E-7]  [ 174  -9  94]
ST    35-2  2.73E2  [ -21 4.26E-2 9.40E-7]  [ 147 -32  92]
ST    35-3  2.76E2  [-107 2.14E-6 9.84E-7]  [ 165  -2  93]
ST    35-4  2.78E2  [-210 1.5E-11 9.75E-7]  [ 172  -9  93]
