3   21   25
0.000000
0.000050
0.000100
0.000150
0.000200
0.000250
0.000300
0.000350
0.000400
0.000450
0.000500
0.000550
0.000600
0.000650
0.000700
0.000750
0.000800
0.000850
0.000900
0.000950
0.001000
1
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
0.000000000 0.000000000 0.000000000 
6
0.000000000 0.000000000 0.000000000 
0.000012657 0.000000000 -0.616216298 
0.000202519 0.000000000 -2.464865237 
0.001025251 0.000000000 -5.545947240 
0.003240299 0.000000000 -9.859463945 
0.007910886 0.000000000 -15.405419609 
0.016404013 0.000000000 -22.183823077 
0.030390459 0.000000000 -30.194690309 
0.051844782 0.000000000 -39.438047464 
0.083045316 0.000000000 -49.913934554 
0.126574175 0.000000000 -61.622409657 
0.185317249 0.000000000 -74.563553686 
0.262464209 0.000000000 -88.737475729 
0.361508501 0.000000000 -104.144318940 
0.486247350 0.000000000 -120.784267003 
0.640781760 0.000000000 -138.657551148 
0.829516512 0.000000000 -157.764457734 
1.057160166 0.000000000 -178.105336390 
1.328725058 0.000000000 -199.680608722 
1.649527304 0.000000000 -222.490777577 
2.025186797 0.000000000 -246.536436870 
11
0.000000000 0.000000000 0.000000000 
0.000050318 0.000000000 -1.228633422 
0.000805088 0.000000000 -4.914534057 
0.004075758 0.000000000 -11.057705245 
0.012881409 0.000000000 -19.658159968 
0.031448751 0.000000000 -30.715931981 
0.065212131 0.000000000 -44.231091391 
0.120813524 0.000000000 -60.203764686 
0.206102537 0.000000000 -78.634159219 
0.330136413 0.000000000 -99.522592138 
0.503180023 0.000000000 -122.869523773 
0.736705872 0.000000000 -148.675595469 
1.043394096 0.000000000 -176.941671873 
1.437132464 0.000000000 -207.668887675 
1.933016377 0.000000000 -240.858698791 
2.547348867 0.000000000 -276.512938007 
3.297640599 0.000000000 -314.633875069 
4.202609871 0.000000000 -355.224281229 
5.282182611 0.000000000 -398.287498233 
6.557492379 0.000000000 -443.827511769 
8.050880370 0.000000000 -491.849029364 
16
0.000000000 0.000000000 0.000000000 
0.000112054 0.000000000 -1.833475621 
0.001792871 0.000000000 -7.333903716 
0.009076408 0.000000000 -16.501295380 
0.028685933 0.000000000 -29.335693756 
0.070034016 0.000000000 -45.837211021 
0.145222536 0.000000000 -66.006080153 
0.269042677 0.000000000 -89.842721500 
0.458974928 0.000000000 -117.347824140 
0.735189088 0.000000000 -148.522442026 
1.120544259 0.000000000 -183.368104932 
1.640588849 0.000000000 -221.886944185 
2.323560575 0.000000000 -264.081833197 
3.200386458 0.000000000 -309.956542779 
4.304682825 0.000000000 -359.515911257 
5.672755311 0.000000000 -412.766029374 
7.343598855 0.000000000 -469.714439985 
9.358897705 0.000000000 -530.370352551 
11.763025412 0.000000000 -594.744872415 
14.603044837 0.000000000 -662.851244877 
17.928708143 0.000000000 -734.705114061 
21
0.000000000 0.000000000 0.000000000 
0.000196347 0.000000000 -2.427013846 
0.003141545 0.000000000 -9.708058243 
0.015904069 0.000000000 -21.843158925 
0.050264712 0.000000000 -38.832415964 
0.122716583 0.000000000 -60.676089547 
0.254465106 0.000000000 -87.374720068 
0.471428025 0.000000000 -118.929282517 
0.804235397 0.000000000 -155.341375197 
1.288229600 0.000000000 -196.613442734 
1.963465326 0.000000000 -242.749033415 
2.874709584 0.000000000 -293.753090821 
4.071441700 0.000000000 -349.632279781 
5.607853317 0.000000000 -410.395346632 
7.542848396 0.000000000 -476.053513792 
9.940043212 0.000000000 -546.620908637 
12.867766360 0.000000000 -622.115026703 
16.399058748 0.000000000 -702.557229179 
20.611673605 0.000000000 -787.973274730 
25.588076473 0.000000000 -878.393885615 
31.415445214 0.000000000 -973.855348123 
26
0.000000000 0.000000000 0.000000000 
0.000012657 -0.616216298 0.000000000 
0.000202519 -2.464865237 0.000000000 
0.001025251 -5.545947240 0.000000000 
0.003240299 -9.859463945 0.000000000 
0.007910886 -15.405419609 0.000000000 
0.016404013 -22.183823077 0.000000000 
0.030390459 -30.194690309 0.000000000 
0.051844782 -39.438047464 0.000000000 
0.083045316 -49.913934554 0.000000000 
0.126574175 -61.622409657 0.000000000 
0.185317249 -74.563553686 0.000000000 
0.262464209 -88.737475729 0.000000000 
0.361508501 -104.144318940 0.000000000 
0.486247350 -120.784267003 0.000000000 
0.640781760 -138.657551148 0.000000000 
0.829516512 -157.764457734 0.000000000 
1.057160166 -178.105336390 0.000000000 
1.328725058 -199.680608722 0.000000000 
1.649527304 -222.490777577 0.000000000 
2.025186797 -246.536436870 0.000000000 
31
0.000000000 0.000000000 0.000000000 
0.000025159 -0.614316709 -0.614316709 
0.000402544 -2.457266930 -2.457266930 
0.002037879 -5.528851496 -5.528851496 
0.006440704 -9.829073653 -9.829073653 
0.015724376 -15.357941841 -15.357941841 
0.032606065 -22.115473586 -22.115473586 
0.060406762 -30.101700510 -30.101700510 
0.103051269 -39.316674450 -39.316674450 
0.165068207 -49.760474695 -49.760474695 
0.251590012 -61.433216327 -61.433216327 
0.368352936 -74.335059681 -74.335059681 
0.521697048 -88.466220921 -88.466220921 
0.718566232 -103.826983717 -103.826983717 
0.966508188 -120.417712050 -120.417712050 
1.273674433 -138.238864115 -138.238864115 
1.648820300 -157.291007350 -157.291007350 
2.101304935 -177.574834566 -177.574834566 
2.641091305 -199.091181201 -199.091181201 
3.278746190 -221.841043677 -221.841043677 
4.025440185 -245.825598876 -245.825598876 
36
0.000000000 0.000000000 0.000000000 
0.000062356 -0.608629655 -1.224845956 
0.000997695 -2.434518850 -4.899384283 
0.005050830 -5.477669632 -11.023619105 
0.015963116 -9.738089972 -19.597566461 
0.038972451 -15.215800592 -30.621268052 
0.080813275 -21.910844528 -44.094810490 
0.149716568 -29.823299431 -60.018350040 
0.255409855 -38.953292589 -78.392142869 
0.409117202 -49.301018695 -99.216580789 
0.623559217 -60.866760336 -122.492232496 
0.912953049 -73.650911224 -148.219890321 
1.293012392 -87.654002150 -176.400622463 
1.780947479 -102.876729680 -207.035830736 
2.395465088 -119.319987574 -240.127313802 
3.156768535 -136.984900948 -275.677335918 
4.086557684 -155.872863159 -313.688701165 
5.208028935 -175.985575429 -354.164833192 
6.545875235 -197.325089196 -397.109860450 
8.126286070 -219.893851205 -442.528706925 
9.976947470 -243.694751322 -490.427188373 
41
0.000000000 0.000000000 0.000000000 
0.000123332 -0.599190199 -1.827823629 
0.001973316 -2.396761239 -7.311295870 
0.009989914 -5.392717111 -16.450428896 
0.031573060 -9.587073334 -29.245270046 
0.077082667 -14.979870256 -45.695942406 
0.159838619 -21.571191681 -65.802701612 
0.296120774 -29.361188805 -89.566008894 
0.505168967 -38.350109489 -116.986620343 
0.809183007 -48.538332836 -148.065692412 
1.233322674 -59.926409102 -182.804903651 
1.805707728 -72.515104920 -221.206592666 
2.557417898 -86.305453848 -263.273912317 
3.522492891 -101.298812238 -309.011000139 
4.737932386 -117.496920423 -358.423164999 
6.243696040 -134.901969226 -411.517089985 
8.082703480 -153.516671794 -468.301051520 
10.300834310 -173.344340744 -528.785154712 
12.946928108 -194.388970639 -592.981584935 
16.072784426 -216.655325780 -660.904875637 
19.733162792 -240.149033316 -732.572192382 
46
0.000000000 0.000000000 0.000000000 
0.000206587 -0.586056537 -2.419532175 
0.003305386 -2.344226873 -9.678131698 
0.016733514 -5.274517547 -21.775825562 
0.052886169 -9.376953984 -38.712718733 
0.129116624 -14.651602289 -60.489084126 
0.267736232 -21.098599756 -87.105488561 
0.496014423 -28.718194098 -118.562954719 
0.846178707 -37.510791388 -154.863159072 
1.355414672 -47.477012723 -196.008665814 
2.065865984 -58.617759600 -242.003196775 
3.024634388 -70.934288016 -292.851937327 
4.283779705 -84.428291273 -348.561878271 
5.900319838 -99.101991518 -409.142193725 
7.936230766 -114.958239982 -474.604654989 
10.458446546 -132.000625949 -544.964080406 
13.538859315 -150.233594436 -620.238821209 
17.254319288 -169.662572589 -700.451283356 
21.686634758 -190.294104803 -785.628485356 
26.922572095 -212.135996554 -875.802652081 
33.053855750 -235.197466945 -971.011844570 
51
0.000000000 0.000000000 0.000000000 
0.000050318 -1.228633422 0.000000000 
0.000805088 -4.914534057 0.000000000 
0.004075758 -11.057705245 0.000000000 
0.012881409 -19.658159968 0.000000000 
0.031448751 -30.715931981 0.000000000 
0.065212131 -44.231091391 0.000000000 
0.120813524 -60.203764686 0.000000000 
0.206102537 -78.634159219 0.000000000 
0.330136413 -99.522592138 0.000000000 
0.503180023 -122.869523773 0.000000000 
0.736705872 -148.675595469 0.000000000 
1.043394096 -176.941671873 0.000000000 
1.437132464 -207.668887675 0.000000000 
1.933016377 -240.858698791 0.000000000 
2.547348867 -276.512938007 0.000000000 
3.297640599 -314.633875069 0.000000000 
4.202609871 -355.224281229 0.000000000 
5.282182611 -398.287498233 0.000000000 
6.557492379 -443.827511769 0.000000000 
8.050880370 -491.849029364 0.000000000 
56
0.000000000 0.000000000 0.000000000 
0.000062356 -1.224845956 -0.608629655 
0.000997695 -4.899384283 -2.434518850 
0.005050830 -11.023619105 -5.477669632 
0.015963116 -19.597566461 -9.738089972 
0.038972451 -30.621268052 -15.215800592 
0.080813275 -44.094810490 -21.910844528 
0.149716568 -60.018350040 -29.823299431 
0.255409855 -78.392142869 -38.953292589 
0.409117202 -99.216580789 -49.301018695 
0.623559217 -122.492232496 -60.866760336 
0.912953049 -148.219890321 -73.650911224 
1.293012392 -176.400622463 -87.654002150 
1.780947479 -207.035830736 -102.876729680 
2.395465088 -240.127313802 -119.319987574 
3.156768535 -275.677335918 -136.984900948 
4.086557684 -313.688701165 -155.872863159 
5.208028935 -354.164833192 -175.985575429 
6.545875235 -397.109860450 -197.325089196 
8.126286070 -442.528706925 -219.893851205 
9.976947470 -490.427188373 -243.694751322 
61
0.000000000 0.000000000 0.000000000 
0.000098173 -1.213506911 -1.213506911 
0.001570772 -4.854028359 -4.854028359 
0.007952035 -10.921570778 -10.921570778 
0.025132356 -19.416159185 -19.416159185 
0.061358291 -30.337858627 -30.337858627 
0.127232553 -43.686804203 -43.686804203 
0.235714012 -59.463239660 -59.463239660 
0.402117699 -77.667564574 -77.667564574 
0.644114800 -98.300390101 -98.300390101 
0.981732663 -121.362603314 -121.362603314 
1.437354792 -146.855440107 -146.855440107 
2.035720850 -174.780566688 -174.780566688 
2.803926659 -205.140169641 -205.140169641 
3.771424198 -237.937054570 -237.937054570 
4.970021606 -273.174753320 -273.174753320 
6.433883180 -310.857639774 -310.857639774 
8.199529374 -350.991054230 -350.991054230 
10.305836803 -393.581436354 -393.581436354 
12.794038237 -438.636466710 -438.636466710 
15.707722607 -486.165216872 -486.165216872 
66
0.000000000 0.000000000 0.000000000 
0.000156888 -1.194686195 -1.810902502 
0.002510210 -4.778745905 -7.243611711 
0.012707936 -10.752189250 -16.298142970 
0.040163352 -19.115055593 -28.974555941 
0.098055059 -29.867447270 -45.273005749 
0.203326970 -43.009576829 -65.193814572 
0.376688314 -58.541827757 -88.737563698 
0.642613634 -76.464828700 -115.905206029 
1.029342786 -96.779541185 -146.698199044 
1.568880942 -119.487360832 -181.118658218 
2.296998588 -144.590232058 -219.169530899 
3.253231522 -172.090776291 -260.854790637 
4.480880859 -201.992433656 -306.179651967 
6.027013028 -234.299618178 -355.150805659 
7.942459771 -269.017886468 -407.776674408 
10.281818144 -306.154119905 -464.067688994 
13.103450519 -345.716720318 -524.036584889 
16.469484580 -387.715819158 -587.698719322 
20.445813329 -432.163500169 -655.072408803 
25.102095077 -479.074035551 -726.179287100 
71
0.000000000 0.000000000 0.000000000 
0.000237055 -1.168499844 -2.397133288 
0.003792874 -4.674001036 -9.588536561 
0.019201427 -10.516518535 -21.574240506 
0.060685991 -18.696110511 -38.354364454 
0.148159157 -29.212928205 -59.929218672 
0.307222828 -42.067285732 -86.299447556 
0.569168218 -57.259749832 -117.466213749 
0.970975853 -74.791249556 -153.431423168 
1.555315569 -94.663205906 -194.197990942 
2.370546516 -116.877681412 -239.770148273 
3.470717154 -141.437549654 -290.153790203 
4.915565255 -168.346684730 -345.356864299 
6.770517904 -197.610170668 -405.389800250 
9.106691495 -229.234530777 -470.265980380 
12.000891736 -263.227976951 -540.002251077 
15.535613646 -299.600678905 -614.619475129 
19.799041555 -338.365053365 -694.143124982 
24.885049104 -379.536073200 -778.603916905 
30.893199249 -423.131596490 -868.038486080 
37.928744253 -469.172715548 -962.490102591 
76
0.000000000 0.000000000 0.000000000 
0.000112054 -1.833475621 0.000000000 
0.001792871 -7.333903716 0.000000000 
0.009076408 -16.501295380 0.000000000 
0.028685933 -29.335693756 0.000000000 
0.070034016 -45.837211021 0.000000000 
0.145222536 -66.006080153 0.000000000 
0.269042677 -89.842721500 0.000000000 
0.458974928 -117.347824140 0.000000000 
0.735189088 -148.522442026 0.000000000 
1.120544259 -183.368104932 0.000000000 
1.640588849 -221.886944185 0.000000000 
2.323560575 -264.081833197 0.000000000 
3.200386458 -309.956542779 0.000000000 
4.304682825 -359.515911257 0.000000000 
5.672755311 -412.766029374 0.000000000 
7.343598855 -469.714439985 0.000000000 
9.358897705 -530.370352551 0.000000000 
11.763025412 -594.744872415 0.000000000 
14.603044837 -662.851244877 0.000000000 
17.928708143 -734.705114061 0.000000000 
81
0.000000000 0.000000000 0.000000000 
0.000123332 -1.827823629 -0.599190199 
0.001973316 -7.311295870 -2.396761239 
0.009989914 -16.450428896 -5.392717111 
0.031573060 -29.245270046 -9.587073334 
0.077082667 -45.695942406 -14.979870256 
