
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                   (svFSI)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 06-24-2020

 Running in parallel with 4 tasks
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <../mesh/N032/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Number of available faces: 4
 <VTK XML Parser> Loading file <../mesh/N032/mesh-surfaces/bottom.vtp>
 <VTK XML Parser> Loading file <../mesh/N032/mesh-surfaces/top.vtp>
 <VTK XML Parser> Loading file <../mesh/N032/mesh-surfaces/left.vtp>
 <VTK XML Parser> Loading file <../mesh/N032/mesh-surfaces/right.vtp>
 Number of nodes: 4225
 Number of elements: 2048
 Mesh data imported successfully
 Domain size X: 0.000000 1.000000
 Domain size Y: 0.000000 1.000000
 Number of equations: 1
 Using preconditioner: trilinos-diagonal
 Number of imposed BC for equation <stokes>: 3
 Configuration is completed successfully
 ParMETIS partitioned the mesh by cutting 83 elements
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 48284
 Initializing state variables to zero
 Eq. <SS>
    Volume of domain <-1> is 9.999E-1
 Area of face <bottom> is 1.000000
 Area of face <top> is 1.000000
 Area of face <left> is 1.000000
 Area of face <right> is 1.000000

---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 New time step size: 1.000E-2
 SS     1-1  1.1E-1  [   0 1.00000 1.00000 2.31E-5]  [1000 -107  92]
 SS     1-2  2.2E-1  [ -92 2.31E-5 2.31E-5 5.74E-1]  [1000   -6  93]
 SS     1-3  3.4E-1  [ -97 1.32E-5 1.32E-5 1.03E-1]  [1000  -23  91]
 SS     1-4  4.5E-1  [-117 1.37E-6 1.37E-6 8.72E-1]  [1000   -1  92]
 SS     2-1  5.7E-1  [   0 1.00000 4.54E-1 5.50E-3]  [1000  -52  92]
 SS     2-2  6.2E-1  [ -45 5.50E-3 2.50E-3 3.37E-2]  [ 427  -34  84]
 SS     2-3  6.7E-1  [ -74 1.85E-4 8.44E-5 1.08927]  [ 408    1  81]
 SS     2-4  7.9E-1  [ -73 2.02E-4 9.19E-5 2.10E-1]  [1000  -16  92]
 SS     3-1  9.0E-1  [   0 1.00000 2.02E-1 3.82E-4]  [1000  -79  92]
 SS     3-2  1.0210  [ -68 3.82E-4 7.76E-5 3.90E-1]  [1000   -9  92]
 SS     3-3  1.0620  [ -76 1.49E-4 3.03E-5 2.64E-1]  [ 306  -13  79]
 SS     3-4  1.1430  [ -88 3.96E-5 8.04E-6 7.64E-1]  [ 674   -3  88]
 SS     4-1  1.2570  [   0 1.00000 9.12E-2 5.23E-4]  [1000  -76  92]
 SS     4-2  1.3709  [ -65 5.23E-4 4.77E-5 5.54E-1]  [1000   -6  92]
 SS     4-3  1.4850  [ -70 2.90E-4 2.64E-5 3.19E-1]  [1000  -11  93]
 SS     4-4  1.5390  [ -80 9.26E-5 8.45E-6 3.66E-1]  [ 412  -10  82]
 SS     5-1  1.6530  [   0 1.00000 4.17E-2 7.50E-4]  [1000  -72  92]
 SS     5-2  1.7669  [ -62 7.50E-4 3.13E-5 2.47E-1]  [1000  -14  92]
 SS     5-3  1.7999  [ -74 1.85E-4 7.76E-6 3.20E-1]  [ 228  -11  73]
 SS     5-4  1.8400  [ -84 5.95E-5 2.48E-6 4.31E-1]  [ 291   -8  77]
 SS     6-1  1.9000  [   0 1.00000 1.95E-2 8.52E-4]  [ 485  -71  85]
 SS     6-2  2.0080  [ -61 8.52E-4 1.66E-5 4.69E-1]  [ 944   -8  92]
 SS     6-3  2.1219  [ -67 4.00E-4 7.83E-6 1.71E-1]  [1000  -18  92]
 SS     6-4  2.2190  [ -83 6.87E-5 1.34E-6 2.10E-1]  [ 833  -16  90]
 SS     7-1  2.3329  [   0 1.00000 9.44E-3 1.20E-3]  [1000  -67  92]
 SS     7-2  2.4480  [ -58 1.20E-3 1.14E-5 3.44E-1]  [1000  -11  92]
 SS     7-3  2.5630  [ -67 4.15E-4 3.92E-6 4.83E-1]  [1000   -7  91]
 SS     7-4  2.6769  [ -73 2.01E-4 1.90E-6 1.55E-1]  [1000  -19  92]
 SS     8-1  2.7910  [   0 1.00000 4.68E-3 7.61E-4]  [1000  -72  92]
 SS     8-2  2.9049  [ -62 7.61E-4 3.56E-6 2.53E-1]  [1000  -14  92]
 SS     8-3  2.9520  [ -74 1.93E-4 9.05E-7 1.08E-1]  [ 359  -22  81]
 SS     8-4  3.0669  [ -93 2.09E-5 9.79E-8 4.21E-1]  [1000   -9  91]
 SS     9-1  3.1810  [   0 1.00000 2.40E-3 2.63E-4]  [1000  -82  92]
 SS     9-2  3.2950  [ -71 2.63E-4 6.34E-7 2.21E-1]  [1000  -15  92]
 SS     9-3  3.4099  [ -84 5.85E-5 1.40E-7 2.16E-1]  [1000  -15  92]
 SS     9-4  3.4710  [ -97 1.26E-5 3.04E-8 8.28E-1]  [ 487   -2  84]
 SS    10-1  3.5869  [   0 1.00000 1.29E-3 3.52E-4]  [1000  -80  92]
 SS    10-2  3.7010  [ -69 3.52E-4 4.57E-7 2.30E-1]  [1000  -15  92]
 SS    10-3  3.8149  [ -81 8.13E-5 1.05E-7 4.05E-1]  [1000   -9  92]
 SS    10-4  3.9290  [ -89 3.30E-5 4.28E-8 2.91E-1]  [1000  -12  91]
 SS    11-1  4.0420  [   0 1.00000 7.45E-4 1.07E-3]  [1000  -68  92]
 SS    11-2  4.1559  [ -59 1.07E-3 8.02E-7 6.04E-1]  [1000   -5  92]
 SS    11-3  4.2700  [ -63 6.51E-4 4.85E-7 3.01E-1]  [1000  -12  92]
 SS    11-4  4.3840  [ -74 1.96E-4 1.46E-7 2.52E-1]  [1000  -14  92]
 SS    12-1  4.4979  [   0 1.00000 4.40E-4 1.81E-3]  [1000  -63  93]
 SS    12-2  4.6130  [ -54 1.81E-3 8.01E-7 2.99E-1]  [1000  -12  91]
 SS    12-3  4.7269  [ -65 5.44E-4 2.39E-7 2.82E-1]  [1000  -13  92]
