
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                   (svFSI)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 01-05-2021

 Running in parallel with 12 tasks
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <mesh/P2/coarse/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Number of available faces: 3
 <VTK XML Parser> Loading file <mesh/P2/coarse/mesh-surfaces/endo.vtp>
 <VTK XML Parser> Loading file <mesh/P2/coarse/mesh-surfaces/epi.vtp>
 <VTK XML Parser> Loading file <mesh/P2/coarse/mesh-surfaces/base.vtp>
 Number of nodes: 60336
 Number of elements: 41399
 Mesh data imported successfully
 Domain size X: -1.000E1 1.0000E1
 Domain size Y: -1.000E1 1.0000E1
 Domain size Z: -1.991E1 5.000000
 Number of equations: 1
 Using linear solver: BiCGStab
 Using preconditioner: FSILS
 Number of imposed BC for equation <struct>: 2
 Configuration is completed successfully
 ParMETIS partitioned the mesh by cutting 2264 elements
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 1705633
 Initializing state variables to zero
 Eq. <ST>
    Volume of domain <-1> is 2.9633E3
    Area of face <endo> is 7.8654E2
    Area of face <epi> is 1.3024E3
    Area of face <base> is 1.5956E2

---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 New time step size: 1.000E-2
 ST    37-3  2.21E3  [ -91 2.54E-5 2.32E-5 4.81E-2]  !1000    0  88!
 ST    37-4  2.22E3  [-118 1.22E-6 1.12E-6 5.23E-1]  !1000   -1  88!
 ST    37-5s 2.23E3  [-123 6.40E-7 5.87E-7 1.93590]  !1000    5  88!
 ST    38-1  2.25E3  [   0 1.00000 8.61E-1 2.59E-4]  !1000    0  72!
 ST    38-2  2.26E3  [ -65 5.17E-4 4.45E-4 1.93E-2]  !1000    0  88!
 ST    38-3  2.27E3  [ -99 1.01E-5 8.72E-6 2.05E-1]  !1000    0  88!
 ST    38-4  2.29E3  [-113 2.07E-6 1.79E-6 1.54E-1]  !1000    0  88!
 ST    38-5s 2.30E3  [-129 3.21E-7 2.76E-7 8.05E-1]  !1000    1  88!
 ST    39-1  2.32E3  [   0 1.00000 8.11E-1 1.41E-4]  !1000    0  72!
 ST    39-2  2.33E3  [ -66 4.57E-4 3.71E-4 9.30E-3]  !1000    0  88!
 ST    39-3  2.34E3  [-107 4.28E-6 3.47E-6 1.01E-1]  !1000    0  88!
 ST    39-4s 2.35E3  [-127 4.33E-7 3.52E-7 7.31E-2]  !1000    0  88!
 ST    40-1  2.37E3  [   0 1.00000 7.65E-1 2.57E-4]  !1000    0  72!
 ST    40-2  2.38E3  [ -66 4.81E-4 3.68E-4 6.24E-3]  !1000    0  88!
 ST    40-3  2.39E3  [-109 3.21E-6 2.46E-6 3.38E-1]  !1000    0  88!
 ST    40-4s 2.41E3  [-119 1.08E-6 8.32E-7 7.18E-1]  !1000   11  88!
 ST    41-1  2.42E3  [   0 1.00000 7.23E-1 2.80E-4]  !1000    0  73!
 ST    41-2  2.43E3  [ -66 4.75E-4 3.44E-4 1.07E-2]  !1000    0  88!
 ST    41-3  2.45E3  [-105 5.26E-6 3.80E-6 3.31E-1]  !1000    0  88!
 ST    41-4  2.46E3  [-115 1.74E-6 1.26E-6 1.24E-1]  !1000    0  88!
 ST    41-5s 2.47E3  [-133 2.17E-7 1.57E-7 5.49E-1]  !1000    4  88!
 ST    42-1  2.49E3  [   0 1.00000 6.84E-1 2.05E-4]  !1000    0  72!
