
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                   (svFSI)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 05-25-2021

 Running in parallel with 8 tasks
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <mesh/P1/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Number of available faces: 3
 <VTK XML Parser> Loading file <mesh/P1/mesh-surfaces/endo.vtp>
 <VTK XML Parser> Loading file <mesh/P1/mesh-surfaces/epi.vtp>
 <VTK XML Parser> Loading file <mesh/P1/mesh-surfaces/base.vtp>
 Number of nodes: 9385
 Number of elements: 43072
 <VTK XML Parser> Loading file <mesh/P1/fibersLong.vtu>
 <VTK XML Parser> Loading file <mesh/P1/fibersSheet.vtu>
 Mesh data imported successfully
 Domain size X: -9.99911 9.999113
 Domain size Y: -9.99911 9.999113
 Domain size Z: -2.000E1 5.000000
 Number of equations: 1
 WARNING: Couldn't find any penalty model
 Using linear solver: GMRES
 Using preconditioner: Trilinos-ILUT
 Number of imposed BC for equation <ustruct>: 2
 Configuration is completed successfully
 ParMETIS partitioned the mesh by cutting 1833 elements
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 130209
 Initializing state variables to zero
 Eq. <ST>
    Volume of domain <-1> is 3.2333E3
    Area of face <endo> is 8.4033E2
    Area of face <epi> is 1.3845E3
    Area of face <base> is 1.5391E2

---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 New time step size: 5.000E-3
 ST    20-2  3.36E1  [ -34 1.78E-2 6.16E-3 9.70E-5]  [  27  -92  59]
 ST    20-3s 3.42E1  [ -99 1.04E-5 3.59E-6 7.47E-5]  [  31  -95  59]
 ST    21-1  3.58E1  [   0 1.00000 3.94E-1 7.28E-5]  [  34  -95  21]
 ST    21-2  3.64E1  [ -25 5.17E-2 2.04E-2 9.43E-5]  [  27  -93  58]
 ST    21-3  3.69E1  [ -93 2.05E-5 8.12E-6 9.47E-5]  [  33  -93  61]
 ST    22-1  3.75E1  [   0 1.00000 4.75E-1 9.19E-5]  [  33  -93  61]
 ST    22-2  3.80E1  [ -38 1.22E-2 5.84E-3 7.32E-5]  [  33  -95  61]
 ST    22-3  3.85E1  [ -92 2.26E-5 1.07E-5 7.11E-5]  [  26  -96  59]
 ST    23-1  3.91E1  [   0 1.00000 3.39E-1 8.28E-5]  [  35  -94  62]
 ST    23-2  3.96E1  [ -22 7.16E-2 2.43E-2 7.72E-5]  [  28  -95  59]
 ST    23-3  4.01E1  [ -91 2.64E-5 8.97E-6 9.58E-5]  [  33  -93  61]
 ST    24-1  4.07E1  [   0 1.00000 2.88E-1 8.97E-5]  [  33  -93  61]
 ST    24-2  4.12E1  [ -34 1.94E-2 5.60E-3 9.55E-5]  [  28  -93  58]
 ST    24-3  4.18E1  [ -97 1.28E-5 3.70E-6 8.48E-5]  [  31  -94  60]
 ST    25-1  4.23E1  [   0 1.00000 3.13E-1 7.63E-5]  [  36  -95  61]
 ST    25-2  4.29E1  [ -36 1.46E-2 4.59E-3 8.64E-5]  [  30  -94  60]
 ST    25-3s 4.34E1  [-101 8.26E-6 2.59E-6 9.03E-5]  [  32  -93  61]
 ST    26-1  4.50E1  [   0 1.00000 4.02E-1 9.08E-5]  [  32  -93  20]
 ST    26-2  4.56E1  [ -34 1.99E-2 8.02E-3 9.56E-5]  [  29  -93  59]
 ST    26-3  4.61E1  [ -98 1.18E-5 4.76E-6 9.78E-5]  [  31  -92  60]
 ST    27-1  4.67E1  [   0 1.00000 4.61E-1 9.47E-5]  [  34  -93  61]
 ST    27-2  4.72E1  [ -30 3.06E-2 1.41E-2 8.46E-5]  [  30  -94  59]
 ST    27-3  4.77E1  [ -95 1.63E-5 7.55E-6 9.47E-5]  [  32  -93  61]
 ST    28-1  4.83E1  [   0 1.00000 2.89E-1 8.40E-5]  [  35  -94  61]
 ST    28-2  4.88E1  [ -26 4.94E-2 1.43E-2 8.04E-5]  [  31  -94  61]
 ST    28-3  4.94E1  [ -92 2.41E-5 7.01E-6 7.63E-5]  [  33  -95  61]
 ST    29-1  4.99E1  [   0 1.00000 2.55E-1 9.75E-5]  [  36  -92  62]
 ST    29-2  5.05E1  [ -27 4.09E-2 1.04E-2 8.83E-5]  [  30  -93  60]
 ST    29-3  5.10E1  [ -95 1.66E-5 4.26E-6 8.07E-5]  [  33  -94  61]
 ST    30-1  5.16E1  [   0 1.00000 2.69E-1 9.90E-5]  [  37  -92  62]
 ST    30-2  5.21E1  [ -38 1.21E-2 3.25E-3 9.08E-5]  [  31  -93  60]
 ST    30-3s 5.27E1  [-100 9.07E-6 2.44E-6 9.11E-5]  [  31  -93  59]
 ST    31-1  5.43E1  [   0 1.00000 4.31E-1 8.03E-5]  [  31  -94  20]
 ST    31-2  5.49E1  [ -47 4.21E-3 1.81E-3 9.67E-5]  [  31  -92  60]
 ST    31-3  5.54E1  [-104 6.03E-6 2.60E-6 7.76E-5]  [  31  -95  60]
 ST    32-1  5.60E1  [   0 1.00000 4.18E-1 9.61E-5]  [  36  -92  62]
 ST    32-2  5.65E1  [ -32 2.34E-2 9.82E-3 8.89E-5]  [  30  -93  60]
 ST    32-3  5.71E1  [ -97 1.28E-5 5.38E-6 8.06E-5]  [  33  -94  61]
 ST    33-1  5.76E1  [   0 1.00000 2.34E-1 8.36E-5]  [  35  -94  61]
 ST    33-2  5.82E1  [ -32 2.35E-2 5.53E-3 7.87E-5]  [  34  -94  60]
 ST    33-3  5.87E1  [ -92 2.28E-5 5.36E-6 8.84E-5]  [  32  -93  60]
 ST    34-1  5.93E1  [   0 1.00000 2.28E-1 7.96E-5]  [  39  -94  62]
 ST    34-2  5.98E1  [ -26 4.99E-2 1.13E-2 9.11E-5]  [  31  -93  60]
 ST    34-3  6.04E1  [ -93 2.10E-5 4.79E-6 7.29E-5]  [  34  -95  61]
 ST    35-1  6.10E1  [   0 1.00000 2.64E-1 8.26E-5]  [  39  -94  63]
 ST    35-2  6.15E1  [ -40 9.30E-3 2.45E-3 9.97E-5]  [  31  -92  60]
 ST    35-3s 6.21E1  [-100 8.93E-6 2.36E-6 7.83E-5]  [  32  -95  60]
 ST    36-1  6.37E1  [   0 1.00000 4.29E-1 8.91E-5]  [  33  -93  20]
 ST    36-2  6.43E1  [ -48 3.89E-3 1.67E-3 9.07E-5]  [  35  -93  61]
 ST    36-3  6.48E1  [-105 5.23E-6 2.24E-6 9.53E-5]  [  30  -93  59]
 ST    37-1  6.54E1  [   0 1.00000 3.48E-1 9.24E-5]  [  38  -93  62]
 ST    37-2  6.59E1  [ -35 1.58E-2 5.53E-3 9.91E-5]  [  30  -92  60]
 ST    37-3  6.65E1  [ -99 1.06E-5 3.70E-6 8.73E-5]  [  33  -93  61]
 ST    38-1  6.70E1  [   0 1.00000 2.20E-1 9.06E-5]  [  33  -93  61]
 ST    38-2  6.76E1  [ -26 4.64E-2 1.02E-2 7.89E-5]  [  32  -94  61]
 ST    38-3  6.81E1  [ -91 2.55E-5 5.63E-6 7.86E-5]  [  34  -95  61]
 ST    39-1  6.87E1  [   0 1.00000 1.97E-1 8.14E-5]  [  40  -94  63]
 ST    39-2  6.93E1  [ -29 3.24E-2 6.40E-3 7.89E-5]  [  34  -94  61]
 ST    39-3  6.98E1  [ -94 1.89E-5 3.74E-6 7.78E-5]  [  33  -95  60]
 ST    40-1  7.04E1  [   0 1.00000 3.07E-1 9.59E-5]  [  35  -93  61]
 ST    40-2  7.09E1  [ -34 1.88E-2 5.78E-3 8.21E-5]  [  33  -94  61]
 ST    40-3s 7.15E1  [-100 9.05E-6 2.78E-6 7.61E-5]  [  34  -95  60]
 ST    41-1  7.31E1  [   0 1.00000 3.87E-1 7.90E-5]  [  35  -94  21]
 ST    41-2  7.37E1  [ -49 3.25E-3 1.25E-3 9.10E-5]  [  36  -93  61]
 ST    41-3  7.43E1  [-105 5.40E-6 2.09E-6 7.75E-5]  [  33  -95  60]
 ST    42-1  7.48E1  [   0 1.00000 2.71E-1 9.70E-5]  [  38  -92  62]
 ST    42-2  7.54E1  [ -35 1.64E-2 4.47E-3 9.62E-5]  [  29  -92  58]
 ST    42-3  7.59E1  [ -98 1.23E-5 3.36E-6 9.56E-5]  [  35  -93  62]
 ST    43-1  7.65E1  [   0 1.00000 2.09E-1 9.37E-5]  [  38  -93  62]
 ST    43-2  7.70E1  [ -24 6.22E-2 1.30E-2 9.96E-5]  [  30  -92  60]
 ST    43-3  7.76E1  [ -90 2.91E-5 6.11E-6 8.67E-5]  [  37  -94  62]
 ST    44-1  7.82E1  [   0 1.00000 2.16E-1 9.03E-5]  [  39  -93  63]
 ST    44-2  7.87E1  [ -32 2.43E-2 5.27E-3 9.14E-5]  [  35  -93  61]
 ST    44-3  7.93E1  [ -96 1.55E-5 3.37E-6 9.70E-5]  [  35  -92  61]
 ST    45-1  7.98E1  [   0 1.00000 3.32E-1 8.63E-5]  [  35  -94  61]
 ST    45-2  8.04E1  [ -34 1.87E-2 6.23E-3 8.65E-5]  [  31  -94  60]
 ST    45-3s 8.09E1  [-101 8.05E-6 2.68E-6 8.25E-5]  [  37  -94  62]
 ST    46-1  8.26E1  [   0 1.00000 2.91E-1 7.89E-5]  [  35  -94  20]
 ST    46-2  8.32E1  [ -42 7.85E-3 2.29E-3 7.86E-5]  [  35  -95  61]
 ST    46-3  8.38E1  [-102 7.36E-6 2.14E-6 7.71E-5]  [  33  -95  61]
 ST    47-1  8.43E1  [   0 1.00000 2.38E-1 8.16E-5]  [  35  -94  61]
 ST    47-2  8.49E1  [ -43 6.55E-3 1.56E-3 9.37E-5]  [  33  -93  61]
 ST    47-3  8.54E1  [ -98 1.23E-5 2.95E-6 8.72E-5]  [  33  -93  61]
 ST    48-1  8.60E1  [   0 1.00000 2.02E-1 7.98E-5]  [  40  -94  63]
 ST    48-2  8.65E1  [ -24 5.73E-2 1.16E-2 9.16E-5]  [  31  -93  60]
 ST    48-3  8.71E1  [ -91 2.80E-5 5.69E-6 9.88E-5]  [  37  -92  62]
 ST    49-1  8.76E1  [   0 1.00000 2.79E-1 7.59E-5]  [  33  -95  60]
 ST    49-2  8.82E1  [ -31 2.51E-2 7.03E-3 9.54E-5]  [  34  -93  61]
 ST    49-3  8.88E1  [ -98 1.14E-5 3.20E-6 8.18E-5]  [  36  -94  62]
 ST    50-1  8.93E1  [   0 1.00000 2.76E-1 9.72E-5]  [  39  -92  61]
 ST    50-2  8.99E1  [ -35 1.67E-2 4.63E-3 7.90E-5]  [  32  -94  61]
 ST    50-3s 9.04E1  [-101 8.27E-6 2.28E-6 9.73E-5]  [  33  -92  60]
 ST    51-1  9.21E1  [   0 1.00000 2.23E-1 9.86E-5]  [  28  -92  19]
 ST    51-2  9.27E1  [ -46 4.47E-3 1.00E-3 9.14E-5]  [  38  -93  62]
 ST    51-3  9.32E1  [-100 9.41E-6 2.10E-6 7.70E-5]  [  33  -95  61]
 ST    52-1  9.38E1  [   0 1.00000 2.25E-1 8.79E-5]  [  40  -93  63]
 ST    52-2  9.43E1  [ -37 1.30E-2 2.93E-3 9.35E-5]  [  33  -93  60]
 ST    52-3  9.49E1  [ -96 1.41E-5 3.19E-6 7.69E-5]  [  32  -95  60]
 ST    53-1  9.54E1  [   0 1.00000 2.53E-1 7.82E-5]  [  34  -95  61]
 ST    53-2  9.60E1  [ -30 2.89E-2 7.35E-3 9.39E-5]  [  33  -93  60]
 ST    53-3  9.65E1  [ -95 1.69E-5 4.31E-6 8.26E-5]  [  36  -94  62]
 ST    54-1  9.71E1  [   0 1.00000 2.69E-1 9.10E-5]  [  39  -93  63]
 ST    54-2  9.77E1  [ -30 3.05E-2 8.24E-3 9.12E-5]  [  32  -93  60]
 ST    54-3  9.82E1  [ -98 1.15E-5 3.12E-6 9.97E-5]  [  38  -92  62]
 ST    55-1  9.88E1  [   0 1.00000 1.90E-1 8.07E-5]  [  36  -94  61]
 ST    55-2  9.93E1  [ -42 7.62E-3 1.45E-3 9.48E-5]  [  33  -93  60]
 ST    55-3s 9.99E1  [-100 9.68E-6 1.84E-6 7.71E-5]  [  33  -95  61]
 ST    56-1  1.01E2  [   0 1.00000 2.10E-1 8.86E-5]  [  37  -93  23]
 ST    56-2  1.02E2  [ -42 7.32E-3 1.53E-3 9.62E-5]  [  35  -92  62]
 ST    56-3  1.02E2  [ -99 1.04E-5 2.18E-6 7.02E-5]  [  34  -96  59]
 ST    57-1  1.03E2  [   0 1.00000 2.53E-1 9.81E-5]  [  35  -92  60]
 ST    57-2  1.04E2  [ -36 1.56E-2 3.98E-3 8.40E-5]  [  33  -94  61]
 ST    57-3  1.04E2  [ -97 1.29E-5 3.27E-6 9.93E-5]  [  33  -92  60]
 ST    58-1  1.05E2  [   0 1.00000 2.72E-1 9.19E-5]  [  37  -93  62]
 ST    58-2  1.05E2  [ -41 8.22E-3 2.23E-3 8.36E-5]  [  35  -94  61]
 ST    58-3  1.06E2  [ -99 1.02E-5 2.78E-6 7.66E-5]  [  34  -95  61]
 ST    59-1  1.06E2  [   0 1.00000 1.83E-1 9.11E-5]  [  39  -93  63]
 ST    59-2  1.07E2  [ -29 3.31E-2 6.07E-3 9.59E-5]  [  32  -93  60]
 ST    59-3  1.07E2  [ -97 1.37E-5 2.52E-6 9.12E-5]  [  40  -93  63]
 ST    60-1  1.08E2  [   0 1.00000 1.71E-1 9.91E-5]  [  41  -92  63]
 ST    60-2  1.09E2  [ -37 1.37E-2 2.35E-3 9.33E-5]  [  33  -93  61]
 ST    60-3s 1.09E2  [ -98 1.19E-5 2.04E-6 9.25E-5]  [  37  -93  65]
 ST    61-1  1.11E2  [   0 1.00000 2.35E-1 8.68E-5]  [  39  -94  23]
 ST    61-2  1.12E2  [ -48 3.85E-3 9.09E-4 8.96E-5]  [  36  -93  64]
 ST    61-3  1.12E2  [-100 9.10E-6 2.14E-6 7.97E-5]  [  34  -94  61]
 ST    62-1  1.13E2  [   0 1.00000 2.81E-1 8.62E-5]  [  40  -94  62]
 ST    62-2  1.13E2  [ -37 1.27E-2 3.57E-3 9.18E-5]  [  34  -93  61]
 ST    62-3  1.14E2  [ -99 1.04E-5 2.92E-6 9.70E-5]  [  35  -92  61]
 ST    63-1  1.15E2  [   0 1.00000 1.95E-1 8.43E-5]  [  37  -94  62]
 ST    63-2  1.15E2  [ -39 1.11E-2 2.19E-3 8.62E-5]  [  36  -94  63]
 ST    63-3  1.16E2  [ -99 1.07E-5 2.10E-6 8.90E-5]  [  34  -93  51]
 ST    64-1  1.16E2  [   0 1.00000 1.45E-1 8.62E-5]  [  42  -94  62]
 ST    64-2  1.17E2  [ -34 1.90E-2 2.77E-3 8.60E-5]  [  35  -94  62]
 ST    64-3  1.18E2  [ -97 1.28E-5 1.87E-6 8.49E-5]  [  39  -94  63]
 ST    65-1  1.18E2  [   0 1.00000 1.98E-1 8.03E-5]  [  40  -94  63]
 ST    65-2  1.19E2  [ -45 5.11E-3 1.01E-3 9.18E-5]  [  37  -93  56]
 ST    65-3s 1.20E2  [-100 9.33E-6 1.85E-6 9.22E-5]  [  36  -93  64]
 ST    66-1  1.21E2  [   0 1.00000 2.75E-1 8.54E-5]  [  39  -94  24]
 ST    66-2  1.22E2  [ -50 2.97E-3 8.20E-4 9.58E-5]  [  38  -93  66]
 ST    66-3  1.23E2  [-102 7.37E-6 2.03E-6 8.88E-5]  [  36  -93  60]
 ST    67-1  1.23E2  [   0 1.00000 2.15E-1 8.29E-5]  [  41  -94  61]
 ST    67-2  1.24E2  [ -38 1.22E-2 2.64E-3 8.64E-5]  [  34  -94  61]
